cost,evac,widths
0.0,545.28,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,521.08,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
347.46,514.87,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
747.52,509.88,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
988.79,508.44,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1023.02,508.42,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1532.9,503.8,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1940.62,501.27,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
2138.6,497.32,"[0,2,4,0,0,0,0,0,0,2,0,4,4,2,0]"
