cost,evac,widths
0.0,539.31,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,516.45,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
347.46,512.91,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
375.19,510.57,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,506.44,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1023.02,504.92,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1303.37,504.38,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
1532.9,502.93,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
3212.83,502.11,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
