cost,evac,widths
0.0,523.97,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,504.35,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
347.46,501.49,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
375.19,499.56,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,497.79,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
908.0,496.11,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
1023.02,493.77,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1303.37,492.16,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
3212.83,490.68,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
