cost,evac,widths
0.0,538.69,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,518.45,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
347.46,512.5,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
375.19,510.64,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,505.39,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1023.02,502.23,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
2138.6,500.63,"[0,2,4,0,0,0,0,0,0,2,0,4,4,2,0]"
3212.83,500.11,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
