cost,evac,widths
0.0,569.23,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,540.66,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
347.46,537.93,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
375.19,533.52,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,528.17,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
988.79,525.07,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1333.08,523.54,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0]"
1532.9,520.76,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1660.39,513.09,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
