cost,evac,widths
0.0,541.8,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,515.69,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
347.46,512.2,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
375.19,509.5,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,508.82,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
908.0,507.5,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
1023.02,504.39,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1532.9,502.03,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1660.39,492.68,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
