cost,evac,widths
0.0,493.84,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,477.18,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
347.46,477.03,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
375.19,472.32,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,470.37,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
908.0,469.58,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
1023.02,468.44,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
2138.6,462.65,"[0,2,4,0,0,0,0,0,0,2,0,4,4,2,0]"
