cost,evac,widths
0.0,516.56,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,499.44,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
347.46,494.8,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
375.19,492.39,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,489.6,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
988.79,489.05,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1023.02,485.29,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1532.9,484.26,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1660.39,475.57,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
