sim_call,batch,evac,cost_proxy,widths
1,0,507.3185222672065,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,492.4843117408907,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,502.8483362854251,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,486.56855389676116,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,480.90637019230775,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,477.0264043522267,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,475.3068699392713,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,494.33088309716595,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,490.0619812753036,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,483.7496077935222,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,480.3867535425101,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,479.70255566801615,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,476.39887398785424,1967.9600000000003,"[0,4,4,0,0,0,0,0,0,0,0,0,4,4,0]"
14,1,486.71770622469637,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
15,1,478.30387778340076,1940.6200000000001,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
16,1,496.65292257085014,1358.17,"[0,0,4,0,4,0,0,0,0,0,0,0,2,0,0]"
17,1,474.98726594129556,1966.0900000000001,"[0,2,4,0,0,0,0,0,0,2,0,4,2,2,0]"
18,1,496.79719129554655,1330.8600000000001,"[0,0,2,0,4,0,0,0,0,0,0,0,4,0,0]"
19,1,481.8447874493927,1408.2600000000002,"[4,0,2,0,0,0,0,0,0,0,0,0,4,2,0]"
20,1,497.0508539979757,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
21,1,489.84378795546564,1410.9700000000003,"[0,0,0,0,4,0,0,0,0,0,0,2,4,0,0]"
22,1,481.73495065789473,1702.6600000000003,"[0,0,0,0,0,0,4,0,0,2,0,4,2,2,0]"
23,1,489.2348873987854,485.28000000000003,"[0,0,0,0,0,2,0,0,0,0,0,0,2,0,0]"
24,1,507.2963499493927,280.35,"[0,0,0,0,0,0,0,0,0,0,0,2,0,0,0]"
