cost,evac,widths
0.0,567.61,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,540.12,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
347.46,536.66,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
375.19,535.27,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,529.45,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
988.79,524.99,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1490.77,521.81,"[0,2,2,0,0,0,0,0,0,2,0,4,2,0,0]"
1532.9,520.65,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1940.62,515.84,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
