cost,evac,widths
0.0,502.91,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,483.75,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
375.19,479.69,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,474.48,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
988.79,473.95,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1023.02,472.25,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1333.08,471.76,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0]"
1532.9,471.18,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1660.39,462.99,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
