sim_call,batch,evac,cost_proxy,widths
1,0,468.84811487854245,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,461.4718496963563,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,463.6289157388664,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,456.9919787449393,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,452.0881831983806,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,451.49658400809716,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,446.3830971659919,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,460.52850455465585,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,461.9231401821862,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,452.4201606781377,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,453.79296558704453,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,450.97388663967615,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,468.88020622469634,1797.3200000000002,"[0,2,4,0,0,4,0,0,0,0,0,0,0,2,2]"
14,1,446.79630566801615,2716.6800000000003,"[2,0,4,0,2,0,2,0,4,0,4,0,4,4,0]"
15,1,450.1106971153846,1333.0800000000002,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0]"
16,1,460.47877024291495,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
17,1,451.91133603238865,1815.28,"[0,0,4,0,0,0,4,2,4,0,0,0,4,2,0]"
18,1,452.0200151821862,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
19,1,461.8752467105263,566.84,"[0,0,0,0,2,0,0,0,0,0,0,0,2,0,0]"
20,1,467.6482793522267,2150.5,"[0,0,2,0,4,0,0,4,0,0,0,4,0,0,0]"
21,1,455.24417383603236,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
22,1,460.26745951417007,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
23,1,443.51385374493924,1660.3900000000003,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
24,1,452.7605073380567,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
