sim_call,batch,evac,cost_proxy,widths
1,0,502.91418269230775,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,483.75386513157895,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,493.6919913967612,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,479.6933704453441,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,474.4805035425102,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,471.1757717611336,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,468.7262525303644,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,487.66907894736846,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,483.91055161943325,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,476.01239878542515,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,473.9461032388664,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,472.2473620951417,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,473.51823127530366,2132.9100000000003,"[0,2,4,0,0,4,0,0,0,0,0,0,4,2,2]"
14,1,475.40759109311745,2316.6200000000003,"[2,0,0,0,2,0,2,0,4,0,4,0,4,4,0]"
15,1,471.7584640688259,1333.0800000000002,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0]"
16,1,488.8746773785425,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
17,1,473.6365890688259,1815.28,"[0,0,4,0,0,0,4,2,4,0,0,0,4,2,0]"
18,1,473.97669534412955,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
19,1,485.95153087044537,566.84,"[0,0,0,0,2,0,0,0,0,0,0,0,2,0,0]"
20,1,497.33383097165995,2150.5,"[0,0,2,0,4,0,0,4,0,0,0,4,0,0,0]"
21,1,474.1284412955465,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
22,1,476.011766194332,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
23,1,462.9929149797571,1660.3900000000003,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
24,1,475.4154795040486,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
