cost,evac,widths
0.0,498.93,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,483.5,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
347.46,483.31,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
375.19,477.27,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,475.12,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
988.79,472.81,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1333.08,471.31,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0]"
1532.9,470.1,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1660.39,463.45,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
