sim_call,batch,evac,cost_proxy,widths
1,0,495.3489688765182,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,484.82670799595144,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,492.8501707995951,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,478.4531882591093,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,474.8655743927126,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,470.5788461538462,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,469.7963372975708,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,485.61703567813765,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,481.82370951417005,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,476.7941548582996,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,474.0030048076923,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,473.1707995951417,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,470.2157262145749,1967.9600000000003,"[0,4,4,0,0,0,0,0,0,0,0,0,4,4,0]"
14,1,481.2300670546559,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
15,1,470.6304908906883,1940.6200000000001,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
16,1,489.0432376012146,1358.17,"[0,0,4,0,4,0,0,0,0,0,0,0,2,0,0]"
17,1,467.8641700404858,1966.0900000000001,"[0,2,4,0,0,0,0,0,0,2,0,4,2,2,0]"
18,1,490.7910045546559,1330.8600000000001,"[0,0,2,0,4,0,0,0,0,0,0,0,4,0,0]"
19,1,472.9726847165992,1408.2600000000002,"[4,0,2,0,0,0,0,0,0,0,0,0,4,2,0]"
20,1,487.62790359311737,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
21,1,483.25771761133603,1410.9700000000003,"[0,0,0,0,4,0,0,0,0,0,0,2,4,0,0]"
22,1,474.861399291498,1702.6600000000003,"[0,0,0,0,0,0,4,0,0,2,0,4,2,2,0]"
23,1,480.4773216093118,485.28000000000003,"[0,0,0,0,0,2,0,0,0,0,0,0,2,0,0]"
24,1,500.74622975708496,280.35,"[0,0,0,0,0,0,0,0,0,0,0,2,0,0,0]"
