sim_call,batch,evac,cost_proxy,widths
1,0,538.6949645748988,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,518.7811487854251,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,535.441276568826,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,510.64195344129547,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,505.39047317813765,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,502.38116776315786,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,500.107350708502,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,529.6948886639676,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,512.496046305668,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,506.5650240384616,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,505.6427441801619,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,502.22574013157896,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,506.89111209514164,1465.3000000000002,"[0,4,2,0,0,0,0,0,0,0,2,0,4,0,0]"
14,1,518.4475708502024,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
15,1,502.45108173076915,1940.6200000000001,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
16,1,523.3590587044534,1358.17,"[0,0,4,0,4,0,0,0,0,0,0,0,2,0,0]"
17,1,500.62617029352225,2138.6,"[0,2,4,0,0,0,0,0,0,2,0,4,4,2,0]"
18,1,517.0086158906882,1806.18,"[0,0,4,0,4,0,0,0,0,0,0,0,4,2,0]"
19,1,506.4460399797571,1408.2600000000002,"[4,0,2,0,0,0,0,0,0,0,0,0,4,2,0]"
20,1,526.8631009615385,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
21,1,514.6490384615385,1410.9700000000003,"[0,0,0,0,4,0,0,0,0,0,0,2,4,0,0]"
22,1,510.5308198380567,1702.6600000000003,"[0,0,0,0,0,0,4,0,0,2,0,4,2,2,0]"
23,1,506.7318066801619,1333.3500000000001,"[0,0,4,0,0,2,0,0,0,0,0,0,4,2,0]"
24,1,537.2730199898785,280.35,"[0,0,0,0,0,0,0,0,0,0,0,2,0,0,0]"
