cost,evac,widths
0.0,507.18,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,490.01,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
347.46,488.47,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
375.19,485.81,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,481.66,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
988.79,481.0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1532.9,475.51,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
