sim_call,batch,evac,cost_proxy,widths
1,0,546.6399291497976,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,521.5052884615385,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,537.9552758097166,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,513.9438259109312,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,508.8702555668017,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,503.6183451417004,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,499.3266953441295,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,531.0726720647773,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,514.4443319838057,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,508.973810728745,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,506.2572431680162,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,505.9648279352227,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,537.3860007591093,1131.89,"[0,4,0,0,0,0,0,0,0,2,2,0,0,0,0]"
14,1,522.982173582996,805.45,"[0,0,0,0,0,4,0,0,4,0,0,0,2,0,0]"
15,1,505.33211664979757,1303.3700000000001,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
16,1,521.3057818825911,650.6600000000001,"[0,0,0,0,0,0,0,2,0,0,0,0,4,0,0]"
17,1,502.7402834008097,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
18,1,509.7876391700405,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
19,1,502.2957363360324,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
20,1,509.39081477732793,2560.4400000000005,"[0,2,4,0,2,0,0,4,0,0,4,0,4,0,0]"
21,1,546.0054402834008,172.35000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,2]"
22,1,543.3334387651822,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
23,1,514.9429908906883,886.35,"[0,0,0,0,0,0,0,0,0,0,0,0,2,4,2]"
24,1,505.9898658906883,2308.42,"[2,2,2,0,2,0,2,0,4,0,4,0,4,0,0]"
