sim_call,batch,evac,cost_proxy,widths
1,0,509.27549342105266,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,489.94344635627533,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,503.6413398279352,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,485.1505566801619,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,482.9668142712551,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,476.6409665991903,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,475.0698190789474,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,500.27225455465594,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,488.23638663967614,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,484.0231781376518,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,481.44015688259105,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,480.3316675101214,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,482.105421305668,2132.9100000000003,"[0,2,4,0,0,4,0,0,0,0,0,0,4,2,2]"
14,1,480.4454326923077,2316.6200000000003,"[2,0,0,0,2,0,2,0,4,0,4,0,4,4,0]"
15,1,476.4634235829959,1333.0800000000002,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0]"
16,1,495.5495192307692,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
17,1,481.8107920040486,1815.28,"[0,0,4,0,0,0,4,2,4,0,0,0,4,2,0]"
18,1,480.16528972672063,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
19,1,494.3265118927125,566.84,"[0,0,0,0,2,0,0,0,0,0,0,0,2,0,0]"
20,1,508.25135374493925,2150.5,"[0,0,2,0,4,0,0,4,0,0,0,4,0,0,0]"
21,1,479.70331477732793,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
22,1,488.5190915991903,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
23,1,468.85540232793517,1660.3900000000003,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
24,1,482.4303833502024,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
