cost,evac,widths
0.0,531.15,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,504.36,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
347.46,501.92,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
375.19,500.21,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,495.36,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
988.79,495.15,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1023.02,494.2,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1532.9,492.5,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1660.39,482.99,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
