sim_call,batch,evac,cost_proxy,widths
1,0,575.3531123481781,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,540.2248102226721,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,575.6007021761134,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,534.524816548583,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,530.1795799595142,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,526.1000506072875,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,524.2749557186235,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,562.2149544534414,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,544.0416181680163,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,530.6637715080972,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,532.2756009615384,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,526.9779858299595,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,533.8035172064777,2132.9100000000003,"[0,2,4,0,0,4,0,0,0,0,0,0,4,2,2]"
14,1,534.9938259109312,2316.6200000000003,"[2,0,0,0,2,0,2,0,4,0,4,0,4,4,0]"
15,1,531.333729757085,1333.0800000000002,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0]"
16,1,562.2238613360323,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
17,1,533.4042193825911,1815.28,"[0,0,4,0,0,0,4,2,4,0,0,0,4,2,0]"
18,1,528.4405680668016,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
19,1,541.7850961538462,566.84,"[0,0,0,0,2,0,0,0,0,0,0,0,2,0,0]"
20,1,580.1408021255061,2150.5,"[0,0,2,0,4,0,0,4,0,0,0,4,0,0,0]"
21,1,531.4286437246964,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
22,1,544.370407388664,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
23,1,515.0330465587044,1660.3900000000003,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
24,1,529.9632085020244,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
