cost,evac,widths
0.0,535.23,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,513.59,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
347.46,513.12,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
375.19,509.3,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,505.28,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1023.02,504.36,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1303.37,503.05,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
1532.9,501.62,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
3212.83,500.96,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
