sim_call,batch,evac,cost_proxy,widths
1,0,481.46120951417004,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,470.9508160425101,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,477.60136639676114,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,468.0443446356275,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,463.3299848178138,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,459.05522520242914,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,455.92282388663966,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,474.581344888664,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,468.92353238866394,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,464.703770242915,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,462.6774418016194,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,461.59170040485833,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,461.82754934210527,2132.9100000000003,"[0,2,4,0,0,4,0,0,0,0,0,0,4,2,2]"
14,1,460.20103744939274,2316.6200000000003,"[2,0,0,0,2,0,2,0,4,0,4,0,4,4,0]"
15,1,460.4182692307692,1333.0800000000002,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0]"
16,1,477.5711918016194,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
17,1,463.4477479757085,1815.28,"[0,0,4,0,0,0,4,2,4,0,0,0,4,2,0]"
18,1,463.66335399797566,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
19,1,475.0832426619433,566.84,"[0,0,0,0,2,0,0,0,0,0,0,0,2,0,0]"
20,1,483.3275177125506,2150.5,"[0,0,2,0,4,0,0,4,0,0,0,4,0,0,0]"
21,1,464.94287069838055,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
22,1,470.0512651821862,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
23,1,451.8188638663968,1660.3900000000003,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
24,1,465.05187246963567,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
