sim_call,batch,evac,cost_proxy,widths
1,0,576.393383097166,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,539.5710399797571,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,570.4800037955466,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,536.5994433198381,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,530.368927125506,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,526.3092358299596,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,524.5508097165992,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,563.2995951417004,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,539.4527327935223,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,531.9031629554655,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,530.5189018218623,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,528.769585020243,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,525.0291940789474,1967.9600000000003,"[0,4,4,0,0,0,0,0,0,0,0,0,4,4,0]"
14,1,539.3151315789474,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
15,1,527.1780870445344,1940.6200000000001,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
16,1,552.2567687246964,1358.17,"[0,0,4,0,4,0,0,0,0,0,0,0,2,0,0]"
17,1,524.5678896761134,2138.6,"[0,2,4,0,0,0,0,0,0,2,0,4,4,2,0]"
18,1,540.9331920546558,1806.18,"[0,0,4,0,4,0,0,0,0,0,0,0,4,2,0]"
19,1,531.8358299595142,1408.2600000000002,"[4,0,2,0,0,0,0,0,0,0,0,0,4,2,0]"
20,1,562.7012525303644,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
21,1,541.417921305668,1410.9700000000003,"[0,0,0,0,4,0,0,0,0,0,0,2,4,0,0]"
22,1,541.300651568826,1702.6600000000003,"[0,0,0,0,0,0,4,0,0,2,0,4,2,2,0]"
23,1,545.7983932186235,485.28000000000003,"[0,0,0,0,0,2,0,0,0,0,0,0,2,0,0]"
24,1,574.3228112348178,280.35,"[0,0,0,0,0,0,0,0,0,0,0,2,0,0,0]"
