cost,evac,widths
0.0,468.85,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,461.47,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
347.46,460.27,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
375.19,456.99,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,452.09,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1023.02,450.97,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1333.08,450.11,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0]"
1660.39,443.51,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
