cost,evac,widths
0.0,575.35,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
174.95,540.22,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
375.19,534.52,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
747.52,529.96,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1023.02,526.98,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1532.9,526.1,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1660.39,515.03,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
