sim_call,batch,evac,cost_proxy,widths
1,0,488.9774734311741,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,477.0370698380567,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,490.4980959008097,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,471.74925354251013,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,470.7007148279352,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,467.94483805668017,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,466.15802125506076,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,483.9515941295546,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,479.8073443825911,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,469.0977289979757,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,471.2181237348178,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,468.70228997975704,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,492.8072747975708,1131.89,"[0,4,0,0,0,0,0,0,0,2,2,0,0,0,0]"
14,1,478.3202176113361,805.45,"[0,0,0,0,0,4,0,0,4,0,0,0,2,0,0]"
15,1,465.64862095141706,1303.3700000000001,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
16,1,493.2013221153846,503.44000000000005,"[0,0,2,0,0,0,0,2,0,0,0,0,0,0,0]"
17,1,469.11968623481783,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
18,1,470.57650556680164,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
19,1,469.6957236842105,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
20,1,476.7319015688259,2515.2400000000002,"[0,2,2,0,2,0,0,4,0,0,4,0,4,0,2]"
21,1,497.3500126518218,172.35000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,2]"
22,1,495.2157641700404,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
23,1,474.55118927125505,886.35,"[0,0,0,0,0,0,0,0,0,0,0,0,2,4,2]"
24,1,473.1472482287449,2308.42,"[2,2,2,0,2,0,2,0,4,0,4,0,4,0,0]"
