sim_call,batch,evac,cost_proxy,widths
1,0,569.2297507591094,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,540.6613739878542,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,565.9100645242914,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,533.5241649797571,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,528.9899291497976,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,520.7634299089069,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,516.9860576923078,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,555.8467674595141,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,537.9259362348179,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,529.7698507085021,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,525.756711791498,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,526.2504934210526,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,526.1443762651821,2132.9100000000003,"[0,2,4,0,0,4,0,0,0,0,0,0,4,2,2]"
14,1,529.1520748987854,2316.6200000000003,"[2,0,0,0,2,0,2,0,4,0,4,0,4,4,0]"
15,1,523.5396950910931,1333.0800000000002,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0]"
16,1,556.4310728744939,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
17,1,529.6117914979757,1815.28,"[0,0,4,0,0,0,4,2,4,0,0,0,4,2,0]"
18,1,526.2847925101215,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
19,1,542.5512398785426,566.84,"[0,0,0,0,2,0,0,0,0,0,0,0,2,0,0]"
20,1,572.1090587044534,2150.5,"[0,0,2,0,4,0,0,4,0,0,0,4,0,0,0]"
21,1,525.1010817307692,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
22,1,525.0736336032388,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
23,1,513.0924848178138,1660.3900000000003,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
24,1,528.1742282388665,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
