sim_call,batch,evac,cost_proxy,widths
1,0,498.9306869939271,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,483.50144230769234,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,497.83349569838055,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,477.26945217611336,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,475.12058451417005,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,470.09963309716596,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,468.2818193319838,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,489.7835273279353,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,483.3083185728745,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,477.42191295546553,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,472.8093623481782,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,473.0462107793522,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,473.85222672064776,2132.9100000000003,"[0,2,4,0,0,4,0,0,0,0,0,0,4,2,2]"
14,1,476.2437626518219,2316.6200000000003,"[2,0,0,0,2,0,2,0,4,0,4,0,4,4,0]"
15,1,471.3075278340081,1333.0800000000002,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0]"
16,1,489.1311234817814,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
17,1,474.4733299595142,1815.28,"[0,0,4,0,0,0,4,2,4,0,0,0,4,2,0]"
18,1,473.9492408906883,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
19,1,484.9446166497976,566.84,"[0,0,0,0,2,0,0,0,0,0,0,0,2,0,0]"
20,1,498.78359058704456,2150.5,"[0,0,2,0,4,0,0,4,0,0,0,4,0,0,0]"
21,1,473.6516320850202,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
22,1,473.65738866396765,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
23,1,463.44789979757087,1660.3900000000003,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
24,1,477.24924089068827,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
