sim_call,batch,evac,cost_proxy,widths
1,0,536.228580465587,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,513.4343370445345,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,536.0156123481781,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,509.0235829959514,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,503.41127909919027,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,501.7617914979757,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,501.11707363360324,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,526.1666244939271,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,510.44799468623484,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,504.85193572874493,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,506.1100075910931,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,504.1693446356275,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,507.27245698380574,2132.9100000000003,"[0,2,4,0,0,4,0,0,0,0,0,0,4,2,2]"
14,1,506.18934716599193,2316.6200000000003,"[2,0,0,0,2,0,2,0,4,0,4,0,4,4,0]"
15,1,504.1464005566802,1333.0800000000002,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0]"
16,1,525.5488613360324,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
17,1,506.59329453441296,1815.28,"[0,0,4,0,0,0,4,2,4,0,0,0,4,2,0]"
18,1,503.17009109311743,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
19,1,515.7875,566.84,"[0,0,0,0,2,0,0,0,0,0,0,0,2,0,0]"
20,1,538.5344698886639,2150.5,"[0,0,2,0,4,0,0,4,0,0,0,4,0,0,0]"
21,1,505.5851404352226,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
22,1,511.62148279352226,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
23,1,491.5087803643725,1660.3900000000003,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
24,1,504.31375253036435,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
