sim_call,batch,evac,cost_proxy,widths
1,0,493.83935349190284,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,480.73996710526313,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,490.04989245951424,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,472.32005946356276,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,470.371324645749,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,468.9120824898785,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,463.4575531376518,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,481.36275936234813,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,477.03460273279353,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,469.57942181174093,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,471.10040485829956,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,468.43528593117406,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,471.52720141700405,1465.3000000000002,"[0,4,2,0,0,0,0,0,0,0,2,0,4,0,0]"
14,1,477.1813006072875,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
15,1,468.64081477732793,1940.6200000000001,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
16,1,485.1804845647773,1358.17,"[0,0,4,0,4,0,0,0,0,0,0,0,2,0,0]"
17,1,462.6541181680162,2138.6,"[0,2,4,0,0,0,0,0,0,2,0,4,4,2,0]"
18,1,478.8265751518218,1806.18,"[0,0,4,0,4,0,0,0,0,0,0,0,4,2,0]"
19,1,471.4209640688259,1408.2600000000002,"[4,0,2,0,0,0,0,0,0,0,0,0,4,2,0]"
20,1,481.7492219129555,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
21,1,479.74756452429153,1410.9700000000003,"[0,0,0,0,4,0,0,0,0,0,0,2,4,0,0]"
22,1,472.0151442307692,1702.6600000000003,"[0,0,0,0,0,0,4,0,0,2,0,4,2,2,0]"
23,1,469.3061867408907,1333.3500000000001,"[0,0,4,0,0,2,0,0,0,0,0,0,4,2,0]"
24,1,490.1307122975709,280.35,"[0,0,0,0,0,0,0,0,0,0,0,2,0,0,0]"
