sim_call,batch,evac,cost_proxy,widths
1,0,545.2818762651822,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,521.0762272267207,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,538.9012651821862,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,515.1241143724696,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,509.8813891700405,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,503.79551492914976,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,498.9866017206478,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,531.6342231781376,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,514.8673266700405,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,511.78109817813765,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,508.44167510121457,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,508.417181174089,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,502.2244749493927,1967.9600000000003,"[0,4,4,0,0,0,0,0,0,0,0,0,4,4,0]"
14,1,515.3948696862349,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
15,1,501.2670483299595,1940.6200000000001,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
16,1,525.7796115890688,1358.17,"[0,0,4,0,4,0,0,0,0,0,0,0,2,0,0]"
17,1,497.31952176113356,2138.6,"[0,2,4,0,0,0,0,0,0,2,0,4,4,2,0]"
18,1,517.7310412449392,1806.18,"[0,0,4,0,4,0,0,0,0,0,0,0,4,2,0]"
19,1,508.95425101214573,1408.2600000000002,"[4,0,2,0,0,0,0,0,0,0,0,0,4,2,0]"
20,1,531.5528023785425,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
21,1,519.8157135627531,1410.9700000000003,"[0,0,0,0,4,0,0,0,0,0,0,2,4,0,0]"
22,1,514.82995951417,1702.6600000000003,"[0,0,0,0,0,0,4,0,0,2,0,4,2,2,0]"
23,1,520.8928390688259,485.28000000000003,"[0,0,0,0,0,2,0,0,0,0,0,0,2,0,0]"
24,1,542.9551998987854,280.35,"[0,0,0,0,0,0,0,0,0,0,0,2,0,0,0]"
