sim_call,batch,evac,cost_proxy,widths
1,0,1589.5251361473831,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1497.9139032290716,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,1469.5488106083612,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,1414.3047403583357,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,1348.2427816580625,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,1319.4057293248304,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,1262.6608695212067,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,1448.9447393460875,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,1440.6737564530822,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,1342.854816276951,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,1337.7548385464115,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,1336.9967101933391,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,1320.1781941492054,2132.9100000000003,"[0,2,4,0,0,4,0,0,0,0,0,0,4,2,2]"
14,1,1362.9175645308228,2316.6200000000003,"[2,0,0,0,2,0,2,0,4,0,4,0,4,4,0]"
15,1,1345.7507055369977,1333.0800000000002,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0]"
16,1,1449.7095212066,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
17,1,1329.5788197185948,1815.28,"[0,0,4,0,0,0,4,2,4,0,0,0,4,2,0]"
18,1,1337.3631298714447,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
19,1,1480.4601376657556,566.84,"[0,0,0,0,2,0,0,0,0,0,0,0,2,0,0]"
20,1,1456.6820973782771,2150.5,"[0,0,2,0,4,0,0,4,0,0,0,4,0,0,0]"
21,1,1340.9299757060433,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
22,1,1441.1668185038973,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
23,1,1323.6728697236563,1660.3900000000003,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
24,1,1347.646380200425,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
