sim_call,batch,evac,cost_proxy,widths
1,0,1525.086617921089,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1446.6907030442974,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,1425.9624969618408,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,1367.6265945595594,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,1307.4565980028763,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,1281.1205768568593,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,1233.1236252050799,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,1410.9859434497287,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,1388.4069939843228,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,1303.8073261631323,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,1299.5096048287455,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,1297.4495108464484,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,1278.795385955318,1967.9600000000003,"[0,4,4,0,0,0,0,0,0,0,0,0,4,4,0]"
14,1,1392.202780984789,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
15,1,1276.533258390553,1940.6200000000001,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
16,1,1335.0620556602055,1358.17,"[0,0,4,0,4,0,0,0,0,0,0,0,2,0,0]"
17,1,1360.1157825444086,1490.7700000000002,"[0,2,2,0,0,0,0,0,0,2,0,4,2,0,0]"
18,1,1405.5462904075187,983.4000000000001,"[0,0,2,0,4,0,0,0,0,0,0,0,0,0,0]"
19,1,1386.3446204326337,785.3000000000001,"[4,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
20,1,1423.760849266791,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
21,1,1472.3984566150855,1063.51,"[0,0,0,0,4,0,0,0,0,0,0,2,0,0,0]"
22,1,1424.370961698163,1427.16,"[0,0,0,0,0,0,4,0,0,2,0,4,2,0,0]"
23,1,1448.4864738409187,485.28000000000003,"[0,0,0,0,0,2,0,0,0,0,0,0,2,0,0]"
24,1,1527.8913797294015,280.35,"[0,0,0,0,0,0,0,0,0,0,0,2,0,0,0]"
