sim_call,batch,evac,cost_proxy,widths
1,0,1357.9538941440985,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1281.4108914501003,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,1262.9988413781928,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,1202.861086916891,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,1150.6171382851587,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,1128.7183161498106,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,1067.2204693228543,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,1253.4972249792381,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,1231.9601227490934,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,1144.4225303328,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,1145.3651299398407,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,1142.98825173692,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,1291.6873057991857,1131.89,"[0,4,0,0,0,0,0,0,0,2,2,0,0,0,0]"
14,1,1280.4392452753752,805.45,"[0,0,0,0,0,4,0,0,4,0,0,0,2,0,0]"
15,1,1137.3276398144585,1303.3700000000001,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
16,1,1241.969171950009,650.6600000000001,"[0,0,0,0,0,0,0,2,0,0,0,0,4,0,0]"
17,1,1127.306745123458,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
18,1,1152.5770554396483,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
19,1,1129.1127124308778,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
20,1,1122.2580050233953,2560.4400000000005,"[0,2,4,0,2,0,0,4,0,0,4,0,4,0,0]"
21,1,1360.6218568332354,172.35000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,2]"
22,1,1358.397941015617,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
23,1,1261.4192408191375,886.35,"[0,0,0,0,0,0,0,0,0,0,0,0,2,4,2]"
24,1,1103.9417752030627,2308.42,"[2,2,2,0,2,0,2,0,4,0,4,0,4,0,0]"
