sim_call,batch,evac,cost_proxy,widths
1,0,1591.8939965972615,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1503.5295720159609,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,1480.1159391963054,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,1423.8560126389987,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,1360.6175588908468,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,1332.869915537461,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,1275.8470903971968,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,1465.4631349752897,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,1445.9565686334083,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,1354.002704016528,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,1350.6791729962933,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,1349.774319944907,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,1413.9373318885198,1620.5,"[0,4,4,0,0,0,0,0,0,0,0,0,0,4,0]"
14,1,1380.811460168925,547.7,"[0,0,2,0,0,0,0,0,0,0,0,0,4,0,0]"
15,1,1314.8810111198882,1940.6200000000001,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
16,1,1405.872395738389,1358.17,"[0,0,4,0,4,0,0,0,0,0,0,0,2,0,0]"
17,1,1413.3183883251304,1490.7700000000002,"[0,2,2,0,0,0,0,0,0,2,0,4,2,0,0]"
18,1,1487.888154216965,983.4000000000001,"[0,0,2,0,4,0,0,0,0,0,0,0,0,0,0]"
19,1,1438.2882625779796,785.3000000000001,"[4,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
20,1,1481.0666187312645,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
21,1,1554.7013712225555,1063.51,"[0,0,0,0,4,0,0,0,0,0,0,2,0,0,0]"
22,1,1482.0326051730772,1427.16,"[0,0,0,0,0,0,4,0,0,2,0,4,2,0,0]"
23,1,1503.3901865467583,485.28000000000003,"[0,0,0,0,0,2,0,0,0,0,0,0,2,0,0]"
24,1,1598.597833792433,280.35,"[0,0,0,0,0,0,0,0,0,0,0,2,0,0,0]"
