sim_call,batch,evac,cost_proxy,widths
1,0,1272.8863355547003,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1210.0962871437541,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,1190.5130972877714,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,1142.8540804958577,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,1094.9431748668192,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,1074.0726174319918,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,1019.0701128238368,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,1184.1002754765136,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,1165.7891490611516,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,1092.5971186372017,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,1089.2915108671434,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,1085.0167007636371,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,1223.9396919119288,1131.89,"[0,4,0,0,0,0,0,0,0,2,2,0,0,0,0]"
14,1,1209.3203325973789,805.45,"[0,0,0,0,0,4,0,0,4,0,0,0,2,0,0]"
15,1,1081.937424294598,1303.3700000000001,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
16,1,1177.3111831311146,650.6600000000001,"[0,0,0,0,0,0,0,2,0,0,0,0,4,0,0]"
17,1,1075.199892645182,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
18,1,1095.8830176831616,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
19,1,1074.6274585266058,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
20,1,1069.6782890072716,2560.4400000000005,"[0,2,4,0,2,0,0,4,0,0,4,0,4,0,0]"
21,1,1271.4469971034455,172.35000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,2]"
22,1,1270.1061597358666,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
23,1,1191.6615801413843,886.35,"[0,0,0,0,0,0,0,0,0,0,0,0,2,4,2]"
24,1,1051.430251777431,2308.42,"[2,2,2,0,2,0,2,0,4,0,4,0,4,0,0]"
