sim_call,batch,evac,cost_proxy,widths
1,0,1345.6818605121975,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1268.4543334345583,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,1238.7672942605527,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,1188.1869531329082,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,1134.8205304180585,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,1112.7774228160745,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,1063.9134477173804,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,1226.3509282316024,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,1215.3990181192428,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,1132.4033100516247,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,1127.6306205081487,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,1123.9266950096164,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,1113.1070290515236,2132.9100000000003,"[0,2,4,0,0,4,0,0,0,0,0,0,4,2,2]"
14,1,1139.968798461383,2316.6200000000003,"[2,0,0,0,2,0,2,0,4,0,4,0,4,4,0]"
15,1,1128.5671768397613,1333.0800000000002,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0]"
16,1,1229.8096892398016,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
17,1,1117.0632442554916,1815.28,"[0,0,4,0,0,0,4,2,4,0,0,0,4,2,0]"
18,1,1122.8982680433242,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
19,1,1237.7701933394067,566.84,"[0,0,0,0,2,0,0,0,0,0,0,0,2,0,0]"
20,1,1212.4922137868205,2150.5,"[0,0,2,0,4,0,0,4,0,0,0,4,0,0,0]"
21,1,1129.7049134527786,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
22,1,1214.1051361473833,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
23,1,1113.5337281101326,1660.3900000000003,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
24,1,1132.4193643081285,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
