sim_call,batch,evac,cost_proxy,widths
1,0,1282.4202637282503,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1208.9232656120237,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,1193.0201695395897,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,1138.0911462658755,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,1092.4088750025319,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,1069.7338653811098,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,1008.1982539650387,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,1185.73610160222,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,1165.4981911725981,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,1085.6046223338533,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,1087.6673641353884,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,1081.6586542162086,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,1215.0725414733943,1131.89,"[0,4,0,0,0,0,0,0,0,2,2,0,0,0,0]"
14,1,1209.6876379914522,805.45,"[0,0,0,0,0,4,0,0,4,0,0,0,2,0,0]"
15,1,1078.9398519313738,1303.3700000000001,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
16,1,1174.257623204845,650.6600000000001,"[0,0,0,0,0,0,0,2,0,0,0,0,4,0,0]"
17,1,1070.1530930340903,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
18,1,1092.238778383196,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
19,1,1070.1280692337298,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
20,1,1062.7396078510808,2560.4400000000005,"[0,2,4,0,2,0,0,4,0,0,4,0,4,0,0]"
21,1,1280.312856245822,172.35000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,2]"
22,1,1280.3534140857623,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
23,1,1190.1311987279466,886.35,"[0,0,0,0,0,0,0,0,0,0,0,0,2,4,2]"
24,1,1041.9398509185928,2308.42,"[2,2,2,0,2,0,2,0,4,0,4,0,4,0,0]"
