sim_call,batch,evac,cost_proxy,widths
1,0,1355.9837468856974,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1282.5478437886122,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,1262.676497397152,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,1205.2645354372178,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,1153.6890619619599,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,1131.4483684093257,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,1070.1619113208692,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,1252.71974923535,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,1232.8346614272114,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,1146.0730822986086,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,1145.177631712208,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,1142.42303672345,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,1294.398868723288,1131.89,"[0,4,0,0,0,0,0,0,0,2,2,0,0,0,0]"
14,1,1284.1537888148432,805.45,"[0,0,0,0,0,4,0,0,4,0,0,0,2,0,0]"
15,1,1141.551576900484,1303.3700000000001,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
16,1,1244.2145901274077,650.6600000000001,"[0,0,0,0,0,0,0,2,0,0,0,0,4,0,0]"
17,1,1131.1509793595171,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
18,1,1154.2778464218436,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
19,1,1130.5082967044095,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
20,1,1122.8287751422959,2560.4400000000005,"[0,2,4,0,2,0,0,4,0,0,4,0,4,0,0]"
21,1,1355.72987704835,172.35000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,2]"
22,1,1357.8804816787863,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
23,1,1261.600050639065,886.35,"[0,0,0,0,0,0,0,0,0,0,0,0,2,4,2]"
24,1,1106.1831088334786,2308.42,"[2,2,2,0,2,0,2,0,4,0,4,0,4,0,0]"
