sim_call,batch,evac,cost_proxy,widths
1,0,1619.974720978752,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1527.3874668314124,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,1501.528518908627,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,1434.1252830723733,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,1375.7013713058802,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,1346.666693674168,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,1283.0464258947923,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,1489.1152342563148,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,1466.702876298892,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,1366.0622769349186,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,1362.0151866555934,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,1362.4806437237944,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,1534.1983278980736,1131.89,"[0,4,0,0,0,0,0,0,0,2,2,0,0,0,0]"
14,1,1529.197272579959,805.45,"[0,0,0,0,0,4,0,0,4,0,0,0,2,0,0]"
15,1,1369.81888432012,1188.3500000000001,"[0,0,4,0,0,0,0,0,0,0,0,2,4,0,2]"
16,1,1477.982948814033,650.6600000000001,"[0,0,0,0,0,0,0,2,0,0,0,0,4,0,0]"
17,1,1346.0065405416353,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
18,1,1373.7383378233305,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
19,1,1344.5594603901234,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
20,1,1346.3956875772244,2560.4400000000005,"[0,2,4,0,2,0,0,4,0,0,4,0,4,0,0]"
21,1,1626.0231876278638,172.35000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,2]"
22,1,1620.3692944965462,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
23,1,1502.8432396848225,886.35,"[0,0,0,0,0,0,0,0,0,0,0,0,2,4,2]"
24,1,1331.2732038323643,2308.42,"[2,2,2,0,2,0,2,0,4,0,4,0,4,0,0]"
