sim_call,batch,evac,cost_proxy,widths
1,0,1547.236907776135,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1468.656829184306,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,1442.9957139095384,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,1377.3982286455062,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,1316.3920111811055,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,1290.705859952602,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,1234.7959144402357,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,1435.0051064433146,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,1407.1246632502177,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,1310.2000800097226,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,1308.6303510299986,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,1304.2686463165144,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,1497.5210577487896,1131.89,"[0,4,0,0,0,0,0,0,0,2,2,0,0,0,0]"
14,1,1464.3052472199154,805.45,"[0,0,0,0,0,4,0,0,4,0,0,0,2,0,0]"
15,1,1307.4905142903442,1303.3700000000001,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
16,1,1417.678543215378,650.6600000000001,"[0,0,0,0,0,0,0,2,0,0,0,0,4,0,0]"
17,1,1291.2647552107599,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
18,1,1316.6185521278535,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
19,1,1289.9580505985537,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
20,1,1289.5567360084265,2560.4400000000005,"[0,2,4,0,2,0,0,4,0,0,4,0,4,0,0]"
21,1,1550.1683404565617,172.35000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,2]"
22,1,1547.4905993639736,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
23,1,1445.7527243816971,886.35,"[0,0,0,0,0,0,0,0,0,0,0,0,2,4,2]"
24,1,1276.8538607223156,2308.42,"[2,2,2,0,2,0,2,0,4,0,4,0,4,0,0]"
