sim_call,batch,evac,cost_proxy,widths
1,0,1334.8806904723326,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1268.1875311417634,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,1251.5967755002835,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,1198.4277916185615,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,1143.342296084746,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,1122.768967612566,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,1073.71838832513,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,1239.559742364093,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,1219.2951682161595,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,1140.0108180915922,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,1138.6009155172064,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,1133.6522837293148,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,1113.30709525835,1967.9600000000003,"[0,4,4,0,0,0,0,0,0,0,0,0,4,4,0]"
14,1,1221.3248972068623,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
15,1,1110.9766421583522,1940.6200000000001,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
16,1,1169.514557128679,1358.17,"[0,0,4,0,4,0,0,0,0,0,0,0,2,0,0]"
17,1,1179.8892831824348,1490.7700000000002,"[0,2,2,0,0,0,0,0,0,2,0,4,2,0,0]"
18,1,1230.8001964676334,983.4000000000001,"[0,0,2,0,4,0,0,0,0,0,0,0,0,0,0]"
19,1,1214.5799846066598,785.3000000000001,"[4,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
20,1,1248.2068945961273,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
21,1,1200.1573847524912,1463.5700000000002,"[0,0,4,0,4,0,0,0,0,0,0,2,0,0,0]"
22,1,1194.4513277024973,1599.67,"[0,0,0,0,0,0,4,0,0,2,0,4,4,0,0]"
23,1,1275.7347633225984,485.28000000000003,"[0,0,0,0,0,2,0,0,0,0,0,0,2,0,0]"
24,1,1336.2754192659806,280.35,"[0,0,0,0,0,0,0,0,0,0,0,2,0,0,0]"
