sim_call,batch,evac,cost_proxy,widths
1,0,1493.3043610362777,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1416.0707316332112,174.95000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
3,0,1393.0792298810993,200.24,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
4,0,1329.0928112783324,375.19000000000005,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
5,0,1273.4021592497315,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
6,0,1248.0530899957464,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
7,0,1191.173373979623,3212.8300000000004,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
8,0,1383.6669215499605,400.06000000000006,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
9,0,1359.9278595880005,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
10,0,1266.532364439223,908.0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
11,0,1266.5065881423566,988.7900000000002,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
12,0,1261.1180315582653,1023.0200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
13,1,1444.7535497984566,1131.89,"[0,4,0,0,0,0,0,0,0,2,2,0,0,0,0]"
14,1,1414.9691972695416,805.45,"[0,0,0,0,0,4,0,0,4,0,0,0,2,0,0]"
15,1,1262.0346756061497,1303.3700000000001,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
16,1,1370.270203974154,650.6600000000001,"[0,0,0,0,0,0,0,2,0,0,0,0,4,0,0]"
17,1,1248.848109137313,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
18,1,1272.9435100974297,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
19,1,1247.5505782981222,1532.9,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
20,1,1244.8238064372379,2560.4400000000005,"[0,2,4,0,2,0,0,4,0,0,4,0,4,0,0]"
21,1,1496.1895096112944,172.35000000000002,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,2]"
22,1,1496.2794871275496,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
23,1,1392.6928396362089,886.35,"[0,0,0,0,0,0,0,0,0,0,0,0,2,4,2]"
24,1,1232.491043974964,2308.42,"[2,2,2,0,2,0,2,0,4,0,4,0,4,0,0]"
