ID,State,Px,Py,Vx,Vy,Speed,Flow,Ax,Ay,Density,Exit_coe,Slope,V_P,W_P,Vg,Vl,Vg_x,Vg_y,Vl_x,Vl_y,Pressure,Friction,Pressure_Sum
0,1,221.949,270.091,0.078317,-0.0511069,0.0935172,0.19135,0,0,2.04614,0.511536,0,0.238597,0.388444,1,1,0.939693,-0.34202,-0.490062,-0.871688,0.578637,0.210973,0.789611
1,1,314.432,806.977,-0.069189,0.503053,0.507789,0.664996,0,0,1.30959,0.327398,0,0.452394,0.233186,1,1,-0.34202,0.939693,0.680482,-0.732765,0.413492,0.480229,0.893721
2,0
3,0
4,1,546.468,450.653,0.000938068,0.0972723,0.0972769,0.179989,0,0,1.85027,0.462569,0,0.288832,0.343051,1,1,0.5,0.866025,-0.955657,0.294482,0.785461,0.371652,1.15711
5,0
6,0
7,0
8,0
9,0
10,1,615.541,173.497,0.0299441,0.0930834,0.0977812,0.138591,0,0,1.41736,0.354341,0,0.416876,0.253007,1,1,7.54979e-08,1,0.754858,-0.655889,5.92064,0.432144,6.35279
11,0
12,0
13,0
14,1,481.465,178.669,-0.161134,0.050473,0.168854,0.317381,0,0,1.87961,0.469903,0,0.281003,0.349693,1,1,-0.939693,0.34202,0.980171,-0.198152,1.38088,0.480495,1.86138
15,0
16,0
17,0
18,0
19,0
20,1,608.566,175.67,0.21225,0.201064,0.292365,0.373803,0,0,1.27855,0.319638,0,0.462893,0.227681,1,1,0.766044,0.642788,-0.999093,0.0425874,10.0932,0.270947,10.3641
21,1,280.431,278.735,-0.0962483,-0.0828929,0.127024,0.203907,0,0,1.60527,0.401318,0,0.35842,0.290135,1,1,-0.984808,-0.173648,0.139532,-0.990218,3.81181,0.407698,4.21951
22,1,463.618,641.37,0.14503,0.00260547,0.145054,0.234325,0,0,1.61544,0.403859,0,0.355384,0.292233,1,1,0.939693,0.34202,0.527571,-0.849511,2.31659,0.449591,2.76619
23,1,584.958,339.065,0.174658,0.0109032,0.174998,0.285171,0,0,1.62957,0.407392,0,0.351184,0.295165,1,1,0.939693,-0.34202,0.0989772,0.99509,5.77429,0.637679,6.41197
24,1,592.996,716.445,0.495672,1.05058,1.16164,0.199475,0,0,0.171718,0.0429295,0,0.915984,0.0888076,1,1,0.34202,0.939693,0.717026,0.697046,0.451842,0.636825,1.08867
25,1,169.68,618.958,-0.34184,0.00834188,0.341942,0.368486,0,0,1.07763,0.269407,0,0.533766,0.19429,1,1,-0.939693,0.34202,0.153892,-0.988088,5.47042,0.213916,5.68434
26,1,570.017,452.22,0.0645689,-0.109333,0.126976,0.199622,0,0,1.57213,0.393032,0,0.36841,0.283357,1,1,0.34202,-0.939693,0.242568,0.970134,7.53022,0.102122,7.63234
27,0
28,0
29,1,537.544,617.179,0.00848203,-0.0499851,0.0506997,0.096332,0,0,1.90005,0.475013,0,0.275612,0.354355,1,1,0.173648,-0.984808,-0.99717,-0.0751853,3.02686,0.0656862,3.09254
30,0
31,1,348.099,244.456,-0.150888,-0.411397,0.438195,0.299611,0,0,0.68374,0.170935,0,0.687349,0.139883,1,1,-0.34202,-0.939693,-0.131457,0.991322,3.70199,0.362109,4.0641
32,0
33,1,215.053,627.686,-0.214844,0.00228097,0.214856,0.349338,0,0,1.62592,0.40648,0,0.352266,0.294406,1,1,-0.939693,-0.34202,0.454365,0.890816,2.10047,0.444437,2.54491
34,1,257.27,203.431,-0.00129577,-0.196347,0.196351,0.31325,0,0,1.59535,0.398839,0,0.361395,0.288097,1,1,-0.34202,-0.939693,0.921379,-0.388665,3.09889,0.455297,3.55419
35,1,253.627,194.491,-0.0414087,-0.148814,0.154468,0.263554,0,0,1.7062,0.426551,0,0.328844,0.311354,1,1,-0.34202,-0.939693,-0.837165,0.54695,0.79218,0.432178,1.22436
36,0
37,1,524.239,377.182,0.0731801,-0.0443328,0.0855612,0.157711,0,0,1.84326,0.460814,0,0.290721,0.341472,1,1,0.939693,-0.34202,-0.589898,-0.807478,0.992971,0.284695,1.27767
38,0
39,0
40,0
41,1,543.979,596.568,0.00690774,0.0864946,0.08677,0.162673,0,0,1.87476,0.46869,0,0.282291,0.34859,1,1,-0.34202,0.939693,0.829179,0.558984,0.599583,0.200041,0.799624
42,1,492.224,396.014,0.041257,-0.119941,0.126839,0.179176,0,0,1.41263,0.353157,0,0.418405,0.252114,1,1,0.173648,-0.984808,0.438936,0.898518,6.12218,0.18536,6.30754
43,1,167.164,402.334,-0.205188,-0.106963,0.231394,0.276008,0,0,1.19281,0.298202,0,0.492521,0.212957,1,1,-0.939693,-0.34202,0.993455,-0.114224,8.48245,0.316605,8.79906
44,0
45,1,593.447,613.47,0.0815073,-0.0361528,0.0891654,0.164516,0,0,1.84507,0.461266,0,0.290234,0.341878,1,1,0.939693,-0.34202,0.565494,-0.824752,1.49154,0.264412,1.75595
