ID,State,Px,Py,Vx,Vy,Speed,Flow,Ax,Ay,Density,Exit_coe,Slope,V_P,W_P,Vg,Vl,Vg_x,Vg_y,Vl_x,Vl_y,Pressure,Friction,Pressure_Sum
36,1,427.16,177.076,-0.80767,0.158196,0.823017,0.473052,0,0,0.574778,0.143694,0,0.733259,0.12728,1,1,-0.939693,0.34202,-0.542275,-0.840201,3.74502,0.787393,4.53241
37,1,483.391,393.902,0.721789,-0.12972,0.733353,0.591958,0,0,0.807195,0.201799,0,0.637125,0.155407,1,1,0.939693,-0.34202,-0.0319969,0.999488,4.6458,0.911249,5.55705
38,1,205.607,573.37,-0.193386,0.596636,0.627195,0.457469,0,0,0.729389,0.182347,0,0.668556,0.145466,1,1,-0.34202,0.939693,0.543459,-0.839436,3.16972,0.587098,3.75682
39,1,564.796,128.187,0.711387,0.147558,0.726529,0.777111,0,0,1.06962,0.267405,0,0.536695,0.19304,1,1,0.939693,0.34202,-0.21092,-0.977503,5.41394,1.33467,6.74861
40,1,190.274,675.028,-0.3875,0.00305158,0.387512,0.512589,0,0,1.32277,0.330692,0,0.447973,0.235551,1,1,-0.984808,-0.173648,-0.437014,0.899455,4.16997,0.267006,4.43698
41,1,505.7,541.333,0.0902481,0.0393849,0.0984677,0.137205,0,0,1.3934,0.348349,0,0.424649,0.248505,1,1,0.939693,0.34202,-0.998452,-0.0556171,2.70513,0.770939,3.47607
42,1,479.544,404.921,0.0709968,-0.27334,0.282409,0.447481,0,0,1.58451,0.396128,0,0.364662,0.285878,1,1,-0.173648,-0.984808,0.997802,-0.0662665,4.12335,0.760193,4.88354
43,1,210.826,435.631,-0.382287,0.0269308,0.383234,0.591532,0,0,1.54353,0.385882,0,0.377141,0.277585,1,1,-0.939693,0.34202,-0.829811,-0.558044,4.03711,0.85072,4.88783
44,1,149.708,683.434,-0.0455563,0.284193,0.287822,0.444884,0,0,1.54569,0.386423,0,0.376477,0.278019,1,1,7.54979e-08,1,0.871375,-0.490617,0.618899,0.695902,1.3148
45,1,546.325,628.302,0.157467,-0.783522,0.799189,0.484275,0,0,0.605958,0.151489,0,0.71997,0.130784,1,1,0.34202,-0.939693,-0.999953,-0.00966186,3.29595,1.07342,4.36937
46,1,454.367,469.396,0.0382175,-0.082157,0.0906109,0.14775,0,0,1.63059,0.407648,0,0.350881,0.295378,1,1,0.642788,-0.766044,-0.830612,0.556851,6.13578,0.861206,6.99698
47,1,347.878,344.955,-0.260621,-1.11652,1.14653,0.403442,0,0,0.351881,0.0879701,0,0.831798,0.104507,1,1,-0.34202,-0.939693,0.864708,-0.502275,1.23577,0.420627,1.65639
48,1,544.856,153.139,0.303737,0.102482,0.32056,0.462076,0,0,1.44147,0.360366,0,0.409131,0.25759,1,1,1,0,-0.254661,0.96703,1.77851,0.90686,2.68537
49,1,250.508,404.164,-0.108996,-0.554984,0.565586,0.507256,0,0,0.896868,0.224217,0,0.601839,0.167544,1,1,-0.34202,-0.939693,0.95173,0.306936,5.17869,0.832547,6.01124
50,1,255.651,653.247,-0.107592,-0.500178,0.51162,0.537672,0,0,1.05092,0.26273,0,0.543567,0.190143,1,1,-0.34202,-0.939693,0.714291,-0.699849,3.53036,0.675761,4.20612
51,1,231.614,430.003,-1.17487,0.291331,1.21045,0.279934,0,0,0.231265,0.0578162,0,0.88771,0.0937456,1,1,-0.939693,0.34202,0.090398,-0.995906,0.284403,0.117133,0.401536
52,1,595.085,180.987,0.186631,-0.139443,0.232971,0.286722,0,0,1.23072,0.30768,0,0.479307,0.21938,1,1,0.939693,-0.34202,-0.608035,-0.793911,5.91786,0.584645,6.5025
53,1,430.623,437.619,0.0751681,0.069826,0.102596,0.165595,0,0,1.61406,0.403514,0,0.355796,0.291948,1,1,0.866025,0.5,0.112233,0.993682,1.14275,0.170503,1.31326
54,1,568.899,755.46,1.00598,-0.22894,1.0317,0.511622,0,0,0.495901,0.123975,0,0.767419,0.118773,1,1,0.984808,-0.173648,-0.228493,-0.973545,0.913544,0.494766,1.40831
55,1,421.952,439.459,0.36803,0.00966175,0.368156,0.374813,0,0,1.01808,0.25452,0,0.55574,0.185138,1,1,0.984808,-0.173648,-0.390489,0.920608,1.45348,1.13036,2.58384
56,1,296.64,293.659,0.00352394,-0.0499638,0.0500879,0.0883764,0,0,1.76443,0.441107,0,0.312362,0.323973,1,1,0.34202,-0.939693,-0.182984,0.983116,4.64033,0.267136,4.90747
57,1,537.214,125.948,0.364939,-0.00818361,0.36503,0.50233,0,0,1.37613,0.344033,0,0.430293,0.245294,1,1,0.984808,0.173648,0.901586,-0.4326,2.68758,0.333795,3.02138
58,1,591.108,647.747,0.172176,-0.756069,0.775425,0.734606,0,0,0.947359,0.23684,0,0.582414,0.174705,1,1,1.19249e-08,-1,0.875244,0.483682,2.79031,0.247533,3.03784
59,1,247.016,345.815,-0.269851,-0.471301,0.543087,0.43193,0,0,0.795323,0.198831,0,0.641872,0.153855,1,1,-0.34202,-0.939693,-0.573129,0.819465,6.01379,0.772684,6.78648
60,1,534.205,288.823,0.531268,-0.371766,0.648426,0.574525,0,0,0.88603,0.221508,0,0.60605,0.166038,1,1,0.939693,-0.34202,-0.971655,-0.236405,0.790175,0.606785,1.39696
61,1,387.246,326.9,-0.0607859,-0.0286549,0.0672015,0.132492,0,0,1.97156,0.49289,0,0.257161,0.370881,1,1,-0.939693,-0.34202,0.999432,-0.0337058,0.521386,0.160611,0.681997
62,1,319.435,697.139,0.208,0.101763,0.231559,0.382627,0,0,1.65239,0.413098,0,0.344453,0.299935,1,1,0.642788,0.766044,0.951981,0.306158,4.53289,0.25936,4.79225
63,0
64,1,545.85,286.502,0.805891,-0.140375,0.818025,0.530057,0,0,0.647972,0.161993,0,0.702256,0.135635,1,1,0.939693,-0.34202,0.462908,0.886406,2.7286,0.445963,3.17456
65,1,241.317,498.508,-0.509593,0.115261,0.522466,0.388437,0,0,0.743469,0.185867,0,0.662812,0.147225,1,1,-0.866025,0.5,0.123932,-0.992291,6.08282,0.668239,6.75106
66,1,358.546,217.265,-0.187296,-0.742949,0.766194,0.515423,0,0,0.672705,0.168176,0,0.691931,0.138561,1,1,-0.34202,-0.939693,0.98808,-0.153939,0.959928,0.63945,1.59938
67,1,327.471,721.947,0.858811,0.389814,0.943139,0.180209,0,0,0.191074,0.0477685,0,0.906745,0.0903864,1,1,0.866025,0.5,-0.996136,0.0878231,0.379359,0.0648331,0.444192
68,1,348.383,715.343,0.181511,0.265445,0.32157,0.446198,0,0,1.38756,0.34689,0,0.426553,0.247416,1,1,0.766044,0.642788,-0.996615,0.0822137,8.26687,0.99472,9.26159
69,1,305.256,380.901,-0.49011,-0.0615407,0.493958,0.547864,0,0,1.10913,0.277283,0,0.52232,0.199269,1,1,-0.939693,-0.34202,-0.0442584,0.99902,2.757,0.771382,3.52838
70,1,380.016,432.378,-1.27611,-0.278279,1.3061,0.251084,0,0,0.192239,0.0480598,0,0.90619,0.0904822,1,1,-0.939693,-0.34202,-0.58847,0.808519,0.161975,0,0.161975
71,1,585.131,268.828,-0.0354003,-0.386752,0.388369,0.594989,0,0,1.53202,0.383005,0,0.380683,0.275283,1,1,-0.34202,-0.939693,0.939119,0.343591,3.06837,0.37804,3.44641
72,1,474.29,382.964,0.0575167,0.1421,0.153299,0.260185,0,0,1.69723,0.424308,0,0.331421,0.309434,1,1,0.34202,0.939693,-0.217446,0.976072,0.281603,0.0556966,0.337299
73,1,278.249,366.048,-0.285583,-0.366179,0.464375,0.527345,0,0,1.1356,0.2839,0,0.512799,0.203526,1,1,-0.642788,-0.766044,-0.804826,0.593511,4.86346,0.864229,5.72769
74,1,437.691,510.937,0.362304,-0.0163825,0.362674,0.402966,0,0,1.1111,0.277774,0,0.52161,0.199583,1,1,1,0,-0.119517,-0.992832,1.40767,0.267295,1.67497
75,1,265.693,270.802,-0.25189,-0.491621,0.552395,0.556615,0,0,1.00764,0.25191,0,0.559639,0.183568,1,1,-0.173648,-0.984808,-0.705658,0.708553,3.1932,0.921216,4.11441
76,1,448.134,480.46,0.109316,-0.031138,0.113664,0.202992,0,0,1.7859,0.446474,0,0.30639,0.328693,1,1,0.866025,-0.5,-0.00056948,1,1.91355,0.293249,2.20679
77,1,232.676,627.75,-0.233374,-0.04852,0.238364,0.257106,0,0,1.07863,0.269657,0,0.533402,0.194446,1,1,-0.984808,-0.173648,0.800469,-0.599374,4.71171,0.959364,5.67107
78,1,603.73,613.87,0.506762,-0.0657031,0.511003,0.535685,0,0,1.0483,0.262075,0,0.544533,0.18974,1,1,0.939693,-0.34202,0.0587438,0.998273,6.14985,0.486021,6.63588
79,1,578.902,545.406,-0.308366,0.0647882,0.315099,0.240561,0,0,0.763447,0.190862,0,0.654705,0.149751,1,1,-0.984808,0.173648,0.907746,0.419521,5.19136,0.687726,5.87909
80,1,302.48,280.494,-0.420432,-0.0646853,0.425379,0.7039,0,0,1.65476,0.41369,0,0.343759,0.300432,1,1,-0.939693,-0.34202,-0.968691,-0.248269,1.20747,0.919217,2.12669
81,1,355.446,564.127,-0.86619,0.176704,0.88403,0.545465,0,0,0.61702,0.154255,0,0.715285,0.132047,1,1,-0.939693,0.34202,-0.260751,-0.965406,2.12688,0.529079,2.65596
82,1,479.907,570.657,-1.34181,-0.363003,1.39005,0.100918,0,0,0.0726005,0.0181501,0,0.964029,0.0811071,1,1,-0.939693,-0.34202,0.482692,0.87579,0.0865135,0.0274659,0.113979
83,1,217.022,289.516,0.255684,-1.10357,1.1328,0.450434,0,0,0.397629,0.0994072,0,0.811067,0.108867,1,1,0.34202,-0.939693,-0.994933,-0.100535,0.114898,0.390585,0.505483
84,1,312.286,237.108,0.808132,-0.217683,0.836937,0.409089,0,0,0.488794,0.122198,0,0.770536,0.118031,1,1,0.984808,-0.173648,0.0920774,-0.995752,0.364479,0.518387,0.882867
85,1,352.641,195.441,-0.461158,0.0179715,0.461508,0.616577,0,0,1.336,0.334001,0,0.443555,0.237942,1,1,-0.939693,0.34202,-0.820536,-0.571595,4.83633,0.612727,5.44906
86,1,587.815,667.824,0.501387,-1.06705,1.17897,0.329928,0,0,0.279844,0.069961,0,0.864973,0.097955,1,1,0.34202,-0.939693,-0.0696858,0.997569,1.08614,1.05901,2.14515
87,1,575.096,771.567,0.141549,-0.0480368,0.149478,0.224505,0,0,1.50193,0.375481,0,0.390023,0.26932,1,1,0.939693,-0.34202,0.125394,0.992107,2.01252,1.56088,3.57341
88,1,576.996,450.332,0.146198,0.288389,0.32333,0.431452,0,0,1.3344,0.3336,0,0.444089,0.237651,1,1,0.34202,0.939693,0.489371,0.872076,4.24292,0.245577,4.48849
89,1,101.926,470.416,0.175987,0.305101,0.352219,0.290695,0,0,0.825325,0.206331,0,0.62991,0.157802,1,1,0.866025,0.5,-0.0579022,-0.998322,4.44429,1.57828,6.02257
90,1,199.089,309.987,0.0832101,-0.175663,0.194375,0.261324,0,0,1.34444,0.336109,0,0.440751,0.239475,1,1,0.5,-0.866025,-0.242002,0.970276,6.49965,0.40725,6.9069
91,1,314.031,221.88,1.29612,-0.439424,1.36858,0.262591,0,0,0.191871,0.0479678,0,0.906365,0.090452,1,1,0.939693,-0.34202,-0.858932,-0.51209,1.4673,1.35562,2.82292
92,1,373.632,328.658,-0.0508984,-0.406627,0.4098,0.289002,0,0,0.705226,0.176307,0,0.678471,0.142488,1,1,-0.34202,-0.939693,0.94963,-0.313373,2.02919,0.664396,2.69359
93,0
94,1,597.248,205.264,0.388331,0.227329,0.449977,0.502897,0,0,1.11761,0.279401,0,0.519262,0.200625,1,1,0.866025,0.5,-0.995887,0.0906026,5.81728,0.672306,6.48958
95,1,474.716,565.1,-0.0449747,0.421351,0.423744,0.545083,0,0,1.28635,0.321587,0,0.460244,0.229056,1,1,-0.34202,0.939693,0.97004,-0.242943,5.59465,0.452343,6.04699
96,1,583.106,465.441,0.393839,1.29128,1.35001,0.202708,0,0,0.150153,0.0375383,0,0.926333,0.0870779,1,1,0.34202,0.939693,-0.998843,-0.0480917,0.198058,0.112722,0.31078
97,1,228.505,284.374,0.0201121,-0.101651,0.103622,0.171835,0,0,1.65829,0.414572,0,0.342726,0.301175,1,1,0.34202,-0.939693,-0.279069,0.960271,2.56249,0.357083,2.91957
98,1,518.233,268.654,0.070477,0.1557,0.170908,0.29825,0,0,1.74509,0.436273,0,0.317788,0.319753,1,1,0.766044,0.642788,-0.885048,0.4655,5.68819,0.373364,6.06155
99,1,397.875,508.485,0.370632,-1.34926,1.39924,0.0904901,0,0,0.0646711,0.0161678,0,0.967926,0.0805181,1,1,0.34202,-0.939693,-0.990259,-0.139235,0.0345909,0,0.0345909
100,1,416.955,216.677,-0.136203,-0.991696,1.00101,0.522556,0,0,0.522031,0.130508,0,0.756017,0.121535,1,1,1.19249e-08,-1,-0.61498,0.788542,1.37235,0.412948,1.7853
101,1,558.654,498.764,1.07554,0.258021,1.10606,0.312366,0,0,0.282415,0.0706037,0,0.863778,0.0981824,1,1,0.939693,0.34202,0.761723,-0.647904,0.564362,0.45746,1.02182
102,1,428.034,392.579,1.09943,-0.312299,1.14293,0.355229,0,0,0.310806,0.0777014,0,0.850635,0.100725,1,1,0.939693,-0.34202,-0.20908,0.977899,0.311271,0.17976,0.491031
103,1,153.671,619.063,-0.782599,-0.135237,0.794198,0.661392,0,0,0.832779,0.208195,0,0.626956,0.158795,1,1,-0.939693,-0.34202,-0.575476,0.817818,1.14455,0.274529,1.41908
104,1,483.806,644.055,-0.131128,0.972343,0.981145,0.623161,0,0,0.635136,0.158784,0,0.707644,0.134137,1,1,-0.173648,0.984808,0.599186,-0.80061,3.34266,1.10043,4.44309
105,1,465.116,641.825,0.156152,0.00630756,0.15628,0.20458,0,0,1.30907,0.327266,0,0.452571,0.233092,1,1,0.939693,0.34202,-0.301782,-0.953377,6.16168,0.50426,6.66594
106,1,262.304,618.496,-0.366906,0.909457,0.980679,0.256935,0,0,0.261997,0.0654993,0,0.873292,0.0963894,1,1,-0.34202,0.939693,-0.0477507,0.998859,0.797549,0.530374,1.32792
107,1,75.922,406.942,-0.429436,-0.0277056,0.430329,0.524831,0,0,1.21961,0.304901,0,0.483162,0.217483,1,1,-0.939693,-0.34202,-0.228895,0.973451,5.83676,0.467826,6.30459
108,1,617.458,131.069,0.488613,-0.0448844,0.49067,0.721852,0,0,1.47116,0.367789,0,0.399691,0.263308,1,1,0.939693,-0.34202,-0.65602,0.754744,1.11263,0.484666,1.5973
109,1,450.762,481.428,-0.0962453,-0.20876,0.229878,0.292707,0,0,1.27331,0.318329,0,0.464676,0.226762,1,1,-0.642788,-0.766044,0.999983,-0.00585813,6.42797,0.637674,7.06564
110,1,179.856,592.287,-0.640943,0.102105,0.649025,0.537064,0,0,0.827495,0.206874,0,0.629049,0.15809,1,1,-0.642788,-0.766044,-0.202302,0.979323,3.36363,0.64419,4.00782
111,1,238.754,204.094,0.177007,-0.0659863,0.188906,0.353947,0,0,1.87367,0.468416,0,0.282581,0.348342,1,1,1,0,0.930101,-0.367304,2.62068,0.460608,3.08129
112,1,232.445,628.383,-0.305383,-0.104697,0.322831,0.409777,0,0,1.26932,0.317331,0,0.466037,0.226063,1,1,-0.939693,-0.34202,0.96589,0.258955,3.15385,1.11901,4.27286
113,1,621.195,204.933,0.331108,0.281283,0.434457,0.585971,0,0,1.34874,0.337186,0,0.439323,0.24026,1,1,0.866025,0.5,-0.92274,0.385424,6.22153,0.869909,7.09144
114,1,373.226,644.422,-0.579265,0.378235,0.691817,0.297572,0,0,0.430131,0.107533,0,0.796498,0.11206,1,1,-0.642788,0.766044,0.657804,-0.75319,1.56777,1.37585,2.94362
115,1,263.64,239.946,-0.303492,-0.971528,1.01783,0.544719,0,0,0.535178,0.133795,0,0.750312,0.122946,1,1,-0.34202,-0.939693,0.725579,0.688139,0.315601,0.177016,0.492617
116,1,446.966,483.631,0.0834851,-0.343205,0.353213,0.351261,0,0,0.994473,0.248618,0,0.564574,0.181603,1,1,0.34202,-0.939693,-0.780667,0.624947,5.01473,2.48269,7.49741
117,1,269.229,641.083,0.0448717,-0.551226,0.553049,0.570381,0,0,1.03134,0.257835,0,0.550809,0.187146,1,1,-0.173648,-0.984808,0.847329,0.531068,4.17635,0.531375,4.70773
118,1,238.057,757.776,-0.211703,-0.705551,0.736628,0.499062,0,0,0.677496,0.169374,0,0.68994,0.139134,1,1,-0.642788,-0.766044,0.928719,-0.370784,2.92405,1.01137,3.93542
119,1,534.018,291.049,-0.279341,-0.148215,0.316226,0.285413,0,0,0.90256,0.22564,0,0.599634,0.16834,1,1,-0.766044,-0.642788,0.999363,-0.0356929,3.43868,2.0181,5.45678
120,1,545.61,699.338,1.16647,-0.474253,1.2592,0.276695,0,0,0.21974,0.0549349,0,0.893148,0.092771,1,1,0.984808,-0.173648,-0.180538,-0.983568,0.200302,0.220475,0.420777
121,1,198.295,213.786,0.374018,0.00651701,0.374075,0.554676,0,0,1.4828,0.370699,0,0.39602,0.265572,1,1,0.939693,0.34202,-0.517044,-0.855959,1.83231,0.258909,2.09122
122,1,332.778,731.936,-0.314307,1.15987,1.20171,0.409011,0,0,0.340359,0.0850897,0,0.837061,0.103434,1,1,-0.34202,0.939693,0.249937,0.968262,0.286899,0.519288,0.806187
123,0
124,1,155.878,614.074,-0.0958921,0.208119,0.229148,0.384829,0,0,1.67939,0.419848,0,0.336577,0.305634,1,1,-0.173648,0.984808,-0.570356,-0.821397,4.07318,0.646399,4.71958
125,1,142.251,522.677,1.26265,0.18621,1.27631,0.254721,0,0,0.199576,0.0498941,0,0.902701,0.0910879,1,1,1,0,-0.792879,0.609379,0.24199,0.16042,0.40241
126,1,578.198,452.324,0.297766,0.724615,0.78341,0.703282,0,0,0.897718,0.22443,0,0.601509,0.167663,1,1,0.34202,0.939693,0.341473,0.939892,1.42148,0.346752,1.76823
127,1,162.541,430.203,0.0170326,-0.338714,0.339142,0.449002,0,0,1.32393,0.330983,0,0.447584,0.23576,1,1,0.34202,-0.939693,-0.99111,-0.133049,5.32903,0.117701,5.44673
128,1,192.778,401.034,-0.298529,0.0254242,0.29961,0.407119,0,0,1.35883,0.339708,0,0.435985,0.242106,1,1,-0.984808,-0.173648,-0.781876,0.623434,2.88502,0.446623,3.33164
129,1,525.363,335.941,0.665731,-0.0842826,0.671045,0.540011,0,0,0.804732,0.201183,0,0.638109,0.155084,1,1,1,0,0.319575,-0.947561,2.526,0.265273,2.79127
130,1,241.271,338.432,-0.0220041,-0.159607,0.161116,0.308325,0,0,1.91368,0.47842,0,0.272046,0.35748,1,1,-0.5,-0.866025,0.0159122,-0.999873,0.265607,0.421823,0.68743
131,1,240.112,340.78,-0.0790021,-0.119776,0.143484,0.25489,0,0,1.77643,0.444108,0,0.309016,0.326608,1,1,-0.34202,-0.939693,0.10852,0.994094,4.06541,0.303552,4.36896
132,1,394.872,393.283,-0.56982,-0.207205,0.606324,0.553422,0,0,0.912749,0.228187,0,0.595695,0.169771,1,1,-0.984808,-0.173648,-0.38123,-0.92448,3.72503,0.4132,4.13823
133,1,139.122,638.293,-0.0129339,-0.441664,0.441853,0.580964,0,0,1.31483,0.328709,0,0.450632,0.234125,1,1,0.173648,-0.984808,-0.0792301,-0.996856,4.7483,0.187619,4.93592
134,1,571.208,746.76,0.831062,-0.148129,0.84416,0.465045,0,0,0.550897,0.137724,0,0.743519,0.124651,1,1,0.939693,-0.34202,0.0594355,0.998232,0.802147,1.01375,1.8159
135,0
136,1,599.122,208.131,0.467883,0.272103,0.541253,0.478864,0,0,0.884732,0.221183,0,0.606556,0.165859,1,1,0.939693,0.34202,-0.817826,0.575466,7.21748,0.815886,8.03337
137,1,614.68,138.405,-0.23894,-0.198169,0.310424,0.356214,0,0,1.14751,0.286877,0,0.508545,0.205463,1,1,-0.939693,-0.34202,0.995946,-0.0899571,8.22675,1.102,9.32875
138,1,234.237,235.316,0.218288,-1.39077,1.4078,0.132798,0,0,0.0943301,0.0235825,0,0.953391,0.0827414,1,1,0.173648,-0.984808,0.998976,0.0452413,0.0447045,0,0.0447045
139,1,452.036,438.262,0.269626,-0.00442545,0.269662,0.417472,0,0,1.54813,0.387032,0,0.375729,0.278509,1,1,0.939693,0.34202,-0.125515,-0.992092,8.25022,0.0329133,8.28314
140,0
141,1,419.004,155.461,-0.207231,-0.264722,0.336188,0.367643,0,0,1.09356,0.273391,0,0.527961,0.196797,1,1,-0.642788,-0.766044,0.697528,0.716557,7.74049,0.587305,8.32779
142,1,559.128,757.05,0.890816,-0.0100671,0.890873,0.766833,0,0,0.860766,0.215192,0,0.615924,0.162569,1,1,1,0,-0.308757,-0.951141,3.6681,2.04209,5.7102
143,1,165.968,560.995,-0.283276,0.0935365,0.298319,0.468101,0,0,1.56913,0.392282,0,0.369321,0.282748,1,1,-1,1.50996e-07,-0.148257,0.988949,5.35049,0.737236,6.08773
144,1,327.815,204.995,-0.303195,0.0226097,0.304036,0.335222,0,0,1.10257,0.275643,0,0.524693,0.198225,1,1,-0.866025,0.5,0.319179,-0.947694,5.45236,0.245976,5.69834
