ID,State,Px,Py,Vx,Vy,Speed,Flow,Ax,Ay,Density,Exit_coe,Slope,V_P,W_P,Vg,Vl,Vg_x,Vg_y,Vl_x,Vl_y,Pressure,Friction,Pressure_Sum
15160,1,220.838,278.668,0.0127969,-0.0788236,0.0798556,0.149249,0,0,1.86898,0.467245,0,0.283828,0.34728,1,1,0.34202,-0.939693,-0.776704,-0.629866,0.78347,0.0321403,0.81561
15161,1,549.502,554.238,0.075496,0.199312,0.213131,0.32989,0,0,1.54783,0.386957,0,0.375822,0.278448,1,1,0.34202,0.939693,-0.26755,-0.963544,5.99616,0.391486,6.38765
15162,1,593.264,497.015,0.294942,1.14072,1.17823,0.29565,0,0,0.250926,0.0627315,0,0.878472,0.0954294,1,1,0.34202,0.939693,-0.992416,0.122927,0.631791,0.234859,0.86665
15163,1,418.387,506.926,1.16073,0.459585,1.2484,0.0863169,0,0,0.0691418,0.0172854,0,0.965728,0.0808497,1,1,0.939693,0.34202,-0.92494,0.380115,0.0649762,0,0.0649762
15164,1,428.389,289.275,-0.232467,-0.825126,0.857248,0.606927,0,0,0.707994,0.176999,0,0.677331,0.142827,1,1,-0.34202,-0.939693,0.900158,-0.435563,3.59952,0.635608,4.23513
15165,1,537.667,125.712,0.527378,0.138171,0.545178,0.622956,0,0,1.14266,0.285666,0,0.510273,0.204674,1,1,0.939693,0.34202,0.813487,0.581583,1.1536,0.800488,1.95409
15166,1,189.74,437.463,-0.592042,0.0551986,0.59461,0.568415,0,0,0.955946,0.238987,0,0.579141,0.175947,1,1,-0.984808,0.173648,-0.171597,-0.985167,3.29102,0.196106,3.48713
15167,1,615.647,270.156,-0.0264474,0.209004,0.210671,0.299702,0,0,1.42261,0.355652,0,0.415184,0.254,1,1,0.34202,0.939693,-0.88972,-0.456506,4.05504,1.05074,5.10578
15168,1,493.723,442.205,0.17271,1.68407e-05,0.17271,0.25342,0,0,1.46731,0.366828,0,0.400907,0.262563,1,1,0.939693,0.34202,0.347611,-0.937639,4.6785,0.889352,5.56785
15169,0
15170,1,146.739,548.089,-0.213616,0.743641,0.773714,0.735235,0,0,0.950267,0.237567,0,0.581304,0.175125,1,1,-0.34202,0.939693,-0.235554,0.971861,1.98455,0.511446,2.496
15171,1,622.4,332.792,0.409613,-0.00656198,0.409665,0.597684,0,0,1.45896,0.364739,0,0.403556,0.260949,1,1,0.939693,0.34202,0.110473,-0.993879,1.71907,0.553211,2.27228
15172,1,546.166,606.031,0.948265,0.345956,1.0094,0.344262,0,0,0.341056,0.0852639,0,0.836742,0.103498,1,1,0.939693,0.34202,0.994913,0.100742,0.517785,0.522885,1.04067
15173,1,573.205,432.75,0.388784,1.09845,1.16522,0.426887,0,0,0.366357,0.0915892,0,0.82521,0.10587,1,1,0.173648,0.984808,0.792779,0.609509,0.583155,0.417196,1.00035
15174,1,412.11,182.222,-0.102886,0.0478627,0.113474,0.200712,0,0,1.76879,0.442198,0,0.311143,0.32493,1,1,-0.984808,0.173648,0.185442,0.982655,0.882305,0.130885,1.01319
15175,1,544.595,614.118,0.30121,0.275852,0.408439,0.450634,0,0,1.10331,0.275827,0,0.524426,0.198342,1,1,0.642788,0.766044,0.279971,-0.960008,6.62743,0.710211,7.33764
15176,1,361.242,429.485,-0.0293449,-0.264889,0.26651,0.458772,0,0,1.72141,0.430352,0,0.324499,0.314623,1,1,0.173648,-0.984808,-0.688622,-0.725121,2.27895,0.348138,2.62709
15177,1,538.278,223.553,-0.185429,-0.890243,0.909349,0.216966,0,0,0.238594,0.0596486,0,0.884261,0.0943702,1,1,-0.34202,-0.939693,0.782794,0.622281,0.200793,0.40917,0.609964
15178,1,301.948,631.725,-0.105405,0.106955,0.150165,0.27522,0,0,1.83278,0.458194,0,0.293554,0.339119,1,1,-0.642788,0.766044,-0.954861,-0.297052,0.465569,0.237756,0.703325
15179,1,438.162,389.629,0.161934,-0.0171043,0.162834,0.232112,0,0,1.42545,0.356362,0,0.414269,0.254539,1,1,0.939693,-0.34202,-0.500364,0.865815,4.474,1.17451,5.6485
15180,1,216.887,432.081,-0.340456,0.036461,0.342403,0.38837,0,0,1.13425,0.283562,0,0.513283,0.203307,1,1,-0.939693,0.34202,-0.00338487,-0.999994,5.49035,0.305726,5.79607
15181,1,340.366,275.84,0.153248,-0.305668,0.341933,0.424729,0,0,1.24214,0.310536,0,0.475361,0.221343,1,1,0.34202,-0.939693,0.0808491,0.996726,10.3026,0.603422,10.906
15182,1,583.684,273.264,0.273247,-0.451703,0.52792,0.53651,0,0,1.01627,0.254068,0,0.556415,0.184865,1,1,0.173648,-0.984808,0.666111,0.745852,8.1307,0.93216,9.06286
15183,1,192.976,224.462,0.153841,-1.27132,1.28059,0.348109,0,0,0.271835,0.0679587,0,0.868701,0.0972496,1,1,0.173648,-0.984808,-0.836361,0.548178,0.0362184,0.242618,0.278836
15184,1,396.375,184.487,0.152002,0.084806,0.174059,0.223968,0,0,1.28673,0.321683,0,0.460113,0.229124,1,1,0.866025,0.5,-0.251667,-0.967814,7.29978,0.206136,7.50592
15185,1,81.9736,404.376,-0.261472,-0.0133859,0.261815,0.423578,0,0,1.61786,0.404464,0,0.354663,0.292734,1,1,-0.939693,0.34202,-0.8093,-0.587396,1.62005,0.065585,1.68564
15186,1,287.463,631.189,-0.203971,0.187947,0.27736,0.275618,0,0,0.993719,0.24843,0,0.564858,0.181491,1,1,-0.766044,0.642788,0.996814,0.0797596,7.17246,0.382765,7.55522
15187,1,276.135,689.761,-0.385482,0.0217288,0.386094,0.323065,0,0,0.836751,0.209188,0,0.625384,0.159326,1,1,-0.939693,0.34202,0.236505,-0.97163,0.874019,0.611125,1.48514
15188,1,264.007,785.137,0.19551,0.0607652,0.204735,0.351107,0,0,1.71493,0.428733,0,0.326346,0.313229,1,1,0.939693,0.34202,-0.840799,-0.541348,3.60611,0.613859,4.21997
15189,1,608.306,133.961,1.23291,-0.496313,1.32906,0.236301,0,0,0.177796,0.044449,0,0.913078,0.0893007,1,1,0.939693,-0.34202,-0.090577,0.995889,0.301553,0.348229,0.649782
15190,1,614.818,177.43,0.0774774,0.0716253,0.105513,0.207178,0,0,1.96354,0.490884,0,0.259199,0.36901,1,1,0.34202,0.939693,0.783164,-0.621815,2.47087,0.226237,2.6971
15191,1,395.862,185.97,0.100905,-0.0779804,0.127526,0.232392,0,0,1.82232,0.455579,0,0.296394,0.336778,1,1,0.939693,-0.34202,-0.43905,-0.898463,1.07157,0.344317,1.41589
15192,1,158.019,614.631,-0.222586,0.323062,0.392318,0.345692,0,0,0.881151,0.220288,0,0.607951,0.165364,1,1,-0.766044,0.642788,0.981449,-0.191722,7.4964,0.53459,8.03099
15193,1,540.087,442.953,0.190444,-0.0111107,0.190768,0.300687,0,0,1.57619,0.394048,0,0.367178,0.284182,1,1,0.939693,0.34202,0.403933,-0.914788,4.96103,0.326617,5.28765
15194,1,416.097,564.436,0.262481,0.300553,0.399035,0.343229,0,0,0.860148,0.215037,0,0.616167,0.162485,1,1,0.5,0.866025,0.150367,-0.98863,7.72333,0.639252,8.36259
15195,1,578.047,254.62,-0.127667,-0.22738,0.260769,0.361283,0,0,1.38545,0.346363,0,0.427241,0.247024,1,1,-0.173648,-0.984808,-0.87658,0.481256,6.50984,0.441707,6.95154
15196,1,163.894,395.004,-0.232816,0.203018,0.3089,0.470309,0,0,1.52253,0.380632,0,0.383617,0.273393,1,1,-0.939693,0.34202,0.608466,0.79358,4.49714,0.161568,4.65871
15197,1,176.421,711.912,-0.690112,-0.263165,0.738587,0.476439,0,0,0.645069,0.161267,0,0.703473,0.135295,1,1,-0.939693,-0.34202,-0.835256,0.549861,1.60365,0.19308,1.79673
15198,1,255.373,732.983,-1.29,-0.351277,1.33697,0.154751,0,0,0.115747,0.0289368,0,0.942964,0.0843814,1,1,-0.939693,-0.34202,-0.447272,0.894398,0.11206,0.157933,0.269992
15199,1,364.315,344.234,0.0703047,-0.490782,0.495792,0.441147,0,0,0.889782,0.222446,0,0.604591,0.166558,1,1,-0.173648,-0.984808,-0.989053,-0.147561,4.49702,0.902044,5.39907
15200,1,540.491,284.009,0.106026,0.0739703,0.129279,0.230202,0,0,1.78066,0.445164,0,0.307843,0.327538,1,1,0.866025,0.5,-0.993134,-0.116979,6.37111,0.0769935,6.44811
15201,1,219.914,280.885,0.00897342,-0.0525172,0.0532783,0.102464,0,0,1.92318,0.480795,0,0.269573,0.359665,1,1,0.34202,-0.939693,0.324902,0.945748,1.93755,0.282306,2.21986
15202,1,333.53,242.941,-0.470005,-1.38882,1.46619,0.0840635,0,0,0.0573345,0.0143336,0,0.971538,0.0799766,1,1,-0.173648,-0.984808,-0.999993,-0.00383341,0.014009,0,0.014009
15203,1,455.186,471.046,0.0108684,-0.106195,0.106749,0.190087,0,0,1.78069,0.445172,0,0.307834,0.327544,1,1,0.34202,-0.939693,-0.979806,0.199951,0.7241,0.411525,1.13563
15204,1,203.557,675.261,-0.307601,-0.277322,0.414157,0.525366,0,0,1.26852,0.31713,0,0.466311,0.225923,1,1,-0.939693,-0.34202,-0.314199,0.949357,6.22676,1.00701,7.23377
15205,1,465.928,476.167,-0.239535,-0.416189,0.480198,0.364431,0,0,0.758918,0.189729,0,0.656538,0.149175,1,1,-0.34202,-0.939693,-0.503229,0.864153,6.28323,0.699111,6.98234
15206,1,245.65,193.291,0.171357,-0.0559237,0.180252,0.269046,0,0,1.49261,0.373153,0,0.392937,0.267491,1,1,0.939693,0.34202,-0.573364,-0.819301,6.36739,0.414807,6.7822
15207,1,184.153,390.114,-0.657831,0.088815,0.6638,0.624461,0,0,0.940738,0.235184,0,0.584943,0.173753,1,1,-0.939693,0.34202,-0.224123,-0.974561,3.47443,0.326511,3.80094
15208,0
15209,1,437.564,387.966,0.0594884,-0.0553024,0.0812233,0.140418,0,0,1.72878,0.432196,0,0.322401,0.316216,1,1,0.939693,-0.34202,-0.982653,-0.185451,3.35402,0.750872,4.10489
15210,1,469.36,383.195,0.000649995,0.181134,0.181136,0.303934,0,0,1.67794,0.419484,0,0.336999,0.305326,1,1,0.5,0.866025,-0.989686,0.143256,3.57014,0.591575,4.16172
15211,1,612.239,335.318,0.642879,-0.210423,0.676441,0.5257,0,0,0.777156,0.194289,0,0.64917,0.151505,1,1,0.939693,-0.34202,-0.98158,0.191052,6.05728,1.13705,7.19434
15212,1,269.102,187.535,-0.083069,-0.0508487,0.0973963,0.18296,0,0,1.87851,0.469628,0,0.281295,0.349443,1,1,-0.939693,-0.34202,0.996962,-0.0778859,2.23747,0.1273,2.36477
15213,1,527.519,354.174,0.130872,-0.0123649,0.131455,0.220664,0,0,1.67863,0.419657,0,0.336798,0.305473,1,1,0.939693,-0.34202,0.843935,-0.536445,1.28897,0.33389,1.62286
15214,1,503.568,337.695,0.530618,0.0105159,0.530722,0.578335,0,0,1.08971,0.272428,0,0.529361,0.196189,1,1,1,0,-0.15302,-0.988223,3.45632,0.379664,3.83598
15215,1,613.566,216.567,1.11482,-0.416087,1.18994,0.461054,0,0,0.387461,0.0968652,0,0.815652,0.107884,1,1,0.939693,-0.34202,0.979808,0.199939,0.511336,0.397733,0.909069
15216,1,281.08,299.502,-0.175487,-0.145655,0.228059,0.360688,0,0,1.58155,0.395388,0,0.365556,0.285274,1,1,-0.939693,-0.34202,0.940212,-0.34059,5.5318,0.321319,5.85312
15217,0
15218,1,549.011,568.219,-0.056085,0.548294,0.551155,0.590987,0,0,1.07227,0.268068,0,0.535725,0.193453,1,1,-0.34202,0.939693,0.684543,0.728972,1.61525,0.54614,2.16139
15219,1,333.172,276.303,1.10101,-0.525758,1.2201,0.142639,0,0,0.116907,0.0292268,0,0.942401,0.0844711,1,1,0.939693,-0.34202,-0.219318,-0.975653,0.197355,0.223022,0.420377
15220,1,283.066,431.357,-0.231344,0.00832242,0.231494,0.414202,0,0,1.78926,0.447315,0,0.30546,0.329436,1,1,-0.939693,-0.34202,-0.158756,0.987318,4.15493,0.420733,4.57566
15221,1,197.103,720.215,-0.202304,-0.00839676,0.202478,0.285351,0,0,1.4093,0.352324,0,0.419484,0.251486,1,1,-0.939693,-0.34202,-0.320514,0.947244,5.10312,0.757787,5.86091
15222,1,146.353,573.474,-0.115449,-0.216602,0.245448,0.264254,0,0,1.07662,0.269154,0,0.534136,0.194132,1,1,-0.34202,-0.939693,0.120496,0.992714,5.45263,1.46929,6.92193
15223,1,143.382,591.468,-0.074994,0.347998,0.355987,0.562768,0,0,1.58087,0.395217,0,0.365763,0.285135,1,1,-0.34202,0.939693,0.265536,0.964101,4.39417,0.43722,4.83139
15224,1,504.375,474.118,-0.159109,0.350576,0.384992,0.2861,0,0,0.743131,0.185783,0,0.66295,0.147183,1,1,-0.5,0.866025,0.445295,-0.895384,5.95665,0.985613,6.94227
15225,1,347.266,600.186,0.273888,-0.229946,0.357617,0.332382,0,0,0.929437,0.232359,0,0.589272,0.172136,1,1,-0.173648,-0.984808,-0.138845,0.990314,5.96905,2.32835,8.2974
15226,1,143.721,402.656,-0.430508,-0.0496091,0.433357,0.478905,0,0,1.10511,0.276276,0,0.523776,0.198628,1,1,-0.939693,-0.34202,0.223585,0.974684,7.0439,0.474935,7.51884
15227,1,197.4,314.926,0.30114,-0.236757,0.383066,0.528002,0,0,1.37836,0.344589,0,0.429563,0.245707,1,1,0.5,-0.866025,0.725297,-0.688436,2.09393,1.12035,3.21427
15228,1,231.125,570.119,-0.185945,0.0387882,0.189947,0.262676,0,0,1.38289,0.345723,0,0.428079,0.246548,1,1,-0.766044,0.642788,-0.520498,-0.853863,3.82318,0.358778,4.18196
15229,1,345.839,335.064,-0.00330511,-0.258341,0.258362,0.389721,0,0,1.50843,0.377107,0,0.387995,0.270602,1,1,-0.34202,-0.939693,0.864397,0.502809,4.09747,0.279661,4.37713
15230,1,581.699,255.405,-0.191136,-0.0163891,0.191837,0.200037,0,0,1.04274,0.260686,0,0.546585,0.188887,1,1,-0.984808,0.173648,0.843533,-0.537078,7.18157,0.441889,7.62346
15231,1,310.88,778.912,-0.240072,1.06547,1.09219,0.328949,0,0,0.301184,0.0752961,0,0.855077,0.0998569,1,1,-0.34202,0.939693,0.879797,0.47535,1.0364,0.517481,1.55388
15232,1,440.928,492.773,0.279784,0.0348782,0.28195,0.392855,0,0,1.39335,0.348338,0,0.424664,0.248496,1,1,0.939693,0.34202,-0.0535066,-0.998568,5.75132,0.400492,6.15181
15233,1,489.566,180.769,-0.125441,0.0103344,0.125866,0.232279,0,0,1.84545,0.461363,0,0.290129,0.341966,1,1,-0.939693,-0.34202,0.0716821,0.997428,4.95106,0.411993,5.36305
15234,1,407.7,181.428,-0.111154,-0.102569,0.151247,0.24223,0,0,1.60156,0.400389,0,0.359533,0.289371,1,1,-0.939693,-0.34202,0.832706,-0.553715,6.25584,0.164047,6.41988
15235,1,471.289,386.557,0.0895493,0.152961,0.177246,0.344111,0,0,1.94143,0.485358,0,0.264856,0.363879,1,1,0.866025,0.5,-0.832992,0.553286,5.59707,0.281632,5.87871
15236,1,150.796,691.833,-0.0244847,0.525614,0.526184,0.679394,0,0,1.29117,0.322793,0,0.458609,0.229908,1,1,-0.34202,0.939693,0.856895,0.515491,2.29494,0.724414,3.01936
15237,1,301.912,771.357,0.0531896,0.020298,0.056931,0.108376,0,0,1.90363,0.475908,0,0.274673,0.355175,1,1,0.939693,0.34202,-0.797604,0.603182,2.50227,0.161704,2.66398
15238,1,265.896,280.565,0.0927444,-0.151292,0.177456,0.315766,0,0,1.7794,0.444851,0,0.308191,0.327261,1,1,0.173648,-0.984808,0.331893,-0.943317,0.542969,0.426862,0.96983
15239,1,540.63,759.3,-0.00912062,0.167253,0.167502,0.306803,0,0,1.83164,0.457911,0,0.293861,0.338865,1,1,0.34202,0.939693,-0.76786,0.640617,3.23536,0.545151,3.78051
15240,1,268.087,521.06,-0.117629,-0.311404,0.33288,0.316741,0,0,0.951517,0.237879,0,0.580828,0.175305,1,1,-0.173648,-0.984808,-0.475324,0.879811,7.71752,0.590169,8.30769
15241,1,619.55,336.25,0.627318,-0.10857,0.636644,0.431673,0,0,0.678044,0.169511,0,0.689712,0.139199,1,1,0.939693,-0.34202,0.122627,0.992453,5.59224,0.804051,6.39629
15242,1,149.142,678.045,-0.00349306,0.140897,0.14094,0.225237,0,0,1.5981,0.399526,0,0.360569,0.288661,1,1,0.34202,0.939693,-0.998037,0.06262,1.78866,0.825706,2.61437
15243,1,456.278,465.55,0.118709,-0.0493093,0.128542,0.261759,0,0,2.03636,0.50909,0,0.240992,0.386123,1,1,0.939693,-0.34202,0.998001,0.0632047,1.54437,0.133463,1.67783
15244,1,254.957,202.122,0.00219987,-0.127691,0.12771,0.217961,0,0,1.70668,0.426671,0,0.328706,0.311457,1,1,-0.34202,-0.939693,0.169576,-0.985517,1.29821,0.464989,1.76319
15245,1,447.576,487.304,0.460964,-0.97705,1.08033,0.442612,0,0,0.409701,0.102425,0,0.805641,0.110043,1,1,0.34202,-0.939693,0.152258,0.988341,1.63551,0.979662,2.61518
15246,1,425.545,472.568,0.0463618,0.195481,0.200904,0.216167,0,0,1.07597,0.268993,0,0.534371,0.194031,1,1,0.34202,0.939693,0.143227,-0.98969,7.32267,0.616161,7.93883
15247,1,262.812,616.057,-0.23653,0.33886,0.413246,0.420337,0,0,1.01716,0.25429,0,0.556084,0.184999,1,1,-0.34202,0.939693,-0.985027,-0.172398,5.41597,0.362602,5.77857
15248,1,309.464,815.638,0.255395,0.231305,0.34457,0.458018,0,0,1.32925,0.332311,0,0.445808,0.236719,1,1,0.5,0.866025,0.689828,-0.723974,3.49677,0.279013,3.77579
15249,1,485.634,604.865,-0.0144039,0.308498,0.308834,0.316641,0,0,1.02528,0.256319,0,0.553061,0.186226,1,1,0.34202,0.939693,0.0308251,-0.999525,8.37327,1.00945,9.38272
15250,1,266.799,513.315,0.215816,-0.0630798,0.224846,0.225984,0,0,1.00506,0.251266,0,0.560602,0.183182,1,1,0.939693,-0.34202,-0.961524,-0.274721,6.6781,0.537842,7.21594
15251,1,516.341,392.198,0.229904,-0.0293955,0.231775,0.266466,0,0,1.14967,0.287419,0,0.507772,0.205817,1,1,0.866025,-0.5,0.482696,0.875788,6.08704,0.592194,6.67923
15252,1,372.454,709.812,-1.14931,0.276618,1.18213,0.36317,0,0,0.307217,0.0768043,0,0.85229,0.1004,1,1,-0.939693,0.34202,-0.792726,-0.609578,0.273587,0.145769,0.419356
15253,1,311.56,699.973,0.0832333,-0.00567056,0.0834263,0.142794,0,0,1.71162,0.427906,0,0.327292,0.312517,1,1,0.866025,-0.5,-0.482357,0.875975,4.42912,0.815532,5.24465
15254,1,604.369,694.122,-0.155251,-0.422352,0.449983,0.492168,0,0,1.09375,0.273437,0,0.527893,0.196826,1,1,-0.34202,-0.939693,0.341767,0.939785,5.52836,0.912299,6.44065
15255,1,599.841,711.675,0.272119,0.441047,0.518238,0.599216,0,0,1.15626,0.289064,0,0.50543,0.206895,1,1,0.34202,0.939693,0.425952,-0.904746,0.742364,1.30257,2.04493
15256,1,211.684,498.245,0.438881,0.0431403,0.440997,0.390504,0,0,0.885504,0.221376,0,0.606255,0.165965,1,1,0.984808,0.173648,-0.975305,-0.22086,5.85678,0.653319,6.5101
15257,1,232.338,203.274,0.198875,0.0545339,0.206216,0.234302,0,0,1.13619,0.284049,0,0.512586,0.203622,1,1,0.939693,0.34202,-0.911753,-0.410739,8.68412,0.22952,8.91364
15258,1,370.948,274.687,-0.0123661,-0.0787244,0.0796897,0.146316,0,0,1.83608,0.459019,0,0.292661,0.339859,1,1,-0.34202,-0.939693,0.145712,0.989327,1.79509,0.617627,2.41271
15259,1,496.948,718.668,0.898491,0.251633,0.933062,0.294057,0,0,0.315152,0.078788,0,0.848632,0.101119,1,1,0.939693,0.34202,0.918238,-0.396029,1.2025,0.521285,1.72379
15260,1,238.011,326.728,0.335482,-0.509444,0.609985,0.741619,0,0,1.2158,0.30395,0,0.484486,0.216836,1,1,0.34202,-0.939693,0.984187,-0.177135,3.14789,0.148143,3.29603
15261,1,237.721,331.942,0.0856774,-0.259766,0.27353,0.365606,0,0,1.33662,0.334155,0,0.443349,0.238054,1,1,0.34202,-0.939693,0.941559,-0.336849,4.81228,0.258552,5.07083
15262,1,552.54,548.895,-0.0834223,0.115683,0.142625,0.213303,0,0,1.49555,0.373889,0,0.392015,0.268068,1,1,-0.173648,0.984808,-0.830805,-0.556563,5.7712,0.533124,6.30433
15263,1,558.078,617.615,0.32564,-0.0439298,0.32859,0.504634,0,0,1.53575,0.383938,0,0.379532,0.276029,1,1,0.984808,-0.173648,0.930976,0.365081,4.17053,0.694661,4.86519
15264,1,467.819,441.434,0.112311,0.013699,0.113143,0.218372,0,0,1.93005,0.482513,0,0.267793,0.361249,1,1,0.939693,-0.34202,-0.6917,0.722185,2.32281,0.263017,2.58582
15265,1,152.509,534.441,-0.103608,0.0167825,0.104959,0.195152,0,0,1.85932,0.46483,0,0.286407,0.345093,1,1,-0.866025,0.5,0.679584,-0.733597,1.88595,0.464305,2.35026
15266,1,612.01,420.661,0.711696,1.24836,1.43698,0.192987,0,0,0.134301,0.0335752,0,0.933977,0.085826,1,1,0.34202,0.939693,0.539502,0.841984,0.132859,0,0.132859
15267,1,602.774,532.228,0.190554,0.808861,0.831004,0.671215,0,0,0.807716,0.201929,0,0.636917,0.155476,1,1,0.34202,0.939693,-0.920624,-0.390451,4.09812,0.256876,4.355
15268,0
15269,1,526.671,361.754,0.0351814,-0.388305,0.389896,0.36773,0,0,0.943149,0.235787,0,0.584021,0.174099,1,1,0.173648,-0.984808,-0.398006,0.917383,2.50783,0.68359,3.19142
15270,1,596.679,506.411,0.126363,0.301404,0.326821,0.505197,0,0,1.54579,0.386448,0,0.376446,0.278039,1,1,0.34202,0.939693,-0.466006,0.884781,1.64885,0.142602,1.79145
15271,1,286.602,630.877,0.00541741,0.146565,0.146665,0.224032,0,0,1.5275,0.381876,0,0.382078,0.274383,1,1,-0.34202,0.939693,0.987306,-0.158827,5.34513,0.463842,5.80897
15272,1,270.668,232.828,-0.0911776,0.0107732,0.0918119,0.156606,0,0,1.70572,0.426431,0,0.328981,0.311251,1,1,-0.939693,-0.34202,0.457456,0.889232,5.40269,0.631603,6.03429
15273,1,551.334,126.434,0.642118,0.0721115,0.646154,0.735716,0,0,1.13861,0.284652,0,0.511723,0.204014,1,1,0.939693,0.34202,0.456113,-0.889922,1.09669,0.293862,1.39056
15274,1,541.723,605.696,0.365999,0.0832993,0.375358,0.440708,0,0,1.1741,0.293525,0,0.499107,0.209838,1,1,0.984808,-0.173648,-0.617758,0.786369,7.0535,0.898521,7.95202
15275,1,386.941,324.255,-0.0543019,0.289418,0.294468,0.265127,0,0,0.900359,0.22509,0,0.600486,0.168032,1,1,-0.173648,0.984808,0.106657,-0.994296,6.9172,0.636376,7.55358
15276,1,557.06,608.524,0.189049,-0.353818,0.401156,0.298198,0,0,0.743347,0.185837,0,0.662862,0.14721,1,1,0.34202,-0.939693,-0.285034,0.958517,3.85094,2.57489,6.42583
15277,0
15278,1,268.883,508.153,-0.410893,-0.397236,0.571515,0.555113,0,0,0.9713,0.242825,0,0.573314,0.178184,1,1,-0.939693,-0.34202,0.678013,-0.73505,5.19256,1.04669,6.23925
15279,0
15280,1,473.724,563.652,-0.0186545,0.138049,0.139303,0.205155,0,0,1.47272,0.36818,0,0.399196,0.263612,1,1,0.34202,0.939693,-0.955211,-0.295925,6.46287,0.450791,6.91366
15281,1,499.69,179.213,-0.347207,0.0720997,0.354614,0.256816,0,0,0.724214,0.181054,0,0.670673,0.144824,1,1,-0.939693,0.34202,0.840316,-0.542096,5.79406,0.459407,6.25347
15282,1,556.711,336.805,0.0422067,0.19224,0.196819,0.340033,0,0,1.72765,0.431912,0,0.322724,0.31597,1,1,0.34202,0.939693,-0.907816,0.419369,1.70484,0.254286,1.95912
15283,1,550.693,541.242,-0.0325961,0.349537,0.351054,0.354327,0,0,1.00932,0.252331,0,0.559009,0.18382,1,1,-0.766044,0.642788,0.358962,-0.933352,7.66473,0.954721,8.61945
15284,1,156.861,609.565,-0.077381,0.504784,0.51068,0.431158,0,0,0.844282,0.211071,0,0.62241,0.160338,1,1,-0.173648,0.984808,0.401261,-0.915964,2.81632,1.10348,3.9198
15285,1,331.875,353.579,-0.292818,-1.18669,1.22228,0.297982,0,0,0.243792,0.060948,0,0.881819,0.0948153,1,1,-0.34202,-0.939693,0.753723,-0.657193,0.286543,0.253195,0.539738
15286,1,265.545,273.682,0.409797,-0.0587428,0.413986,0.456854,0,0,1.10355,0.275888,0,0.524339,0.19838,1,1,0.939693,0.34202,-0.884001,-0.467484,7.47904,1.67353,9.15258
15287,1,349.239,678.516,-0.0908582,0.168035,0.191026,0.246251,0,0,1.2891,0.322275,0,0.459311,0.229542,1,1,0.173648,0.984808,0.277948,-0.960596,7.49247,0.344352,7.83682
15288,1,576.335,274.809,0.222327,-0.0317844,0.224588,0.339844,0,0,1.51319,0.378297,0,0.386514,0.271543,1,1,0.939693,-0.34202,-0.815571,0.578657,2.54358,0.575602,3.11918
15289,1,193.771,390.23,-0.533593,0.0502333,0.535952,0.539689,0,0,1.00697,0.251743,0,0.559888,0.183468,1,1,-0.939693,0.34202,-0.103875,-0.99459,3.19475,0.247062,3.44181
15290,1,512.026,445.194,0.137254,0.0555371,0.148064,0.265838,0,0,1.79542,0.448856,0,0.303759,0.330799,1,1,1,0,0.170259,0.985399,1.68751,0.370088,2.0576
15291,1,435.275,298.937,-0.364194,-0.145569,0.392208,0.29643,0,0,0.755797,0.188949,0,0.657803,0.14878,1,1,-0.939693,0.34202,0.78816,-0.615471,4.33777,0.753886,5.09166
15292,1,267.169,282.037,0.00104539,-0.233625,0.233627,0.331742,0,0,1.41996,0.354991,0,0.416037,0.253499,1,1,-0.34202,-0.939693,1,0.000215547,7.36185,0.573618,7.93547
15293,1,195.848,317.949,0.0319365,-0.107407,0.112054,0.213606,0,0,1.90627,0.476567,0,0.273982,0.355779,1,1,-0.34202,-0.939693,0.997437,0.0715499,3.21352,0.296461,3.50998
15294,1,218.861,433.225,-0.304053,-0.138051,0.333925,0.403015,0,0,1.2069,0.301726,0,0.487587,0.215329,1,1,-0.984808,0.173648,0.330914,0.943661,5.52214,0.996953,6.5191
15295,1,427.37,178.454,-0.459308,0.0901337,0.468069,0.650918,0,0,1.39065,0.347662,0,0.425545,0.247992,1,1,-0.939693,0.34202,-0.997024,0.0770973,6.01088,0.791703,6.80258
15296,1,221.053,597.182,0.0567044,0.393379,0.397445,0.45778,0,0,1.15181,0.287952,0,0.507012,0.206166,1,1,0.34202,0.939693,-0.983552,-0.180625,7.02939,0.734697,7.76409
15297,1,570.219,340.643,0.345219,-0.201119,0.399531,0.559932,0,0,1.40147,0.350369,0,0.422021,0.250016,1,1,0.939693,-0.34202,0.455854,-0.890055,3.29806,0.70202,4.00008
15298,1,100.072,440.356,-0.30981,-1.21418,1.25309,0.200255,0,0,0.15981,0.0399524,0,0.921691,0.0878487,1,1,-0.34202,-0.939693,0.987662,0.156598,0.16424,0.00692654,0.171166
15299,1,574.322,129.945,0.271268,-0.0245623,0.272378,0.478349,0,0,1.7562,0.439049,0,0.314666,0.322173,1,1,0.984808,0.173648,-0.86288,-0.505409,2.14297,0.279253,2.42222
15300,0
15301,1,585.553,693.392,0.446826,0.0628713,0.451227,0.593974,0,0,1.31635,0.329088,0,0.450123,0.234397,1,1,0.984808,-0.173648,-0.056177,0.998421,1.73767,1.35511,3.09278
15302,1,519.609,443.052,0.554911,0.0676239,0.559017,0.543488,0,0,0.972222,0.243055,0,0.572965,0.178319,1,1,0.939693,0.34202,-0.439539,-0.898223,1.39418,0.160433,1.55462
