step,time,alive
315,315,28718
316,316,28668
317,317,28620
318,318,28571
319,319,28517
320,320,28469
321,321,28414
322,322,28361
323,323,28313
324,324,28256
325,325,28210
326,326,28161
327,327,28106
328,328,28054
329,329,28001
330,330,27950
331,331,27901
332,332,27846
333,333,27799
334,334,27746
335,335,27705
336,336,27643
337,337,27589
338,338,27538
339,339,27489
340,340,27438
341,341,27386
342,342,27338
343,343,27282
344,344,27231
345,345,27179
346,346,27129
347,347,27079
348,348,27028
349,349,26971
350,350,26927
351,351,26873
352,352,26819
353,353,26771
354,354,26722
355,355,26675
356,356,26622
357,357,26580
358,358,26525
359,359,26478
360,360,26419
361,361,26377
362,362,26319
363,363,26273
364,364,26223
365,365,26171
366,366,26123
367,367,26075
368,368,26022
369,369,25966
370,370,25923
371,371,25877
372,372,25825
373,373,25780
374,374,25734
375,375,25682
376,376,25629
377,377,25582
378,378,25530
379,379,25488
380,380,25438
381,381,25388
382,382,25332
383,383,25287
384,384,25240
385,385,25199
386,386,25148
387,387,25095
388,388,25049
389,389,24998
390,390,24952
391,391,24900
392,392,24853
393,393,24804
394,394,24758
395,395,24710
396,396,24661
397,397,24614
398,398,24567
399,399,24513
400,400,24473
401,401,24421
402,402,24375
403,403,24332
404,404,24278
405,405,24233
406,406,24179
407,407,24134
408,408,24087
409,409,24039
410,410,23996
411,411,23944
412,412,23900
413,413,23855
414,414,23805
415,415,23762
416,416,23713
417,417,23673
418,418,23621
419,419,23580
420,420,23534
421,421,23491
422,422,23446
423,423,23402
424,424,23355
425,425,23313
426,426,23267
427,427,23221
428,428,23178
429,429,23131
430,430,23083
431,431,23045
432,432,22994
433,433,22954
434,434,22907
435,435,22866
436,436,22822
437,437,22783
438,438,22739
439,439,22693
440,440,22650
441,441,22616
442,442,22568
443,443,22524
444,444,22480
445,445,22442
446,446,22396
447,447,22355
448,448,22310
449,449,22267
450,450,22222
451,451,22182
452,452,22138
453,453,22093
454,454,22052
455,455,22012
456,456,21970
457,457,21923
458,458,21879
459,459,21837
460,460,21795
461,461,21754
462,462,21709
463,463,21668
464,464,21622
465,465,21584
466,466,21538
467,467,21499
468,468,21458
469,469,21413
470,470,21374
471,471,21330
472,472,21290
473,473,21249
474,474,21204
475,475,21161
476,476,21121
477,477,21078
478,478,21036
479,479,21000
480,480,20956
481,481,20912
482,482,20869
483,483,20829
484,484,20785
485,485,20743
486,486,20700
487,487,20663
488,488,20618
489,489,20580
490,490,20539
491,491,20495
492,492,20453
493,493,20412
494,494,20366
495,495,20326
496,496,20288
497,497,20249
498,498,20202
499,499,20159
500,500,20121
501,501,20076
502,502,20035
503,503,19994
504,504,19953
505,505,19911
506,506,19868
507,507,19826
508,508,19786
509,509,19746
510,510,19700
511,511,19660
512,512,19619
513,513,19580
514,514,19530
515,515,19497
516,516,19457
517,517,19412
518,518,19375
519,519,19335
520,520,19291
521,521,19250
522,522,19214
523,523,19171
524,524,19129
525,525,19088
526,526,19052
527,527,19010
528,528,18968
529,529,18930
530,530,18896
531,531,18852
532,532,18816
533,533,18781
534,534,18737
535,535,18698
536,536,18657
537,537,18622
538,538,18584
539,539,18545
540,540,18505
541,541,18466
542,542,18431
543,543,18386
544,544,18347
545,545,18311
546,546,18275
547,547,18235
548,548,18198
549,549,18162
550,550,18127
551,551,18083
552,552,18048
553,553,18005
554,554,17973
555,555,17931
556,556,17895
557,557,17856
558,558,17816
559,559,17779
560,560,17743
561,561,17703
562,562,17665
563,563,17626
564,564,17587
565,565,17555
566,566,17511
567,567,17472
568,568,17439
569,569,17400
570,570,17363
571,571,17323
572,572,17284
573,573,17249
574,574,17213
575,575,17177
576,576,17139
577,577,17105
578,578,17064
579,579,17032
580,580,16995
581,581,16962
582,582,16928
583,583,16891
584,584,16855
585,585,16816
586,586,16784
587,587,16743
588,588,16710
589,589,16671
590,590,16637
591,591,16602
592,592,16565
593,593,16527
594,594,16494
595,595,16460
596,596,16421
597,597,16385
598,598,16347
599,599,16313
600,600,16278
601,601,16239
602,602,16206
603,603,16175
604,604,16137
605,605,16102
606,606,16065
607,607,16033
608,608,15993
609,609,15958
610,610,15922
611,611,15887
612,612,15852
613,613,15815
614,614,15784
615,615,15743
616,616,15709
617,617,15674
618,618,15639
619,619,15603
620,620,15568
621,621,15530
622,622,15497
623,623,15459
624,624,15429
625,625,15391
626,626,15354
627,627,15319
628,628,15287
629,629,15247
630,630,15213
631,631,15174
632,632,15142
633,633,15105
634,634,15073
635,635,15035
636,636,15001
637,637,14964
638,638,14929
639,639,14896
640,640,14863
641,641,14827
642,642,14792
643,643,14758
644,644,14720
645,645,14689
646,646,14652
647,647,14618
648,648,14578
649,649,14545
650,650,14509
651,651,14476
652,652,14439
653,653,14408
654,654,14371
655,655,14329
656,656,14298
657,657,14267
658,658,14228
659,659,14194
660,660,14163
661,661,14125
662,662,14091
663,663,14058
664,664,14024
665,665,13991
666,666,13958
667,667,13922
668,668,13890
669,669,13857
670,670,13819
671,671,13786
672,672,13754
673,673,13716
674,674,13687
675,675,13653
676,676,13617
677,677,13583
678,678,13552
679,679,13520
680,680,13488
681,681,13451
682,682,13422
683,683,13383
684,684,13355
685,685,13318
686,686,13286
687,687,13256
688,688,13220
689,689,13184
690,690,13153
691,691,13116
692,692,13087
693,693,13051
694,694,13020
695,695,12984
696,696,12953
697,697,12920
698,698,12884
699,699,12849
700,700,12817
701,701,12786
702,702,12757
703,703,12723
704,704,12691
705,705,12656
706,706,12632
707,707,12593
708,708,12566
709,709,12535
710,710,12503
711,711,12474
712,712,12441
713,713,12411
714,714,12376
715,715,12350
716,716,12312
717,717,12287
718,718,12254
719,719,12226
720,720,12191
721,721,12163
722,722,12134
723,723,12104
724,724,12072
725,725,12044
726,726,12011
727,727,11984
728,728,11952
729,729,11920
730,730,11896
731,731,11865
732,732,11836
733,733,11803
734,734,11779
735,735,11745
736,736,11720
737,737,11689
738,738,11661
739,739,11633
740,740,11603
741,741,11579
742,742,11546
743,743,11521
744,744,11491
745,745,11461
746,746,11436
747,747,11408
748,748,11382
749,749,11356
750,750,11325
751,751,11299
752,752,11272
753,753,11246
754,754,11217
755,755,11193
756,756,11164
757,757,11136
758,758,11108
759,759,11082
760,760,11049
761,761,11030
762,762,11002
763,763,10974
764,764,10949
765,765,10923
766,766,10891
767,767,10870
768,768,10843
769,769,10821
770,770,10794
771,771,10771
772,772,10746
773,773,10724
774,774,10699
775,775,10675
776,776,10648
777,777,10628
778,778,10603
779,779,10579
780,780,10553
781,781,10528
782,782,10506
783,783,10484
784,784,10458
785,785,10435
786,786,10409
787,787,10387
788,788,10364
789,789,10344
790,790,10320
791,791,10297
792,792,10277
793,793,10257
794,794,10234
795,795,10211
796,796,10193
797,797,10166
798,798,10147
799,799,10125
800,800,10104
801,801,10085
802,802,10060
803,803,10040
804,804,10019
805,805,10000
806,806,9976
807,807,9957
808,808,9933
809,809,9913
810,810,9895
811,811,9873
812,812,9851
813,813,9832
814,814,9815
815,815,9794
816,816,9772
817,817,9753
818,818,9730
819,819,9707
820,820,9687
821,821,9668
822,822,9645
823,823,9624
824,824,9602
825,825,9582
826,826,9562
827,827,9542
828,828,9519
829,829,9499
830,830,9479
831,831,9460
832,832,9436
833,833,9418
834,834,9401
835,835,9379
836,836,9360
837,837,9337
838,838,9318
839,839,9298
840,840,9279
841,841,9258
842,842,9238
843,843,9218
844,844,9198
845,845,9178
846,846,9158
847,847,9138
848,848,9117
849,849,9100
850,850,9074
851,851,9055
852,852,9034
853,853,9022
854,854,8995
855,855,8978
856,856,8957
857,857,8935
858,858,8920
859,859,8899
860,860,8879
861,861,8857
862,862,8837
863,863,8815
864,864,8793
865,865,8777
866,866,8753
867,867,8736
868,868,8713
869,869,8695
870,870,8674
871,871,8658
872,872,8642
873,873,8622
874,874,8606
875,875,8588
876,876,8571
877,877,8551
878,878,8535
879,879,8516
880,880,8498
881,881,8481
882,882,8462
883,883,8445
884,884,8428
885,885,8409
886,886,8392
887,887,8373
888,888,8352
889,889,8337
890,890,8319
891,891,8303
892,892,8286
893,893,8266
894,894,8247
895,895,8227
896,896,8211
897,897,8196
898,898,8176
899,899,8156
900,900,8139
901,901,8120
902,902,8102
903,903,8087
904,904,8068
905,905,8054
906,906,8034
907,907,8016
908,908,7999
909,909,7984
910,910,7967
911,911,7947
912,912,7929
913,913,7912
914,914,7895
915,915,7876
916,916,7859
917,917,7845
918,918,7825
919,919,7809
920,920,7791
921,921,7776
922,922,7757
923,923,7743
924,924,7725
925,925,7709
926,926,7689
927,927,7675
928,928,7657
929,929,7642
930,930,7624
931,931,7607
932,932,7590
933,933,7576
934,934,7557
935,935,7539
936,936,7523
937,937,7508
938,938,7488
939,939,7474
940,940,7456
941,941,7442
942,942,7424
943,943,7409
944,944,7395
945,945,7380
946,946,7364
947,947,7347
948,948,7331
949,949,7315
950,950,7297
951,951,7281
952,952,7266
953,953,7250
954,954,7234
955,955,7214
956,956,7199
957,957,7181
958,958,7165
959,959,7148
960,960,7135
961,961,7116
962,962,7101
963,963,7084
964,964,7067
965,965,7051
966,966,7037
967,967,7020
968,968,7005
969,969,6992
970,970,6973
971,971,6958
972,972,6945
973,973,6928
974,974,6913
975,975,6896
976,976,6879
977,977,6867
978,978,6852
979,979,6840
980,980,6823
981,981,6803
982,982,6794
983,983,6776
984,984,6762
985,985,6747
986,986,6730
987,987,6717
988,988,6703
989,989,6686
990,990,6671
991,991,6655
992,992,6643
993,993,6625
994,994,6615
995,995,6601
996,996,6585
997,997,6574
998,998,6557
999,999,6540
1000,1000,6529
1001,1001,6513
1002,1002,6497
1003,1003,6484
1004,1004,6471
1005,1005,6455
1006,1006,6443
1007,1007,6426
1008,1008,6415
1009,1009,6402
1010,1010,6389
1011,1011,6375
1012,1012,6362
1013,1013,6352
1014,1014,6340
1015,1015,6327
1016,1016,6317
1017,1017,6304
1018,1018,6292
1019,1019,6279
1020,1020,6268
1021,1021,6255
1022,1022,6243
1023,1023,6233
1024,1024,6221
1025,1025,6206
1026,1026,6193
1027,1027,6180
1028,1028,6167
1029,1029,6153
1030,1030,6144
1031,1031,6128
1032,1032,6118
1033,1033,6103
1034,1034,6091
1035,1035,6079
1036,1036,6067
1037,1037,6054
1038,1038,6041
1039,1039,6027
1040,1040,6014
1041,1041,6004
1042,1042,5991
1043,1043,5975
1044,1044,5966
1045,1045,5954
1046,1046,5943
1047,1047,5931
1048,1048,5921
1049,1049,5912
1050,1050,5898
1051,1051,5889
1052,1052,5878
1053,1053,5867
1054,1054,5857
1055,1055,5845
1056,1056,5833
1057,1057,5823
1058,1058,5811
1059,1059,5799
1060,1060,5789
1061,1061,5779
1062,1062,5767
1063,1063,5757
1064,1064,5744
1065,1065,5734
1066,1066,5724
1067,1067,5712
1068,1068,5701
1069,1069,5690
1070,1070,5679
1071,1071,5669
1072,1072,5659
1073,1073,5649
1074,1074,5636
1075,1075,5627
1076,1076,5619
1077,1077,5606
1078,1078,5596
1079,1079,5585
1080,1080,5575
1081,1081,5562
1082,1082,5550
1083,1083,5540
1084,1084,5527
1085,1085,5517
1086,1086,5506
1087,1087,5496
1088,1088,5486
1089,1089,5476
1090,1090,5465
1091,1091,5453
1092,1092,5444
1093,1093,5434
1094,1094,5423
1095,1095,5416
1096,1096,5402
1097,1097,5393
1098,1098,5382
1099,1099,5372
1100,1100,5360
1101,1101,5350
1102,1102,5340
1103,1103,5330
1104,1104,5319
1105,1105,5309
1106,1106,5298
1107,1107,5287
1108,1108,5277
1109,1109,5267
1110,1110,5256
1111,1111,5248
1112,1112,5237
1113,1113,5227
1114,1114,5217
1115,1115,5207
1116,1116,5195
1117,1117,5187
1118,1118,5177
1119,1119,5168
1120,1120,5158
1121,1121,5146
1122,1122,5135
1123,1123,5126
1124,1124,5117
1125,1125,5107
1126,1126,5096
1127,1127,5089
1128,1128,5077
1129,1129,5068
1130,1130,5057
1131,1131,5048
1132,1132,5036
1133,1133,5025
1134,1134,5016
1135,1135,5005
1136,1136,4996
1137,1137,4988
1138,1138,4976
1139,1139,4967
1140,1140,4956
1141,1141,4947
1142,1142,4939
1143,1143,4930
1144,1144,4920
1145,1145,4909
1146,1146,4900
1147,1147,4890
1148,1148,4878
1149,1149,4870
1150,1150,4856
1151,1151,4849
1152,1152,4838
1153,1153,4828
1154,1154,4819
1155,1155,4809
1156,1156,4799
1157,1157,4789
1158,1158,4779
1159,1159,4769
1160,1160,4758
1161,1161,4749
1162,1162,4738
1163,1163,4729
1164,1164,4720
1165,1165,4710
1166,1166,4704
1167,1167,4689
1168,1168,4681
1169,1169,4671
1170,1170,4659
1171,1171,4649
1172,1172,4640
1173,1173,4629
1174,1174,4621
1175,1175,4611
1176,1176,4600
1177,1177,4590
1178,1178,4582
1179,1179,4572
1180,1180,4559
1181,1181,4550
1182,1182,4540
1183,1183,4529
1184,1184,4520
1185,1185,4510
1186,1186,4499
1187,1187,4488
1188,1188,4477
1189,1189,4468
1190,1190,4457
1191,1191,4446
1192,1192,4436
1193,1193,4426
1194,1194,4417
1195,1195,4406
1196,1196,4396
1197,1197,4387
1198,1198,4377
1199,1199,4367
1200,1200,4357
1201,1201,4348
1202,1202,4337
1203,1203,4328
1204,1204,4318
1205,1205,4308
1206,1206,4300
1207,1207,4291
1208,1208,4279
1209,1209,4270
1210,1210,4262
1211,1211,4255
1212,1212,4248
1213,1213,4239
1214,1214,4233
1215,1215,4224
1216,1216,4215
1217,1217,4207
1218,1218,4198
1219,1219,4190
1220,1220,4182
1221,1221,4173
1222,1222,4166
1223,1223,4157
1224,1224,4150
1225,1225,4142
1226,1226,4133
1227,1227,4125
1228,1228,4117
1229,1229,4110
1230,1230,4102
1231,1231,4093
1232,1232,4085
1233,1233,4078
1234,1234,4070
1235,1235,4063
1236,1236,4056
1237,1237,4047
1238,1238,4040
1239,1239,4031
1240,1240,4022
1241,1241,4014
1242,1242,4008
1243,1243,4000
1244,1244,3991
1245,1245,3984
1246,1246,3975
1247,1247,3967
1248,1248,3957
1249,1249,3951
1250,1250,3944
1251,1251,3935
1252,1252,3928
1253,1253,3921
1254,1254,3913
1255,1255,3904
1256,1256,3895
1257,1257,3889
1258,1258,3881
1259,1259,3872
1260,1260,3865
1261,1261,3856
1262,1262,3849
1263,1263,3841
1264,1264,3833
1265,1265,3826
1266,1266,3816
1267,1267,3809
1268,1268,3800
1269,1269,3792
1270,1270,3784
1271,1271,3776
1272,1272,3768
1273,1273,3760
1274,1274,3753
1275,1275,3743
1276,1276,3737
1277,1277,3730
1278,1278,3722
1279,1279,3713
1280,1280,3707
1281,1281,3699
1282,1282,3692
1283,1283,3683
1284,1284,3673
1285,1285,3665
1286,1286,3658
1287,1287,3650
1288,1288,3638
1289,1289,3632
1290,1290,3625
1291,1291,3616
1292,1292,3608
1293,1293,3600
1294,1294,3591
1295,1295,3585
1296,1296,3575
1297,1297,3568
1298,1298,3560
1299,1299,3554
1300,1300,3549
1301,1301,3540
1302,1302,3532
1303,1303,3523
1304,1304,3515
1305,1305,3508
1306,1306,3502
1307,1307,3493
1308,1308,3484
1309,1309,3476
1310,1310,3467
1311,1311,3460
1312,1312,3452
1313,1313,3445
1314,1314,3436
1315,1315,3429
1316,1316,3422
1317,1317,3416
1318,1318,3409
1319,1319,3399
1320,1320,3391
1321,1321,3384
1322,1322,3376
1323,1323,3368
1324,1324,3360
1325,1325,3354
1326,1326,3348
1327,1327,3338
1328,1328,3331
1329,1329,3322
1330,1330,3316
1331,1331,3308
1332,1332,3301
1333,1333,3294
1334,1334,3286
1335,1335,3278
1336,1336,3271
1337,1337,3263
1338,1338,3256
1339,1339,3249
1340,1340,3239
1341,1341,3235
1342,1342,3227
1343,1343,3218
1344,1344,3210
1345,1345,3202
1346,1346,3196
1347,1347,3187
1348,1348,3180
1349,1349,3172
1350,1350,3166
1351,1351,3157
1352,1352,3150
1353,1353,3141
1354,1354,3134
1355,1355,3126
1356,1356,3120
1357,1357,3112
1358,1358,3103
1359,1359,3096
1360,1360,3088
1361,1361,3083
1362,1362,3074
1363,1363,3067
1364,1364,3059
1365,1365,3052
1366,1366,3045
1367,1367,3037
1368,1368,3029
1369,1369,3021
1370,1370,3012
1371,1371,3005
1372,1372,2999
1373,1373,2991
1374,1374,2982
1375,1375,2974
1376,1376,2968
1377,1377,2959
1378,1378,2953
1379,1379,2945
1380,1380,2936
1381,1381,2928
1382,1382,2922
1383,1383,2915
1384,1384,2907
1385,1385,2899
1386,1386,2892
1387,1387,2885
1388,1388,2877
1389,1389,2869
1390,1390,2861
1391,1391,2854
1392,1392,2847
1393,1393,2842
1394,1394,2836
1395,1395,2830
1396,1396,2823
1397,1397,2818
1398,1398,2811
1399,1399,2806
1400,1400,2799
1401,1401,2794
1402,1402,2789
1403,1403,2783
1404,1404,2778
1405,1405,2772
1406,1406,2766
1407,1407,2760
1408,1408,2754
1409,1409,2751
1410,1410,2744
1411,1411,2738
1412,1412,2734
1413,1413,2728
1414,1414,2723
1415,1415,2718
1416,1416,2714
1417,1417,2707
1418,1418,2704
1419,1419,2699
1420,1420,2694
1421,1421,2689
1422,1422,2683
1423,1423,2679
1424,1424,2676
1425,1425,2670
1426,1426,2665
1427,1427,2659
1428,1428,2655
1429,1429,2649
1430,1430,2644
1431,1431,2639
1432,1432,2635
1433,1433,2630
1434,1434,2626
1435,1435,2620
1436,1436,2615
1437,1437,2611
1438,1438,2607
1439,1439,2600
1440,1440,2596
1441,1441,2592
1442,1442,2588
1443,1443,2583
1444,1444,2577
1445,1445,2573
1446,1446,2569
1447,1447,2565
1448,1448,2560
1449,1449,2554
1450,1450,2550
1451,1451,2545
1452,1452,2540
1453,1453,2535
1454,1454,2530
1455,1455,2525
1456,1456,2521
1457,1457,2517
1458,1458,2511
1459,1459,2506
1460,1459.9,2500
