ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
51,1096.98,185.904,509.086,392.009,630.288,334.125,0,116.19,980.789,9.44123
52,456.919,132.032,498.842,589.847,613.25,612.404,0,82.5199,374.399,5.53707
53,1042.29,184.082,455.428,597.847,613.316,613.149,0,115.051,927.242,9.0594
54,11,6.12738,643.07,186.997,647.913,191.384,0,3.82961,7.17039,2.87236
55,207.603,50.2359,298.551,198.545,253.332,182.931,0,31.3974,176.206,6.61212
56,128.599,76.2421,580.284,124.526,653.952,128.675,0,47.6513,80.9473,2.69874
57,615.397,186.191,539.07,225.281,647.745,191.733,0,116.369,499.028,5.28832
58,359.113,103.042,553.668,667.454,613.27,613.204,0,64.401,294.712,5.5762
59,277.808,83.4111,536.938,611.325,613.255,613.189,0,52.1319,225.676,5.32894
60,457.719,175.562,198.266,479.257,141.095,611.451,0,109.726,347.993,4.17147
61,357.813,87.7666,569.162,359.783,630.32,334.123,0,54.8541,302.958,6.52299
62,875.833,172.127,197.142,325.453,249.178,185.097,0,107.579,768.254,8.14127
63,303.909,153.674,273.548,674.196,149.443,693.351,0,96.0465,207.863,3.16419
64,1909.48,278.975,394.276,484.187,586.865,478.346,1,174.359,1735.12,10.9514
65,467.819,144.838,524.921,693.564,612.152,752.464,0,90.5235,377.296,5.16793
66,287.008,167.297,309.302,679.239,312.575,817.998,0,104.561,182.447,2.74489
67,1770.11,248.014,455.561,690.707,613.208,612.9,0,155.009,1615.11,11.4194
68,4,3.13574,643.639,195.307,646.605,194.324,0,1.95984,2.04016,2.04098
69,28.2001,16.705,314.144,802.857,312.174,818.192,0,10.4407,17.7594,2.70099
70,92.0992,48.1766,81.6002,438.94,67.1996,406.805,0,30.1104,61.9888,3.05872
71,377.314,115.481,533.549,714.463,611.553,753.937,0,72.1755,305.138,5.22773
72,681.981,284.355,256.048,471.143,67.6152,404.452,0,177.722,504.258,3.83734
73,1744.92,341.483,431.549,419.434,615.663,539.737,0,213.427,1531.49,8.17572
74,824.746,144.186,218.812,312.213,249.004,185.019,0,90.1164,734.629,9.15201
75,1825.8,352.73,391.514,425.177,349.688,174.71,0,220.456,1605.35,8.28192
76,97.3991,49.2733,604.335,295.686,636.176,283.287,0,30.7958,66.6032,3.16274
77,415.616,121.513,191.715,260.942,248.817,184.994,0,75.9454,339.671,5.47256
78,82.7993,30.2182,600.145,592.764,613.581,611.636,0,18.8864,63.9129,4.38407
79,672.983,149.443,424.176,273.007,355.616,174.387,0,93.402,579.581,7.20523
80,389.115,143.275,540.845,191.282,647.594,191.978,0,89.547,299.568,4.34537
81,183.702,85.3938,118.247,450.202,67.5981,405.739,0,53.3711,130.331,3.44197
82,678.281,270.818,334.134,392.891,253.591,182.421,0,169.261,509.02,4.00731
83,813.248,247.459,285.554,396.458,252.011,184.202,0,154.662,658.586,5.25823
84,744.565,130.843,214.796,253.545,248.039,184.571,0,81.7769,662.788,9.10484
85,278.208,152.536,557.108,267.991,647.844,197.644,0,95.3349,182.873,2.91822
86,153.8,79.2487,225.575,725.831,153.715,700.22,0,49.5304,104.27,3.10516
87,22.7001,12.2548,316.392,805.709,313.479,818.268,0,7.65926,15.0408,2.96374
88,599.701,184.521,542.491,679.573,613.496,613.566,0,115.326,484.375,5.20005
89,132.399,27.4453,272.033,201.831,252.833,183.918,0,17.1533,115.246,7.71855
90,885.431,201.665,453.322,276.96,355.638,174.303,0,126.041,759.39,7.02497
91,346.912,110.217,598.806,459.839,615.58,539.7,0,68.8856,278.026,5.03606
92,133.499,58.623,594.926,132.782,653.56,130.3,0,36.6394,96.8596,3.64359
93,59.0997,38.7294,613.613,214.757,647.785,197.479,0,24.2059,34.8938,2.44154
94,1909.48,139.729,399.285,470.76,496.646,449.993,1,87.3305,1822.15,21.865
95,946.316,319.453,376.582,546.749,144.629,616.713,0,199.658,746.658,4.73969
96,1679.54,256.188,436.827,649.997,613.189,612.87,0,160.118,1519.42,10.4894
97,7.2,4.69436,352.767,180.362,352.581,175.566,0,2.93397,4.26602,2.45401
98,214.604,105.827,291.156,737.198,312.876,818.005,0,66.1419,148.462,3.2446
99,360.413,116.056,162.866,419.604,67.8079,405.189,0,72.5348,287.878,4.96883
100,401.415,150.796,315.353,280.876,253.742,182.014,0,94.2472,307.168,4.25917
101,403.315,71.111,192.824,653.561,149.744,693.172,0,44.4444,358.871,9.07461
102,629.093,209.625,299.454,573.58,144.799,616.179,0,131.015,498.078,4.80168
103,659.686,216.006,239.167,429.495,67.5493,406.139,0,135.003,524.682,4.88644
104,78.7994,48.8659,322.301,771.237,313.069,818.085,0,30.5412,48.2582,2.5801
105,49.5998,22.6377,244.449,206.604,248.066,184.569,0,14.1485,35.4513,3.50565
106,5.8,5.29412,318.319,814.989,316.375,819.865,0,3.30882,2.49117,1.75289
107,1663.84,243.211,436.124,647.86,613.31,612.466,0,152.007,1511.83,10.9458
108,90.0992,40.6235,590.211,337.27,630.419,333.681,0,25.3897,64.7095,3.54865
109,356.813,161.248,230.804,570.616,144.745,616.413,0,100.78,256.033,3.54051
110,1909.48,514.546,447.02,529.883,425.949,542.741,1,321.591,1587.89,5.9376
111,1892.19,286.636,457.436,371.313,630.257,334.06,0,179.148,1713.04,10.5622
112,180.002,51.4067,296.98,205.323,253.233,183.23,0,32.1292,147.873,5.60244
113,599.901,194.184,250.631,400.989,67.3717,404.202,0,121.365,478.535,4.94294
114,518.52,176.215,225.481,399.72,67.077,403.562,0,110.135,408.386,4.70806
115,1466.59,180.602,495.68,635.698,613.154,612.709,0,112.876,1353.71,12.9929
116,626.194,178.067,294.918,699.105,311.917,818.258,0,111.292,514.902,5.62659
117,1909.48,217.863,398.683,618.199,513.326,640.953,1,136.164,1773.32,14.0233
118,169.001,59.3048,325.565,214.915,350.082,174.803,0,37.0655,131.936,4.55953
119,390.815,77.4401,196.327,649.9,149.749,693.17,0,48.4001,342.415,8.07467
120,550.013,123.847,254.937,755.589,310.696,818.771,0,77.4041,472.609,7.10573
121,956.613,180.244,505.099,384.647,630.277,334.145,0,112.652,843.961,8.49174
122,141.899,80.124,324.875,743.244,313.087,818.119,0,50.0775,91.822,2.8336
123,801.751,245.867,312.944,553.532,144.593,615.544,0,153.667,648.084,5.21746
124,1909.48,280.354,426.586,550.062,520.361,627.673,1,175.221,1734.26,10.8975
125,123.599,38.253,313.683,183.952,349.31,174.53,0,23.9081,99.6906,5.16974
126,29.0001,14.5729,404.079,92.4184,405.426,77.9791,0,9.10807,19.892,3.184
127,757.062,365.309,389.274,531.833,313.021,818.07,0,228.318,528.744,3.31583
128,29.9001,17.7014,636.815,135.305,653.71,130.7,0,11.0633,18.8367,2.70263
129,1909.48,211.053,466.935,474.976,488.801,455.373,1,131.908,1777.57,14.4759
130,751.863,289.974,335.259,414.856,253.031,183.642,0,181.234,570.629,4.14858
131,108.499,53.0124,601.225,134.981,653.714,130.545,0,33.1328,75.3662,3.27467
132,145.2,58.3094,615.275,241.164,636.158,283.032,0,36.4434,108.756,3.98425
133,583.305,198.734,257.656,352.705,252.027,184.22,0,124.209,459.096,4.69616
134,460.019,132.741,548.586,570.25,613.355,612.263,0,82.9631,377.056,5.54486
135,546.814,134.084,491.513,601.96,613.335,612.429,0,83.8025,463.011,6.52503
136,555.911,193.918,235.848,510.571,140.576,611.32,0,121.198,434.713,4.58678
137,260.807,54.6402,591.963,646.329,613.362,613.285,0,34.1501,226.657,7.63707
138,1909.48,300.681,459.588,473.711,586.396,478.964,1,187.926,1721.56,10.1608
139,1909.48,280.838,425.382,543.017,530.97,615.523,1,175.524,1733.96,10.8787
140,640.691,191.157,324.338,618.626,144.849,616.003,0,119.473,521.217,5.36263
141,1311.23,240.984,500.472,518.472,613.253,612.775,0,150.615,1160.61,8.70581
142,455.919,144.628,285.958,636.031,144.578,616.725,0,90.3923,365.526,5.04378
143,767.46,297.544,306.795,515.445,139.939,611.151,0,185.965,581.495,4.1269
144,1277.94,247.023,480.413,431.057,615.596,539.753,0,154.39,1123.55,8.27734
145,1909.48,247.377,426.24,540.224,514.755,631.562,1,154.611,1754.87,12.3502
146,1698.73,265.341,439.091,439.414,615.656,539.689,0,165.838,1532.89,10.2433
147,477.82,113.939,218.415,286.38,248.209,184.732,0,71.2116,406.608,6.70986
148,192.003,59.6622,261.967,241.195,250.533,184.831,0,37.2889,154.714,5.14905
149,1130.07,197.652,502.561,367.463,630.385,334.113,0,123.532,1006.54,9.14799
150,1364.61,269.485,464.099,426.388,615.55,539.804,0,168.428,1196.19,8.10207
151,90.6992,32.1464,587.873,769.375,611.504,756.247,0,20.0915,70.6077,4.5143
152,1909.48,250.251,482.633,689.503,580.628,617.934,1,156.407,1753.07,12.2084
153,40.4,19.3263,315.54,799.009,312.549,817.987,0,12.0789,28.321,3.34467
154,642.99,194.412,248.006,351.889,249.938,185.007,0,121.508,521.482,5.29176
155,457.219,107.969,552.672,665.496,613.257,613.151,0,67.4808,389.738,6.77554
156,572.507,155.439,359.932,270.023,349.788,174.699,0,97.1496,475.358,5.89305
157,1240.04,246.645,497.735,464.432,615.623,539.737,0,154.153,1085.89,8.04424
158,145.4,81.2901,540.476,753.282,611.068,755.018,0,50.8063,94.5934,2.86184
159,214.504,59.4303,592.867,699.437,612.301,752.165,0,37.1439,177.36,5.77494
160,1,0.312649,145.144,615.868,144.832,615.894,0,0.195406,0.804594,5.11756
161,1206.65,211.267,500.672,162.065,355.999,173.639,0,132.042,1074.61,9.1384
162,204.103,123.431,267.282,734.374,153.262,701.382,0,77.1441,126.959,2.64574
163,501.721,157.965,272.367,608.584,144.833,616.18,0,98.7283,402.993,5.08184
164,62.8996,30.6966,385.303,170.238,356.308,173.091,0,19.1853,43.7143,3.27852
165,1352.82,243.453,510.422,518.469,613.204,612.71,0,152.158,1200.66,8.89085
166,166.601,48.3976,598.071,707.535,612.392,751.971,0,30.2485,136.352,5.50774
167,35.8,21.5828,612.705,324.986,630.617,333.341,0,13.4892,22.3108,2.65397
168,116.699,51.4515,405.576,165.417,356.253,173.017,0,32.1572,84.5416,3.62901
169,145.7,65.4106,286.641,790.649,310.792,818.69,0,40.8816,104.818,3.56394
170,225.205,90.9726,155.643,398.21,67.5969,404.695,0,56.8579,168.347,3.96083
171,1909.48,239.824,465.048,477.653,592.304,490.319,1,149.89,1759.59,12.7392
172,286.808,158.954,397.679,708.848,314.804,818.78,0,99.3464,187.462,2.88695
173,240.305,139.933,269.275,716.341,152.546,701.799,0,87.4581,152.847,2.74766
174,934.819,158.968,195.758,316.765,248.762,184.978,0,99.3548,835.464,9.4089
175,886.831,217.06,448.173,301.119,356.208,173.252,0,135.662,751.168,6.53705
176,514.221,144.423,467.511,201.494,356.179,173.339,0,90.2642,423.957,5.69685
177,483.82,169.99,173.553,332.095,66.6047,402.173,0,106.244,377.577,4.55388
178,106.899,58.1497,325.776,209.788,351.691,175.51,0,36.3436,70.5554,2.94135
179,332.811,170.421,533.156,289.249,648.284,198.147,0,106.513,226.298,3.12461
180,281.008,145.572,560.032,285.031,648.357,198.181,0,90.9825,190.025,3.08859
181,112.499,51.6157,409.929,128.883,405.996,78.2057,0,32.2598,80.239,3.48727
182,1909.48,206.383,417.063,487.904,541.435,443.83,1,128.989,1780.49,14.8034
183,335.711,146.539,151.443,477.086,67.6111,405.873,0,91.5869,244.124,3.66549
184,715.172,266.815,288.687,444.692,67.2946,403.812,0,166.759,548.413,4.28865
185,520.42,228.295,503.709,267.241,648.417,198.084,0,142.684,377.736,3.64736
186,479.22,153.554,265.93,615.178,144.741,615.57,0,95.9713,383.249,4.99337
187,34.6,16.6163,619.856,280.907,635.777,281.966,0,10.3852,24.2148,3.33167
188,510.822,207.313,325.942,341.449,253.694,182.25,0,129.571,381.251,3.94241
189,195.803,79.3786,545.645,783.271,611.492,756.445,0,49.6116,146.191,3.94671
190,691.378,238.596,325.35,373.629,253.038,183.741,0,149.122,542.256,4.63632
191,180.102,38.9555,233.721,217.439,248.377,184.821,0,24.3472,155.755,7.39723
192,1909.48,259.773,473.103,485.748,593.16,489.146,1,162.358,1747.12,11.7609
193,882.032,322.635,311.277,480.56,139.943,611.142,0,201.647,680.385,4.37414
194,899.927,201.09,366.737,299.916,349.882,174.821,0,125.681,774.246,7.1604
195,193.203,66.1135,415.676,180.154,355.821,174.31,0,41.3209,151.882,4.67566
196,43.7999,27.1644,576.734,835.424,602.599,833.764,0,16.9777,26.8222,2.57984
197,267.407,77.1609,419.816,159.729,356.303,172.906,0,48.2255,219.182,5.54493
198,374.214,144.219,271.328,653.644,144.595,616.721,0,90.1371,284.077,4.15161
199,207.403,77.0197,592.315,360.866,630.418,334.523,0,48.1373,159.266,4.30858
200,182.002,70.7109,590.222,486.349,615.572,539.706,0,44.1943,137.808,4.11822
201,626.794,140.776,519.585,586.975,613.32,612.473,0,87.9849,538.809,7.12388
202,489.721,165.607,302.964,641.242,143.979,618.002,0,103.504,386.216,4.7314
203,70.2995,35.1266,138.769,661.863,147.955,693.904,0,21.9541,48.3454,3.20211
204,298.609,83.9753,535.812,615.848,613.326,612.399,0,52.4845,246.124,5.68947
205,70.3995,60.6183,209.049,722.349,152.603,701.805,0,37.8865,32.513,1.85817
206,633.392,163.693,522.053,668.344,613.29,613.133,0,102.308,531.084,6.19103
207,164.001,41.4604,313.222,181.225,349.384,174.514,0,25.9127,138.088,6.32897
208,814.748,190.102,165.107,301.873,248.28,184.828,0,118.814,695.934,6.85735
209,1354.32,259.828,476.898,457.726,615.546,540.221,0,162.392,1191.92,8.33978
210,560.81,144.373,311.852,260.211,349.943,174.821,0,90.2329,470.577,6.21514
211,94.7991,81.508,334.728,740.13,314.091,818.507,0,50.9425,43.8566,1.8609
212,11.1,6.27343,641.937,199.697,647.467,196.742,0,3.92089,7.17911,2.83099
213,528.218,167.031,196.542,354.47,66.9337,402.994,0,104.394,423.824,5.05984
214,33.1001,21.2178,616.738,286.507,636.289,283.467,0,13.2611,19.8389,2.49602
215,91.7992,33.041,601.466,591.375,613.778,611.293,0,20.6506,71.1485,4.44535
216,3.6,2.39114,652.103,201.862,651.369,199.411,0,1.49446,2.10554,2.40889
217,1536.27,219.838,472.669,389.289,630.364,334.058,0,137.399,1398.87,11.1811
218,314.81,96.1419,221.73,271.513,249.748,185.198,0,60.0887,254.721,5.23909
219,147.5,93.8214,229.085,684.449,150.304,693.359,0,58.6384,88.8614,2.51541
220,204.503,133.738,350.252,694.18,314.097,818.529,0,83.5865,120.917,2.44661
221,24.9001,13.9394,640.309,133.629,653.487,130.215,0,8.71214,16.1879,2.85809
222,1172.06,346.479,346.457,482.873,144.835,615.907,0,216.549,955.512,5.41245
223,76.3994,37.0412,138.901,660.459,147.94,693.917,0,23.1507,53.2487,3.30009
224,129.799,75.9213,211.274,696.78,153.633,700.19,0,47.4508,82.3479,2.73544
225,124.199,79.365,211.281,681.576,150.435,693.368,0,49.6031,74.5956,2.50385
226,83.7993,30.8297,132.669,588.257,139.257,611.299,0,19.2686,64.5307,4.34902
227,333.011,93.9538,190.964,234.919,249.178,185.131,0,58.7211,274.29,5.67106
228,1909.48,370.062,370.471,509.477,595.228,501.519,1,231.289,1678.19,8.25582
229,1083.58,322.314,340.189,497.003,144.399,617.041,0,201.446,882.136,5.37901
230,63.5996,28.5179,614.024,271.969,635.803,282.09,0,17.8237,45.7759,3.56826
231,1098.18,173.208,536.626,537.642,613.259,612.534,0,108.255,989.924,10.1444
232,1123.57,189.273,501.828,391.479,630.259,334.127,0,118.296,1005.28,9.49798
233,1183.16,335.253,348.71,481.139,144.71,616.366,0,209.533,973.625,5.64664
234,101.299,43.1984,572.512,617.755,613.178,612.803,0,26.999,74.3,3.75196
235,207.303,88.3862,204.784,577.044,144.71,615.589,0,55.2414,152.062,3.75269
236,1191.86,367.255,361.843,485.071,144.744,616.322,0,229.534,962.322,5.1925
237,1389.51,272.877,367.434,391.255,349.838,174.709,0,170.548,1218.96,8.14731
238,842.041,319.212,308.174,495.909,139.85,611.064,0,199.507,642.534,4.22061
239,1664.34,268.636,466.438,380.417,630.295,334.055,0,167.898,1496.44,9.91284
240,540.615,110.593,207.406,260.847,248.001,184.605,0,69.1204,471.495,7.82135
241,1084.98,233.766,491.373,247.788,355.464,174.416,0,146.104,938.878,7.42609
242,621.995,208.108,219.954,482.242,139.742,611.105,0,130.068,491.928,4.78209
243,388.915,114.737,534.05,714.637,611.632,753.921,0,71.7107,317.204,5.42338
244,23.9001,7.79102,344.497,180.065,349.939,174.833,0,4.86939,19.0307,4.90822
245,156.4,64.1627,602.909,153.487,654.172,131.763,0,40.1017,116.299,3.90009
246,1627.55,310.218,396.754,398.126,349.624,174.627,0,193.886,1433.66,8.39436
247,234.905,93.2476,166.481,534.513,140.596,611.27,0,58.2798,176.625,4.03065
248,167.501,57.5717,608.218,160.943,647.712,191.866,0,35.9823,131.519,4.65509
249,564.509,144.699,465.867,158.468,356.13,173.502,0,90.437,474.072,6.24202
250,1544.57,281.019,441.08,436.951,615.462,539.921,0,175.637,1368.93,8.79411
251,711.173,199.474,280.802,587.702,144.785,615.77,0,124.671,586.502,5.7044
252,770.159,146.021,513.309,641.157,613.316,613.162,0,91.2633,678.896,8.43887
253,411.316,120.693,572.012,450.065,615.637,540.261,0,75.4334,335.883,5.4527
254,491.821,103.06,606.944,705.136,611.976,752.782,0,64.4125,427.408,7.63549
255,65.9996,22.159,602.229,733.744,612.396,751.988,0,13.8494,52.1502,4.76553
256,725.47,278.291,333.404,405.278,253.212,183.249,0,173.932,551.538,4.171
257,1187.06,242.187,455.406,335.735,355.364,174.526,0,151.367,1035.69,7.84227
258,1909.48,274.88,413.36,642.452,574.118,617.558,1,171.8,1737.68,11.1146
259,1909.48,205.419,372.574,502.787,508.483,454.41,1,128.387,1781.09,14.8729
260,52.2998,22.1038,377.57,175.836,355.994,173.756,0,13.8149,38.4849,3.78575
261,404.215,125.091,157.012,426.577,67.6102,405.916,0,78.1821,326.033,5.17018
262,461.219,105.319,606.121,703.471,612.381,752.002,0,65.8246,395.394,7.00678
263,630.893,128.489,214.701,235.926,247.453,184.387,0,80.3054,550.588,7.85617
264,709.574,192.755,512.064,220.817,648.487,190.796,0,120.472,589.102,5.88995
265,192.803,103.838,324.897,724.829,313.872,818.393,0,64.899,127.904,2.97081
266,578.606,198.177,248.767,405.257,66.6461,402.149,0,123.86,454.745,4.67143
267,557.011,139.283,468.158,170.992,356.315,173.083,0,87.0518,469.959,6.39862
268,116.999,58.1035,600.226,204.851,646.9,195.39,0,36.3147,80.6841,3.2218
269,719.571,154.853,496.067,339.591,630.256,334.065,0,96.7829,622.788,7.4349
270,577.606,194.224,184.767,520.352,140.323,611.162,0,121.39,456.216,4.75826
271,156.6,69.6381,584.336,132.867,653.473,129.895,0,43.5238,113.077,3.59804
272,227.205,127.513,256.41,678.155,150.304,693.37,0,79.6955,147.509,2.85091
273,377.014,168.102,482.295,115.185,653.658,129.515,0,105.064,271.95,3.58843
274,600.8,193.241,236.873,502.292,140.318,611.175,0,120.775,480.025,4.97452
275,183.602,96.9267,334.553,725.204,313.018,818.056,0,60.5792,123.023,3.03078
276,569.008,148.298,603.112,439.942,615.594,539.724,0,92.6862,476.322,6.13908
277,1229.35,399.773,367.939,477.977,144.746,615.693,0,249.858,979.489,4.92018
278,440.318,77.7094,600.837,680.837,612.272,752.081,0,48.5684,391.749,9.06593
279,59.7997,26.6158,602.684,562.478,616.255,541.729,0,16.6349,43.1648,3.59484
280,876.833,269.522,294.197,409.866,249.946,185.07,0,168.451,708.382,5.20527
281,533.417,155.565,454.696,211.462,356.041,173.664,0,97.2281,436.189,5.48624
282,391.715,154.808,279.706,657.19,143.926,618.139,0,96.7549,294.96,4.04852
283,628.794,208.058,214.044,453.776,67.5473,406.093,0,130.036,498.758,4.83554
284,284.108,114.25,168.874,513.167,141.197,611.626,0,71.406,212.702,3.97877
285,981.207,191.524,406.375,270.637,355.446,174.408,0,119.702,861.505,8.19707
286,120.599,70.572,218.992,724.34,153.335,701.335,0,44.1075,76.4912,2.7342
287,226.405,62.1724,591.935,695.043,612.282,752.315,0,38.8577,187.547,5.8265
288,19.2,15.5941,82.3914,401.342,67.4072,403.972,0,9.74632,9.45372,1.96998
289,210.804,96.9109,520.848,761.997,611.159,755.455,0,60.5693,150.234,3.48037
290,12,8.51051,75.7601,407.589,67.5933,405.836,0,5.31907,6.68094,2.25604
291,73.9994,41.8162,613.73,175.035,647.794,191.547,0,26.1351,47.8643,2.83142
292,247.906,104.828,168.639,391.477,67.7436,404.766,0,65.5177,182.388,3.7838
293,135.899,107.137,350.655,720.217,315.741,819.242,0,66.9605,68.9385,2.02954
294,494.421,207.826,243.343,364.904,67.0475,403.183,0,129.891,364.53,3.80643
295,894.629,301.719,315.955,402.953,250.481,184.791,0,188.574,706.054,4.74417
296,1909.48,260.899,426.315,565.789,518.596,629.418,1,163.062,1746.42,11.7102
297,403.915,158.647,229.498,570.24,144.634,616.45,0,99.1543,304.761,4.07361
298,358.913,118.712,342.009,267.895,350.123,174.812,0,74.1948,284.718,4.83744
299,1729.32,347.69,362.867,447.945,349.904,174.776,0,217.307,1512.02,7.958
300,796.952,181.487,608.439,410.928,615.641,539.595,0,113.429,683.523,7.02599
301,690.179,199.211,395.683,295.346,355.282,174.53,0,124.507,565.671,5.54328
302,143.1,58.9363,594.765,132.513,653.496,129.927,0,36.8352,106.264,3.88486
303,223.504,103.095,165.195,387.885,67.2363,403.673,0,64.4341,159.07,3.46873
304,312.51,146.518,510.939,717.12,611.27,754.539,0,91.5738,220.936,3.41266
305,547.413,114.765,543.419,651.311,613.31,613.222,0,71.728,475.685,7.6318
306,37,22.3022,138.662,590.148,139.486,611.16,0,13.9389,23.0611,2.65444
307,858.038,179.043,358.091,317.069,349.989,174.84,0,111.902,746.135,7.66776
308,18,14.2609,599.431,611.044,613.322,613.232,0,8.91307,9.08696,2.01951
309,783.856,269.429,256.298,470.4,67.6885,404.901,0,168.393,615.462,4.65491
310,87.4992,85.6959,338.302,736.72,314.931,818.899,0,53.56,33.9393,1.63367
311,754.963,343.505,389.043,540.238,312.383,818.064,0,214.69,540.272,3.51652
312,266.807,160.057,394.099,702.578,314.665,818.836,0,100.035,166.772,2.66713
313,307.61,162.883,342.208,666.23,314.716,818.815,0,101.802,205.808,3.02165
314,358.813,164.024,299.269,697.67,312.899,817.951,0,102.515,256.298,3.5001
315,549.013,113.951,513.027,636.762,613.229,612.555,0,71.2195,477.793,7.70874
316,496.721,174.913,245.537,339.217,251.731,184.347,0,109.32,387.401,4.54371
317,445.918,152.89,542.692,177.775,647.713,191.843,0,95.5564,350.362,4.66654
318,1356.32,200.185,475.324,667.483,613.175,612.664,0,125.115,1231.2,10.8405
319,106.699,54.9267,555.798,821.501,602.553,832.556,0,34.3292,72.3698,3.10811
320,1851.1,250.964,457.311,688.364,613.34,613.203,0,156.852,1694.24,11.8015
321,9.8,7.97926,348.714,182.889,351.69,175.545,0,4.98704,4.81296,1.96509
322,1178.46,323.166,366.84,521.905,144.576,616.71,0,201.978,976.481,5.83458
323,1568.46,260.185,442.439,637.536,613.175,612.997,0,162.616,1405.85,9.64521
324,190.902,63.7578,124.312,566.927,139.58,611.169,0,39.8486,151.054,4.79069
325,339.111,133.653,114.952,496.294,67.5816,405.822,0,83.5329,255.579,4.05961
326,356.713,107.675,564.344,471.496,615.558,539.87,0,67.2969,289.416,5.30058
