step,time,alive
294,294,30523
295,295,30473
296,296,30424
297,297,30378
298,298,30327
299,299,30281
300,300,30233
301,301,30184
302,302,30139
303,303,30091
304,304,30039
305,305,29992
306,306,29941
307,307,29894
308,308,29847
309,309,29795
310,310,29752
311,311,29700
312,312,29652
313,313,29606
314,314,29553
315,315,29511
316,316,29454
317,317,29410
318,318,29366
319,319,29317
320,320,29269
321,321,29221
322,322,29175
323,323,29120
324,324,29077
325,325,29029
326,326,28983
327,327,28933
328,328,28885
329,329,28840
330,330,28793
331,331,28743
332,332,28696
333,333,28641
334,334,28600
335,335,28551
336,336,28504
337,337,28459
338,338,28407
339,339,28363
340,340,28313
341,341,28265
342,342,28220
343,343,28169
344,344,28127
345,345,28076
346,346,28031
347,347,27983
348,348,27932
349,349,27890
350,350,27838
351,351,27791
352,352,27735
353,353,27690
354,354,27644
355,355,27604
356,356,27553
357,357,27509
358,358,27462
359,359,27411
360,360,27365
361,361,27321
362,362,27274
363,363,27230
364,364,27181
365,365,27135
366,366,27083
367,367,27042
368,368,27000
369,369,26951
370,370,26911
371,371,26858
372,372,26816
373,373,26766
374,374,26720
375,375,26676
376,376,26632
377,377,26588
378,378,26543
379,379,26494
380,380,26447
381,381,26405
382,382,26359
383,383,26314
384,384,26270
385,385,26224
386,386,26181
387,387,26137
388,388,26092
389,389,26048
390,390,26005
391,391,25959
392,392,25915
393,393,25875
394,394,25827
395,395,25786
396,396,25737
397,397,25690
398,398,25650
399,399,25601
400,400,25566
401,401,25523
402,402,25477
403,403,25433
404,404,25392
405,405,25352
406,406,25305
407,407,25270
408,408,25224
409,409,25183
410,410,25138
411,411,25097
412,412,25053
413,413,25010
414,414,24971
415,415,24933
416,416,24885
417,417,24842
418,418,24800
419,419,24761
420,420,24724
421,421,24683
422,422,24642
423,423,24603
424,424,24568
425,425,24528
426,426,24486
427,427,24449
428,428,24407
429,429,24367
430,430,24330
431,431,24290
432,432,24254
433,433,24208
434,434,24175
435,435,24136
436,436,24101
437,437,24057
438,438,24015
439,439,23977
440,440,23949
441,441,23904
442,442,23866
443,443,23829
444,444,23791
445,445,23745
446,446,23706
447,447,23670
448,448,23631
449,449,23593
450,450,23555
451,451,23517
452,452,23477
453,453,23445
454,454,23399
455,455,23361
456,456,23323
457,457,23290
458,458,23250
459,459,23213
460,460,23168
461,461,23134
462,462,23096
463,463,23055
464,464,23011
465,465,22979
466,466,22944
467,467,22906
468,468,22860
469,469,22828
470,470,22791
471,471,22750
472,472,22714
473,473,22678
474,474,22638
475,475,22598
476,476,22564
477,477,22518
478,478,22484
479,479,22447
480,480,22410
481,481,22371
482,482,22335
483,483,22297
484,484,22253
485,485,22220
486,486,22179
487,487,22136
488,488,22102
489,489,22067
490,490,22034
491,491,21988
492,492,21950
493,493,21909
494,494,21876
495,495,21840
496,496,21797
497,497,21760
498,498,21723
499,499,21685
500,500,21647
501,501,21613
502,502,21570
503,503,21537
504,504,21499
505,505,21458
506,506,21423
507,507,21386
508,508,21351
509,509,21308
510,510,21268
511,511,21236
512,512,21193
513,513,21162
514,514,21126
515,515,21085
516,516,21049
517,517,21013
518,518,20971
519,519,20937
520,520,20899
521,521,20862
522,522,20822
523,523,20784
524,524,20749
525,525,20710
526,526,20679
527,527,20636
528,528,20598
529,529,20565
530,530,20524
531,531,20490
532,532,20452
533,533,20417
534,534,20384
535,535,20344
536,536,20311
537,537,20274
538,538,20236
539,539,20198
540,540,20165
541,541,20128
542,542,20089
543,543,20058
544,544,20023
545,545,19987
546,546,19950
547,547,19914
548,548,19878
549,549,19843
550,550,19805
551,551,19774
552,552,19737
553,553,19704
554,554,19669
555,555,19642
556,556,19606
557,557,19571
558,558,19534
559,559,19506
560,560,19469
561,561,19433
562,562,19403
563,563,19371
564,564,19339
565,565,19311
566,566,19276
567,567,19240
568,568,19210
569,569,19180
570,570,19149
571,571,19116
572,572,19080
573,573,19051
574,574,19017
575,575,18986
576,576,18951
577,577,18923
578,578,18890
579,579,18856
580,580,18827
581,581,18792
582,582,18759
583,583,18730
584,584,18692
585,585,18667
586,586,18631
587,587,18603
588,588,18569
589,589,18540
590,590,18505
591,591,18472
592,592,18436
593,593,18408
594,594,18380
595,595,18346
596,596,18313
597,597,18282
598,598,18248
599,599,18223
600,600,18186
601,601,18154
602,602,18125
603,603,18090
604,604,18059
605,605,18032
606,606,18001
607,607,17965
608,608,17936
609,609,17901
610,610,17873
611,611,17836
612,612,17807
613,613,17778
614,614,17744
615,615,17715
616,616,17681
617,617,17647
618,618,17619
619,619,17589
620,620,17556
621,621,17525
622,622,17492
623,623,17461
624,624,17432
625,625,17397
626,626,17370
627,627,17335
628,628,17302
629,629,17274
630,630,17242
631,631,17212
632,632,17183
633,633,17152
634,634,17116
635,635,17086
636,636,17053
637,637,17023
638,638,16988
639,639,16962
640,640,16927
641,641,16900
642,642,16872
643,643,16837
644,644,16804
645,645,16777
646,646,16738
647,647,16713
648,648,16678
649,649,16651
650,650,16614
651,651,16585
652,652,16553
653,653,16525
654,654,16488
655,655,16460
656,656,16429
657,657,16398
658,658,16371
659,659,16336
660,660,16308
661,661,16276
662,662,16245
663,663,16208
664,664,16179
665,665,16149
666,666,16115
667,667,16085
668,668,16053
669,669,16023
670,670,15991
671,671,15963
672,672,15935
673,673,15901
674,674,15872
675,675,15843
676,676,15811
677,677,15785
678,678,15752
679,679,15725
680,680,15697
681,681,15664
682,682,15635
683,683,15603
684,684,15573
685,685,15546
686,686,15516
687,687,15487
688,688,15454
689,689,15425
690,690,15398
691,691,15364
692,692,15338
693,693,15310
694,694,15280
695,695,15251
696,696,15222
697,697,15193
698,698,15164
699,699,15138
700,700,15106
701,701,15078
702,702,15047
703,703,15023
704,704,14994
705,705,14965
706,706,14933
707,707,14903
708,708,14870
709,709,14845
710,710,14814
711,711,14783
712,712,14754
713,713,14727
714,714,14698
715,715,14669
716,716,14638
717,717,14610
718,718,14585
719,719,14554
720,720,14528
721,721,14498
722,722,14469
723,723,14439
724,724,14417
725,725,14382
726,726,14356
727,727,14332
728,728,14303
729,729,14275
730,730,14248
731,731,14221
732,732,14193
733,733,14162
734,734,14136
735,735,14112
736,736,14084
737,737,14055
738,738,14031
739,739,14005
740,740,13979
741,741,13948
742,742,13926
743,743,13898
744,744,13872
745,745,13844
746,746,13821
747,747,13795
748,748,13769
749,749,13743
750,750,13719
751,751,13690
752,752,13662
753,753,13639
754,754,13610
755,755,13583
756,756,13561
757,757,13535
758,758,13510
759,759,13481
760,760,13459
761,761,13438
762,762,13414
763,763,13386
764,764,13365
765,765,13339
766,766,13315
767,767,13295
768,768,13269
769,769,13249
770,770,13225
771,771,13199
772,772,13178
773,773,13154
774,774,13132
775,775,13109
776,776,13088
777,777,13064
778,778,13041
779,779,13020
780,780,12992
781,781,12971
782,782,12946
783,783,12924
784,784,12901
785,785,12876
786,786,12855
787,787,12833
788,788,12809
789,789,12785
790,790,12764
791,791,12741
792,792,12717
793,793,12696
794,794,12673
795,795,12656
796,796,12629
797,797,12605
798,798,12587
799,799,12562
800,800,12539
801,801,12517
802,802,12493
803,803,12470
804,804,12454
805,805,12428
806,806,12408
807,807,12389
808,808,12370
809,809,12352
810,810,12327
811,811,12309
812,812,12290
813,813,12270
814,814,12249
815,815,12233
816,816,12210
817,817,12197
818,818,12173
819,819,12154
820,820,12134
821,821,12116
822,822,12097
823,823,12076
824,824,12059
825,825,12040
826,826,12021
827,827,12003
828,828,11985
829,829,11965
830,830,11948
831,831,11928
832,832,11909
833,833,11892
834,834,11873
835,835,11854
836,836,11837
837,837,11818
838,838,11798
839,839,11781
840,840,11761
841,841,11740
842,842,11723
843,843,11704
844,844,11686
845,845,11669
846,846,11650
847,847,11629
848,848,11613
849,849,11593
850,850,11575
851,851,11555
852,852,11537
853,853,11520
854,854,11501
855,855,11480
856,856,11464
857,857,11445
858,858,11425
859,859,11407
860,860,11388
861,861,11369
862,862,11349
863,863,11330
864,864,11315
865,865,11295
866,866,11278
867,867,11259
868,868,11237
869,869,11220
870,870,11203
871,871,11182
872,872,11166
873,873,11153
874,874,11138
875,875,11117
876,876,11103
877,877,11089
878,878,11072
879,879,11054
880,880,11039
881,881,11019
882,882,11007
883,883,10989
884,884,10972
885,885,10952
886,886,10938
887,887,10920
888,888,10905
889,889,10892
890,890,10872
891,891,10855
892,892,10840
893,893,10821
894,894,10803
895,895,10790
896,896,10772
897,897,10759
898,898,10743
899,899,10723
900,900,10706
901,901,10693
902,902,10673
903,903,10658
904,904,10642
905,905,10627
906,906,10611
907,907,10594
908,908,10580
909,909,10562
910,910,10547
911,911,10530
912,912,10516
913,913,10499
914,914,10482
915,915,10469
916,916,10450
917,917,10436
918,918,10421
919,919,10404
920,920,10386
921,921,10370
922,922,10355
923,923,10340
924,924,10324
925,925,10312
926,926,10295
927,927,10279
928,928,10264
929,929,10250
930,930,10233
931,931,10219
932,932,10203
933,933,10189
934,934,10173
935,935,10158
936,936,10143
937,937,10130
938,938,10112
939,939,10100
940,940,10087
941,941,10069
942,942,10055
943,943,10040
944,944,10026
945,945,10010
946,946,9993
947,947,9979
948,948,9963
949,949,9949
950,950,9930
951,951,9919
952,952,9898
953,953,9886
954,954,9872
955,955,9855
956,956,9841
957,957,9825
958,958,9809
959,959,9797
960,960,9780
961,961,9767
962,962,9755
963,963,9741
964,964,9731
965,965,9719
966,966,9704
967,967,9695
968,968,9680
969,969,9665
970,970,9653
971,971,9642
972,972,9630
973,973,9617
974,974,9606
975,975,9592
976,976,9581
977,977,9569
978,978,9558
979,979,9543
980,980,9533
981,981,9519
982,982,9508
983,983,9497
984,984,9486
985,985,9475
986,986,9463
987,987,9456
988,988,9444
989,989,9434
990,990,9420
991,991,9411
992,992,9398
993,993,9387
994,994,9377
995,995,9364
996,996,9353
997,997,9342
998,998,9330
999,999,9321
1000,1000,9308
1001,1001,9300
1002,1002,9288
1003,1003,9278
1004,1004,9267
1005,1005,9257
1006,1006,9245
1007,1007,9234
1008,1008,9224
1009,1009,9214
1010,1010,9204
1011,1011,9194
1012,1012,9179
1013,1013,9168
1014,1014,9157
1015,1015,9147
1016,1016,9137
1017,1017,9122
1018,1018,9112
1019,1019,9102
1020,1020,9088
1021,1021,9079
1022,1022,9070
1023,1023,9057
1024,1024,9048
1025,1025,9035
1026,1026,9026
1027,1027,9012
1028,1028,9003
1029,1029,8992
1030,1030,8983
1031,1031,8970
1032,1032,8959
1033,1033,8948
1034,1034,8939
1035,1035,8927
1036,1036,8916
1037,1037,8908
1038,1038,8895
1039,1039,8883
1040,1040,8872
1041,1041,8861
1042,1042,8850
1043,1043,8841
1044,1044,8829
1045,1045,8817
1046,1046,8808
1047,1047,8794
1048,1048,8784
1049,1049,8776
1050,1050,8761
1051,1051,8751
1052,1052,8741
1053,1053,8729
1054,1054,8718
1055,1055,8709
1056,1056,8699
1057,1057,8685
1058,1058,8675
1059,1059,8665
1060,1060,8653
1061,1061,8644
1062,1062,8630
1063,1063,8621
1064,1064,8609
1065,1065,8599
1066,1066,8588
1067,1067,8576
1068,1068,8565
1069,1069,8551
1070,1070,8543
1071,1071,8532
1072,1072,8522
1073,1073,8511
1074,1074,8499
1075,1075,8486
1076,1076,8474
1077,1077,8465
1078,1078,8456
1079,1079,8444
1080,1080,8432
1081,1081,8419
1082,1082,8410
1083,1083,8399
1084,1084,8386
1085,1085,8379
1086,1086,8367
1087,1087,8355
1088,1088,8343
1089,1089,8333
1090,1090,8325
1091,1091,8314
1092,1092,8302
1093,1093,8290
1094,1094,8281
1095,1095,8272
1096,1096,8260
1097,1097,8248
1098,1098,8239
1099,1099,8228
1100,1100,8218
1101,1101,8206
1102,1102,8195
1103,1103,8184
1104,1104,8173
1105,1105,8163
1106,1106,8156
1107,1107,8143
1108,1108,8132
1109,1109,8124
1110,1110,8112
1111,1111,8100
1112,1112,8092
1113,1113,8080
1114,1114,8071
1115,1115,8060
1116,1116,8050
1117,1117,8040
1118,1118,8029
1119,1119,8017
1120,1120,8008
1121,1121,7998
1122,1122,7987
1123,1123,7977
1124,1124,7966
1125,1125,7956
1126,1126,7947
1127,1127,7935
1128,1128,7925
1129,1129,7917
1130,1130,7908
1131,1131,7895
1132,1132,7886
1133,1133,7874
1134,1134,7868
1135,1135,7855
1136,1136,7846
1137,1137,7834
1138,1138,7825
1139,1139,7815
1140,1140,7804
1141,1141,7794
1142,1142,7785
1143,1143,7774
1144,1144,7764
1145,1145,7755
1146,1146,7743
1147,1147,7733
1148,1148,7722
1149,1149,7710
1150,1150,7704
1151,1151,7690
1152,1152,7683
1153,1153,7672
1154,1154,7661
1155,1155,7652
1156,1156,7642
1157,1157,7633
1158,1158,7623
1159,1159,7614
1160,1160,7601
1161,1161,7592
1162,1162,7584
1163,1163,7577
1164,1164,7568
1165,1165,7555
1166,1166,7547
1167,1167,7537
1168,1168,7527
1169,1169,7516
1170,1170,7508
1171,1171,7496
1172,1172,7488
1173,1173,7478
1174,1174,7467
1175,1175,7458
1176,1176,7449
1177,1177,7440
1178,1178,7428
1179,1179,7420
1180,1180,7412
1181,1181,7401
1182,1182,7390
1183,1183,7380
1184,1184,7371
1185,1185,7361
1186,1186,7353
1187,1187,7343
1188,1188,7332
1189,1189,7321
1190,1190,7312
1191,1191,7304
1192,1192,7292
1193,1193,7282
1194,1194,7273
1195,1195,7264
1196,1196,7252
1197,1197,7243
1198,1198,7234
1199,1199,7223
1200,1200,7211
1201,1201,7202
1202,1202,7193
1203,1203,7183
1204,1204,7171
1205,1205,7163
1206,1206,7154
1207,1207,7143
1208,1208,7135
1209,1209,7125
1210,1210,7116
1211,1211,7103
1212,1212,7094
1213,1213,7083
1214,1214,7074
1215,1215,7063
1216,1216,7052
1217,1217,7044
1218,1218,7032
1219,1219,7023
1220,1220,7013
1221,1221,7007
1222,1222,6997
1223,1223,6989
1224,1224,6979
1225,1225,6970
1226,1226,6960
1227,1227,6950
1228,1228,6940
1229,1229,6931
1230,1230,6922
1231,1231,6911
1232,1232,6903
1233,1233,6892
1234,1234,6884
1235,1235,6874
1236,1236,6866
1237,1237,6856
1238,1238,6846
1239,1239,6839
1240,1240,6829
1241,1241,6819
1242,1242,6809
1243,1243,6800
1244,1244,6791
1245,1245,6783
1246,1246,6771
1247,1247,6761
1248,1248,6753
1249,1249,6745
1250,1250,6737
1251,1251,6728
1252,1252,6722
1253,1253,6714
1254,1254,6706
1255,1255,6698
1256,1256,6690
1257,1257,6680
1258,1258,6674
1259,1259,6668
1260,1260,6660
1261,1261,6653
1262,1262,6645
1263,1263,6636
1264,1264,6630
1265,1265,6621
1266,1266,6614
1267,1267,6606
1268,1268,6599
1269,1269,6594
1270,1270,6587
1271,1271,6580
1272,1272,6571
1273,1273,6562
1274,1274,6552
1275,1275,6546
1276,1276,6537
1277,1277,6530
1278,1278,6523
1279,1279,6513
1280,1280,6507
1281,1281,6496
1282,1282,6490
1283,1283,6483
1284,1284,6474
1285,1285,6465
1286,1286,6458
1287,1287,6452
1288,1288,6444
1289,1289,6438
1290,1290,6428
1291,1291,6421
1292,1292,6413
1293,1293,6405
1294,1294,6397
1295,1295,6389
1296,1296,6383
1297,1297,6374
1298,1298,6366
1299,1299,6358
1300,1300,6351
1301,1301,6340
1302,1302,6335
1303,1303,6328
1304,1304,6317
1305,1305,6310
1306,1306,6303
1307,1307,6294
1308,1308,6287
1309,1309,6278
1310,1310,6271
1311,1311,6263
1312,1312,6257
1313,1313,6247
1314,1314,6241
1315,1315,6231
1316,1316,6224
1317,1317,6215
1318,1318,6209
1319,1319,6202
1320,1320,6193
1321,1321,6185
1322,1322,6179
1323,1323,6168
1324,1324,6161
1325,1325,6153
1326,1326,6146
1327,1327,6136
1328,1328,6129
1329,1329,6122
1330,1330,6113
1331,1331,6105
1332,1332,6099
1333,1333,6090
1334,1334,6081
1335,1335,6075
1336,1336,6066
1337,1337,6058
1338,1338,6049
1339,1339,6043
1340,1340,6034
1341,1341,6027
1342,1342,6019
1343,1343,6011
1344,1344,6004
1345,1345,5997
1346,1346,5988
1347,1347,5982
1348,1348,5972
1349,1349,5965
1350,1350,5958
1351,1351,5949
1352,1352,5941
1353,1353,5932
1354,1354,5926
1355,1355,5919
1356,1356,5911
1357,1357,5904
1358,1358,5896
1359,1359,5889
1360,1360,5881
1361,1361,5874
1362,1362,5866
1363,1363,5860
1364,1364,5850
1365,1365,5841
1366,1366,5833
1367,1367,5827
1368,1368,5819
1369,1369,5812
1370,1370,5802
1371,1371,5794
1372,1372,5787
1373,1373,5779
1374,1374,5770
1375,1375,5761
1376,1376,5754
1377,1377,5746
1378,1378,5738
1379,1379,5731
1380,1380,5722
1381,1381,5713
1382,1382,5707
1383,1383,5697
1384,1384,5692
1385,1385,5682
1386,1386,5675
1387,1387,5667
1388,1388,5660
1389,1389,5651
1390,1390,5643
1391,1391,5634
1392,1392,5627
1393,1393,5622
1394,1394,5615
1395,1395,5604
1396,1396,5598
1397,1397,5589
1398,1398,5582
1399,1399,5574
1400,1400,5567
1401,1401,5557
1402,1402,5552
1403,1403,5545
1404,1404,5536
1405,1405,5528
1406,1406,5521
1407,1407,5512
1408,1408,5504
1409,1409,5498
1410,1410,5489
1411,1411,5481
1412,1412,5473
1413,1413,5466
1414,1414,5458
1415,1415,5448
1416,1416,5442
1417,1417,5435
1418,1418,5425
1419,1419,5418
1420,1420,5412
1421,1421,5403
1422,1422,5396
1423,1423,5388
1424,1424,5380
1425,1425,5373
1426,1426,5366
1427,1427,5360
1428,1428,5351
1429,1429,5343
1430,1430,5335
1431,1431,5329
1432,1432,5321
1433,1433,5314
1434,1434,5304
1435,1435,5297
1436,1436,5288
1437,1437,5282
1438,1438,5274
1439,1439,5266
1440,1440,5259
1441,1441,5252
1442,1442,5244
1443,1443,5237
1444,1444,5230
1445,1445,5221
1446,1446,5215
1447,1447,5205
1448,1448,5198
1449,1449,5191
1450,1450,5183
1451,1451,5177
1452,1452,5170
1453,1453,5166
1454,1454,5159
1455,1455,5153
1456,1456,5148
1457,1457,5143
1458,1458,5135
1459,1459,5129
1460,1460,5124
1461,1461,5118
1462,1462,5113
1463,1463,5108
1464,1464,5102
1465,1465,5096
1466,1466,5091
1467,1467,5085
1468,1468,5079
1469,1469,5072
1470,1470,5066
1471,1471,5061
1472,1472,5055
1473,1473,5051
1474,1474,5043
1475,1475,5039
1476,1476,5034
1477,1477,5027
1478,1478,5022
1479,1479,5016
1480,1480,5011
1481,1481,5007
1482,1482,5000
1483,1483,4994
1484,1484,4987
1485,1485,4983
1486,1486,4976
1487,1487,4971
1488,1488,4964
1489,1489,4959
1490,1490,4952
1491,1491,4948
1492,1492,4941
1493,1493,4936
1494,1494,4930
1495,1495,4924
1496,1496,4919
1497,1497,4912
1498,1498,4908
1499,1499,4901
1500,1500,4896
1501,1501,4890
1502,1502,4886
1503,1503,4879
1504,1504,4873
1505,1505,4868
1506,1506,4862
1507,1507,4854
1508,1508,4850
1509,1509,4845
1510,1510,4838
1511,1511,4832
1512,1512,4827
1513,1513,4821
1514,1514,4815
1515,1515,4811
1516,1516,4804
1517,1517,4800
1518,1518,4791
1519,1519,4787
1520,1520,4781
1521,1521,4776
1522,1522,4769
1523,1523,4766
1524,1524,4759
1525,1525,4753
1526,1526,4748
1527,1527,4742
1528,1528,4738
1529,1529,4730
1530,1530,4726
1531,1531,4721
1532,1532,4714
1533,1533,4709
1534,1534,4703
1535,1535,4697
1536,1536,4693
1537,1537,4686
1538,1538,4680
1539,1539,4673
1540,1540,4668
1541,1541,4662
1542,1542,4655
1543,1543,4652
1544,1544,4645
1545,1545,4638
1546,1546,4633
1547,1547,4628
1548,1548,4623
1549,1549,4615
1550,1550,4609
1551,1551,4603
1552,1552,4597
1553,1553,4592
1554,1554,4585
1555,1555,4580
1556,1556,4574
1557,1557,4567
1558,1558,4561
1559,1559,4554
1560,1560,4550
1561,1561,4544
1562,1562,4538
1563,1563,4532
1564,1564,4525
1565,1565,4521
1566,1566,4513
1567,1567,4507
1568,1568,4502
1569,1569,4495
1570,1570,4490
1571,1571,4483
1572,1572,4477
1573,1573,4471
1574,1574,4466
1575,1575,4461
1576,1576,4453
1577,1577,4448
1578,1578,4442
1579,1579,4439
1580,1580,4431
1581,1581,4425
1582,1582,4418
1583,1583,4413
1584,1584,4408
1585,1585,4403
1586,1586,4397
1587,1587,4391
1588,1588,4386
1589,1589,4380
1590,1590,4373
1591,1591,4367
1592,1592,4362
1593,1593,4356
1594,1594,4350
1595,1595,4346
1596,1596,4339
1597,1597,4333
1598,1598,4327
1599,1599,4323
1600,1600,4316
1601,1601,4310
1602,1602,4305
1603,1603,4299
1604,1604,4294
1605,1605,4287
1606,1606,4283
1607,1607,4276
1608,1608,4271
1609,1609,4264
1610,1610,4259
1611,1611,4254
1612,1612,4248
1613,1613,4242
1614,1614,4237
1615,1615,4231
1616,1616,4226
1617,1617,4221
1618,1618,4214
1619,1619,4208
1620,1620,4202
1621,1621,4197
1622,1622,4190
1623,1623,4185
1624,1624,4180
1625,1625,4173
1626,1626,4167
1627,1627,4162
1628,1628,4154
1629,1629,4148
1630,1630,4144
1631,1631,4138
1632,1632,4132
1633,1633,4126
1634,1634,4121
1635,1635,4114
1636,1636,4109
1637,1637,4103
1638,1638,4096
1639,1639,4092
1640,1640,4085
1641,1641,4080
1642,1642,4075
1643,1643,4068
1644,1644,4062
1645,1645,4057
1646,1646,4050
1647,1647,4044
1648,1648,4038
1649,1649,4031
1650,1650,4027
1651,1651,4020
1652,1652,4014
1653,1653,4009
1654,1654,4003
1655,1655,3996
1656,1656,3991
1657,1657,3984
1658,1658,3978
1659,1659,3973
1660,1660,3966
1661,1661,3960
1662,1662,3955
1663,1663,3951
1664,1664,3945
1665,1665,3938
1666,1666,3932
1667,1667,3926
1668,1668,3922
1669,1669,3915
1670,1670,3910
1671,1671,3902
1672,1672,3895
1673,1673,3891
1674,1674,3885
1675,1675,3878
1676,1676,3874
1677,1677,3868
1678,1678,3862
1679,1679,3855
1680,1680,3849
1681,1681,3842
1682,1682,3837
1683,1683,3830
1684,1684,3824
1685,1685,3819
1686,1686,3815
1687,1687,3809
1688,1688,3802
1689,1689,3797
1690,1690,3793
1691,1691,3786
1692,1692,3781
1693,1693,3773
1694,1694,3767
1695,1695,3761
1696,1696,3753
1697,1697,3749
1698,1698,3743
1699,1699,3736
1700,1700,3731
1701,1701,3726
1702,1702,3719
1703,1703,3713
1704,1704,3709
1705,1705,3702
1706,1706,3695
1707,1707,3689
1708,1708,3683
1709,1709,3678
1710,1710,3671
1711,1711,3665
1712,1712,3661
1713,1713,3654
1714,1714,3646
1715,1715,3642
1716,1716,3638
1717,1717,3631
1718,1718,3625
1719,1719,3620
1720,1720,3614
1721,1721,3609
1722,1722,3604
1723,1723,3597
1724,1724,3592
1725,1725,3587
1726,1726,3579
1727,1727,3574
1728,1728,3570
1729,1729,3563
1730,1730,3557
1731,1731,3552
1732,1732,3546
1733,1733,3541
1734,1734,3535
1735,1735,3529
1736,1736,3524
1737,1737,3518
1738,1738,3512
1739,1739,3506
1740,1740,3501
1741,1741,3495
1742,1742,3488
1743,1743,3483
1744,1744,3477
1745,1745,3473
1746,1746,3467
1747,1747,3461
1748,1748,3456
1749,1749,3451
1750,1750,3443
1751,1751,3439
1752,1752,3432
1753,1753,3427
1754,1754,3421
1755,1755,3414
1756,1756,3410
1757,1757,3403
1758,1758,3398
1759,1759,3392
1760,1760,3385
1761,1761,3380
1762,1762,3373
1763,1763,3367
1764,1764,3361
1765,1765,3356
1766,1766,3349
1767,1767,3345
1768,1768,3338
1769,1769,3334
1770,1770,3327
1771,1771,3322
1772,1772,3316
1773,1773,3311
1774,1774,3303
1775,1775,3298
