ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
39018,1929.28,239.809,463.489,463.824,596.46,506.785,1,149.881,1779.4,12.8721
39019,1929.28,163.601,431.961,509.535,515.755,449.818,1,102.25,1827.03,18.8681
39020,112.299,54.2184,599.477,133.922,653.674,130.47,0,33.8865,78.4123,3.31397
39021,770.859,210.539,276.851,570.267,144.723,615.579,0,131.587,639.272,5.85818
39022,1384.71,252.704,516.503,405.629,630.37,334.079,0,157.94,1226.77,8.7673
39023,395.315,119.759,184.067,251.065,247.747,184.543,0,74.8491,320.466,5.28149
39024,180.302,107.622,161.326,384.271,67.0987,403.259,0,67.2635,113.038,2.68053
39025,1730.82,247.138,449.705,659.22,613.251,612.975,0,154.461,1576.36,11.2056
39026,1317.53,182.117,492.012,634.151,613.182,612.749,0,113.823,1203.7,11.5752
39027,593.202,193.785,212.032,443.78,67.5947,405.651,0,121.115,472.087,4.89782
39028,392.715,103.263,566.169,489.825,615.479,540.235,0,64.5396,328.175,6.08487
39029,619.996,117.38,510.363,592.065,613.316,612.456,0,73.3625,546.633,8.45112
39030,1400.61,275.126,434.512,344.958,355.333,174.49,0,171.954,1228.65,8.14523
39031,34.2001,22.1937,581.761,836.179,602.714,834.095,0,13.8711,20.329,2.46556
39032,805.65,278.91,286.612,504.605,139.93,611.156,0,174.319,631.331,4.6217
39033,48.0998,26.7842,159.475,602.73,144.73,615.574,0,16.7401,31.3597,2.87332
39034,772.358,148.241,565.109,393.038,630.318,334.117,0,92.6506,679.708,8.33625
39035,1186.46,214.34,491.738,395.203,630.306,334.149,0,133.962,1052.49,8.85664
39036,50.8998,19.1584,252.009,203.573,249.099,185.126,0,11.974,38.9258,4.25087
39037,164.701,60.9958,267.496,240.103,251.674,184.345,0,38.1223,126.579,4.32032
39038,524.619,125.229,214.258,297.617,250.109,185.009,0,78.2684,446.351,6.70282
39039,22.5,12.6498,243.599,193.914,248.6,184.918,0,7.90613,14.5939,2.8459
39040,75.4994,64.1553,212.181,725.012,152.552,701.808,0,40.097,35.4024,1.88292
39041,1005.5,190.887,514.588,405.317,630.256,334.132,0,119.304,886.197,8.42803
39042,194.103,111.477,160.983,381.634,67.0169,403.179,0,69.673,124.43,2.78591
39043,640.691,149.426,428.034,260.885,355.806,174.278,0,93.391,547.3,6.8603
39044,204.803,45.5247,594.153,642.592,613.317,613.13,0,28.453,176.35,7.19796
39045,1439.2,258.36,474.02,504.962,613.203,613.008,0,161.475,1277.72,8.9128
39046,268.207,40.8366,294.478,190.927,253.509,182.478,0,25.5229,242.684,10.5085
39047,295.009,114.496,157.186,499.115,140.193,611.176,0,71.56,223.449,4.12254
39048,258.307,101.39,165.646,402.301,67.8108,405.234,0,63.3685,194.938,4.07626
39049,674.182,176.178,525.29,226.002,647.772,191.868,0,110.111,564.071,6.12275
39050,1929.28,173.486,473.527,479.173,507.87,454.558,1,108.429,1820.85,17.793
39051,474.52,143.63,286.495,305.901,252.624,183.903,0,89.7689,384.751,5.28601
39052,662.685,214.871,267.122,361.389,249.749,185.213,0,134.294,528.391,4.93458
39053,567.808,130.9,523.454,341.406,630.363,334.132,0,81.8125,485.996,6.94036
39054,1929.28,274.464,432.947,565.479,553.648,615.38,1,171.54,1757.74,11.2468
39055,1219.35,293.475,406.662,362.023,349.712,174.632,0,183.422,1035.93,6.6478
39056,1235.75,259.642,491.215,250.953,356.286,173.205,0,162.276,1073.47,7.61508
39057,886.031,166.325,336.125,296.343,349.664,174.669,0,103.953,782.078,8.52339
39058,512.122,181.127,171.419,320.51,66.5551,402.277,0,113.204,398.918,4.52388
39059,328.611,91.5066,562.701,696.732,612.128,752.621,0,57.1916,271.419,5.74579
39060,111.099,78.9776,143.081,393.609,66.9108,402.898,0,49.361,61.7379,2.25074
39061,641.49,239.28,269.518,426.161,66.8351,402.71,0,149.55,491.941,4.28947
39062,974.809,176.229,524.141,545.869,613.413,612.247,0,110.143,864.666,8.8504
39063,688.579,235.548,275.237,547.239,144.663,615.578,0,147.218,541.361,4.67728
39064,394.815,187.901,532.187,266.626,647.843,197.648,0,117.438,277.377,3.3619
