step,time,alive
618,618,17602
619,619,17572
620,620,17539
621,621,17508
622,622,17480
623,623,17446
624,624,17416
625,625,17380
626,626,17348
627,627,17316
628,628,17285
629,629,17250
630,630,17219
631,631,17190
632,632,17162
633,633,17127
634,634,17098
635,635,17061
636,636,17030
637,637,17000
638,638,16965
639,639,16935
640,640,16903
641,641,16867
642,642,16845
643,643,16810
644,644,16784
645,645,16746
646,646,16726
647,647,16688
648,648,16662
649,649,16632
650,650,16604
651,651,16574
652,652,16542
653,653,16510
654,654,16486
655,655,16457
656,656,16431
657,657,16396
658,658,16368
659,659,16339
660,660,16308
661,661,16280
662,662,16248
663,663,16218
664,664,16190
665,665,16157
666,666,16128
667,667,16095
668,668,16069
669,669,16035
670,670,16011
671,671,15980
672,672,15952
673,673,15921
674,674,15894
675,675,15862
676,676,15830
677,677,15800
678,678,15769
679,679,15739
680,680,15712
681,681,15681
682,682,15650
683,683,15620
684,684,15598
685,685,15561
686,686,15535
687,687,15509
688,688,15480
689,689,15452
690,690,15421
691,691,15393
692,692,15366
693,693,15341
694,694,15313
695,695,15280
696,696,15256
697,697,15229
698,698,15203
699,699,15173
700,700,15146
701,701,15120
702,702,15089
703,703,15066
704,704,15036
705,705,15008
706,706,14981
707,707,14954
708,708,14923
709,709,14896
710,710,14867
711,711,14845
712,712,14815
713,713,14792
714,714,14765
715,715,14736
716,716,14713
717,717,14683
718,718,14658
719,719,14634
720,720,14602
721,721,14577
722,722,14546
723,723,14526
724,724,14493
725,725,14469
726,726,14440
727,727,14418
728,728,14391
729,729,14360
730,730,14334
731,731,14308
732,732,14281
733,733,14250
734,734,14229
735,735,14201
736,736,14175
737,737,14148
738,738,14121
739,739,14098
740,740,14066
741,741,14041
742,742,14014
743,743,13988
744,744,13963
745,745,13935
746,746,13911
747,747,13887
748,748,13860
749,749,13836
750,750,13810
751,751,13784
752,752,13756
753,753,13731
754,754,13708
755,755,13687
756,756,13658
757,757,13629
758,758,13605
759,759,13579
760,760,13554
761,761,13530
762,762,13503
763,763,13477
764,764,13454
765,765,13427
766,766,13403
767,767,13377
768,768,13355
769,769,13329
770,770,13302
771,771,13277
772,772,13255
773,773,13226
774,774,13202
775,775,13177
776,776,13154
777,777,13127
778,778,13101
779,779,13080
780,780,13054
781,781,13027
782,782,13005
783,783,12979
784,784,12955
785,785,12929
786,786,12901
787,787,12882
788,788,12854
789,789,12827
790,790,12804
791,791,12783
792,792,12760
793,793,12741
794,794,12713
795,795,12694
796,796,12674
797,797,12654
798,798,12632
799,799,12611
800,800,12590
801,801,12570
802,802,12551
803,803,12528
804,804,12511
805,805,12492
806,806,12472
807,807,12454
808,808,12434
809,809,12416
810,810,12397
811,811,12375
812,812,12359
813,813,12340
814,814,12321
815,815,12299
816,816,12281
817,817,12264
818,818,12244
819,819,12226
820,820,12208
821,821,12188
822,822,12167
823,823,12150
824,824,12130
825,825,12111
826,826,12092
827,827,12072
828,828,12054
829,829,12036
830,830,12017
831,831,11999
832,832,11980
833,833,11962
834,834,11945
835,835,11923
836,836,11905
837,837,11888
838,838,11871
839,839,11847
840,840,11831
841,841,11812
842,842,11793
843,843,11776
844,844,11759
845,845,11738
846,846,11722
847,847,11701
848,848,11683
849,849,11664
850,850,11647
851,851,11624
852,852,11610
853,853,11593
854,854,11576
855,855,11556
856,856,11541
857,857,11525
858,858,11508
859,859,11492
860,860,11476
861,861,11459
862,862,11442
863,863,11426
864,864,11411
865,865,11394
866,866,11379
867,867,11363
868,868,11348
869,869,11331
870,870,11314
871,871,11296
872,872,11282
873,873,11265
874,874,11249
875,875,11235
876,876,11218
877,877,11202
878,878,11185
879,879,11170
880,880,11155
881,881,11138
882,882,11122
883,883,11104
884,884,11093
885,885,11073
886,886,11060
887,887,11044
888,888,11028
889,889,11014
890,890,10997
891,891,10980
892,892,10965
893,893,10944
894,894,10930
895,895,10915
896,896,10899
897,897,10882
898,898,10867
899,899,10850
900,900,10835
901,901,10817
902,902,10800
903,903,10785
904,904,10769
905,905,10754
906,906,10734
907,907,10718
908,908,10705
909,909,10688
910,910,10673
911,911,10658
912,912,10643
913,913,10626
914,914,10607
915,915,10590
916,916,10575
917,917,10560
918,918,10542
919,919,10526
920,920,10512
921,921,10497
922,922,10483
923,923,10466
924,924,10451
925,925,10435
926,926,10420
927,927,10403
928,928,10390
929,929,10374
930,930,10358
931,931,10344
932,932,10329
933,933,10313
934,934,10297
935,935,10281
936,936,10267
937,937,10252
938,938,10236
939,939,10218
940,940,10203
941,941,10190
942,942,10177
943,943,10161
944,944,10148
945,945,10131
946,946,10115
947,947,10102
948,948,10091
949,949,10079
950,950,10066
951,951,10054
952,952,10039
953,953,10028
954,954,10015
955,955,10002
956,956,9988
957,957,9976
958,958,9964
959,959,9951
960,960,9941
961,961,9924
962,962,9914
963,963,9901
964,964,9891
965,965,9875
966,966,9863
967,967,9852
968,968,9837
969,969,9823
970,970,9813
971,971,9800
972,972,9788
973,973,9771
974,974,9762
975,975,9747
976,976,9736
977,977,9723
978,978,9712
979,979,9700
980,980,9686
981,981,9673
982,982,9661
983,983,9650
984,984,9637
985,985,9624
986,986,9609
987,987,9600
988,988,9589
989,989,9575
990,990,9563
991,991,9548
992,992,9534
993,993,9526
994,994,9511
995,995,9497
996,996,9489
997,997,9474
998,998,9460
999,999,9448
1000,1000,9435
1001,1001,9425
1002,1002,9412
1003,1003,9400
1004,1004,9387
1005,1005,9375
1006,1006,9362
1007,1007,9352
1008,1008,9338
1009,1009,9327
1010,1010,9314
1011,1011,9300
1012,1012,9289
1013,1013,9276
1014,1014,9263
1015,1015,9250
1016,1016,9238
1017,1017,9223
1018,1018,9214
1019,1019,9202
1020,1020,9189
1021,1021,9174
1022,1022,9164
1023,1023,9153
1024,1024,9139
1025,1025,9129
1026,1026,9116
1027,1027,9103
1028,1028,9091
1029,1029,9078
1030,1030,9066
1031,1031,9052
1032,1032,9044
1033,1033,9032
1034,1034,9020
1035,1035,9008
1036,1036,8996
1037,1037,8982
1038,1038,8970
1039,1039,8960
1040,1040,8945
1041,1041,8935
1042,1042,8921
1043,1043,8909
1044,1044,8897
1045,1045,8885
1046,1046,8871
1047,1047,8861
1048,1048,8849
1049,1049,8837
1050,1050,8825
1051,1051,8811
1052,1052,8800
1053,1053,8788
1054,1054,8775
1055,1055,8762
1056,1056,8752
1057,1057,8739
1058,1058,8727
1059,1059,8715
1060,1060,8702
1061,1061,8690
1062,1062,8679
1063,1063,8665
1064,1064,8656
1065,1065,8643
1066,1066,8632
1067,1067,8623
1068,1068,8608
1069,1069,8600
1070,1070,8590
1071,1071,8578
1072,1072,8567
1073,1073,8555
1074,1074,8544
1075,1075,8533
1076,1076,8522
1077,1077,8511
1078,1078,8498
1079,1079,8487
1080,1080,8475
1081,1081,8466
1082,1082,8455
1083,1083,8442
1084,1084,8433
1085,1085,8422
1086,1086,8410
1087,1087,8400
1088,1088,8390
1089,1089,8377
1090,1090,8366
1091,1091,8356
1092,1092,8345
1093,1093,8335
1094,1094,8322
1095,1095,8310
1096,1096,8302
1097,1097,8287
1098,1098,8279
1099,1099,8267
1100,1100,8254
1101,1101,8243
1102,1102,8233
1103,1103,8222
1104,1104,8212
1105,1105,8197
1106,1106,8186
1107,1107,8175
1108,1108,8165
1109,1109,8153
1110,1110,8142
1111,1111,8132
1112,1112,8122
1113,1113,8110
1114,1114,8099
1115,1115,8087
1116,1116,8075
1117,1117,8066
1118,1118,8054
1119,1119,8045
1120,1120,8033
1121,1121,8025
1122,1122,8011
1123,1123,8001
1124,1124,7991
1125,1125,7981
1126,1126,7973
1127,1127,7961
1128,1128,7950
1129,1129,7940
1130,1130,7929
1131,1131,7917
1132,1132,7907
1133,1133,7895
1134,1134,7887
1135,1135,7876
1136,1136,7866
1137,1137,7854
1138,1138,7843
1139,1139,7834
1140,1140,7824
1141,1141,7813
1142,1142,7802
1143,1143,7792
1144,1144,7780
1145,1145,7773
1146,1146,7760
1147,1147,7752
1148,1148,7741
1149,1149,7732
1150,1150,7721
1151,1151,7712
1152,1152,7704
1153,1153,7691
1154,1154,7683
1155,1155,7674
1156,1156,7662
1157,1157,7653
1158,1158,7640
1159,1159,7629
1160,1160,7618
1161,1161,7608
1162,1162,7602
1163,1163,7590
1164,1164,7581
1165,1165,7570
1166,1166,7561
1167,1167,7551
1168,1168,7539
1169,1169,7530
1170,1170,7520
1171,1171,7512
1172,1172,7499
1173,1173,7492
1174,1174,7482
1175,1175,7470
1176,1176,7462
1177,1177,7451
1178,1178,7439
1179,1179,7430
1180,1180,7419
1181,1181,7411
1182,1182,7401
1183,1183,7390
1184,1184,7380
1185,1185,7371
1186,1186,7360
1187,1187,7353
1188,1188,7340
1189,1189,7332
1190,1190,7320
1191,1191,7311
1192,1192,7301
1193,1193,7291
1194,1194,7282
1195,1195,7269
1196,1196,7261
1197,1197,7251
1198,1198,7241
1199,1199,7233
1200,1200,7223
1201,1201,7212
1202,1202,7202
1203,1203,7193
1204,1204,7184
1205,1205,7173
1206,1206,7166
1207,1207,7155
1208,1208,7146
1209,1209,7136
1210,1210,7127
1211,1211,7117
1212,1212,7107
1213,1213,7098
1214,1214,7090
1215,1215,7080
1216,1216,7070
1217,1217,7062
1218,1218,7048
1219,1219,7042
1220,1220,7032
1221,1221,7021
1222,1222,7015
1223,1223,7005
1224,1224,6996
1225,1225,6985
1226,1226,6977
1227,1227,6967
1228,1228,6956
1229,1229,6948
1230,1230,6939
1231,1231,6931
1232,1232,6923
1233,1233,6915
1234,1234,6908
1235,1235,6899
1236,1236,6892
1237,1237,6884
1238,1238,6877
1239,1239,6868
1240,1240,6860
1241,1241,6855
1242,1242,6846
1243,1243,6837
1244,1244,6832
1245,1245,6821
1246,1246,6815
1247,1247,6806
1248,1248,6799
1249,1249,6792
1250,1250,6784
1251,1251,6775
1252,1252,6769
1253,1253,6759
1254,1254,6752
1255,1255,6744
1256,1256,6736
1257,1257,6729
1258,1258,6721
1259,1259,6712
1260,1260,6704
1261,1261,6697
1262,1262,6687
1263,1263,6679
1264,1264,6672
1265,1265,6665
1266,1266,6655
1267,1267,6649
1268,1268,6644
1269,1269,6634
1270,1270,6628
1271,1271,6619
1272,1272,6610
1273,1273,6603
1274,1274,6595
1275,1275,6587
1276,1276,6578
1277,1277,6573
1278,1278,6564
1279,1279,6556
1280,1280,6547
1281,1281,6541
1282,1282,6533
1283,1283,6524
1284,1284,6518
1285,1285,6508
1286,1286,6500
1287,1287,6492
1288,1288,6486
1289,1289,6476
1290,1290,6469
1291,1291,6462
1292,1292,6454
1293,1293,6446
1294,1294,6437
1295,1295,6428
1296,1296,6421
1297,1297,6413
1298,1298,6403
1299,1299,6397
1300,1300,6389
1301,1301,6382
1302,1302,6374
1303,1303,6365
1304,1304,6358
1305,1305,6349
1306,1306,6344
1307,1307,6334
1308,1308,6328
1309,1309,6318
1310,1310,6310
1311,1311,6304
1312,1312,6295
1313,1313,6288
1314,1314,6282
1315,1315,6274
1316,1316,6265
1317,1317,6258
1318,1318,6250
1319,1319,6243
1320,1320,6236
1321,1321,6228
1322,1322,6219
1323,1323,6211
1324,1324,6201
1325,1325,6195
1326,1326,6187
1327,1327,6179
1328,1328,6171
1329,1329,6164
1330,1330,6155
1331,1331,6147
1332,1332,6141
1333,1333,6133
1334,1334,6124
1335,1335,6117
1336,1336,6109
1337,1337,6101
1338,1338,6094
1339,1339,6086
1340,1340,6080
1341,1341,6072
1342,1342,6065
1343,1343,6056
1344,1344,6049
1345,1345,6042
1346,1346,6034
1347,1347,6024
1348,1348,6019
1349,1349,6010
1350,1350,6003
1351,1351,5994
1352,1352,5986
1353,1353,5979
1354,1354,5972
1355,1355,5962
1356,1356,5955
1357,1357,5948
1358,1358,5941
1359,1359,5931
1360,1360,5924
1361,1361,5917
1362,1362,5909
1363,1363,5902
1364,1364,5893
1365,1365,5885
1366,1366,5878
1367,1367,5870
1368,1368,5862
1369,1369,5855
1370,1370,5847
1371,1371,5836
1372,1372,5830
1373,1373,5822
1374,1374,5814
1375,1375,5807
1376,1376,5799
1377,1377,5792
1378,1378,5784
1379,1379,5775
1380,1380,5767
1381,1381,5761
1382,1382,5752
1383,1383,5745
1384,1384,5737
1385,1385,5729
1386,1386,5721
1387,1387,5715
1388,1388,5706
1389,1389,5698
1390,1390,5692
1391,1391,5684
1392,1392,5674
1393,1393,5668
1394,1394,5660
1395,1395,5653
1396,1396,5646
1397,1397,5637
1398,1398,5630
1399,1399,5622
1400,1400,5613
1401,1401,5606
1402,1402,5597
1403,1403,5592
1404,1404,5582
1405,1405,5577
1406,1406,5569
1407,1407,5562
1408,1408,5553
1409,1409,5543
1410,1410,5538
1411,1411,5528
1412,1412,5523
1413,1413,5514
1414,1414,5508
1415,1415,5501
1416,1416,5494
1417,1417,5485
1418,1418,5477
1419,1419,5470
1420,1420,5462
1421,1421,5454
1422,1422,5448
1423,1423,5438
1424,1424,5431
1425,1425,5424
1426,1426,5414
1427,1427,5408
1428,1428,5400
1429,1429,5391
1430,1430,5385
1431,1431,5376
1432,1432,5368
1433,1433,5361
1434,1434,5355
1435,1435,5345
1436,1436,5338
1437,1437,5330
1438,1438,5322
1439,1439,5314
1440,1440,5307
1441,1441,5299
1442,1442,5291
1443,1443,5281
1444,1444,5273
1445,1445,5266
1446,1446,5258
1447,1447,5250
1448,1448,5244
1449,1449,5234
1450,1450,5227
1451,1451,5218
1452,1452,5211
1453,1453,5203
1454,1454,5196
1455,1455,5190
1456,1456,5180
1457,1457,5172
1458,1458,5165
1459,1459,5159
1460,1460,5150
1461,1461,5144
1462,1462,5133
1463,1463,5126
1464,1464,5119
1465,1465,5111
1466,1466,5103
1467,1467,5096
1468,1468,5088
1469,1469,5081
1470,1470,5074
1471,1471,5067
1472,1472,5058
1473,1473,5053
1474,1474,5044
1475,1475,5036
1476,1476,5029
1477,1477,5022
1478,1478,5013
1479,1479,5007
1480,1480,4999
1481,1481,4991
1482,1482,4986
1483,1483,4978
1484,1484,4969
1485,1485,4963
1486,1486,4955
1487,1487,4947
1488,1488,4937
1489,1489,4931
1490,1490,4922
1491,1491,4915
1492,1492,4907
1493,1493,4900
1494,1494,4892
1495,1495,4884
1496,1496,4877
1497,1497,4870
1498,1498,4863
1499,1499,4857
1500,1500,4849
1501,1501,4840
1502,1502,4833
1503,1503,4825
1504,1504,4818
1505,1505,4810
1506,1506,4804
1507,1507,4798
1508,1508,4793
1509,1509,4788
1510,1510,4781
1511,1511,4775
1512,1512,4769
1513,1513,4762
1514,1514,4758
1515,1515,4751
1516,1516,4745
1517,1517,4739
1518,1518,4732
1519,1519,4727
1520,1520,4721
1521,1521,4715
1522,1522,4709
1523,1523,4703
1524,1524,4699
1525,1525,4692
1526,1526,4687
1527,1527,4679
1528,1528,4675
1529,1529,4670
1530,1530,4663
1531,1531,4659
1532,1532,4651
1533,1533,4646
1534,1534,4641
1535,1535,4636
1536,1536,4630
1537,1537,4624
1538,1538,4618
1539,1539,4614
1540,1540,4607
1541,1541,4600
1542,1542,4595
1543,1543,4589
1544,1544,4584
1545,1545,4577
1546,1546,4572
1547,1547,4567
1548,1548,4561
1549,1549,4555
1550,1550,4549
1551,1551,4544
1552,1552,4538
1553,1553,4533
1554,1554,4527
1555,1555,4521
1556,1556,4513
1557,1557,4509
1558,1558,4503
1559,1559,4499
1560,1560,4493
1561,1561,4486
1562,1562,4481
1563,1563,4474
1564,1564,4469
1565,1565,4462
1566,1566,4456
1567,1567,4451
1568,1568,4446
1569,1569,4438
1570,1570,4432
1571,1571,4427
1572,1572,4421
1573,1573,4414
1574,1574,4409
1575,1575,4404
1576,1576,4396
1577,1577,4390
1578,1578,4385
1579,1579,4379
1580,1580,4372
1581,1581,4367
1582,1582,4360
1583,1583,4356
1584,1584,4350
1585,1585,4346
1586,1586,4339
1587,1587,4332
1588,1588,4327
1589,1589,4320
1590,1590,4316
1591,1591,4310
1592,1592,4304
1593,1593,4297
1594,1594,4294
1595,1595,4287
1596,1596,4283
1597,1597,4276
1598,1598,4271
1599,1599,4264
1600,1600,4259
1601,1601,4254
1602,1602,4249
1603,1603,4243
1604,1604,4237
1605,1605,4232
1606,1606,4226
1607,1607,4219
1608,1608,4215
1609,1609,4208
1610,1610,4202
1611,1611,4198
1612,1612,4191
1613,1613,4185
1614,1614,4180
1615,1615,4175
1616,1616,4170
1617,1617,4163
1618,1618,4158
1619,1619,4153
1620,1620,4145
1621,1621,4141
1622,1622,4136
1623,1623,4131
1624,1624,4123
1625,1625,4118
1626,1626,4112
1627,1627,4107
1628,1628,4100
1629,1629,4096
1630,1630,4091
1631,1631,4085
1632,1632,4081
1633,1633,4076
1634,1634,4070
1635,1635,4065
1636,1636,4059
1637,1637,4051
1638,1638,4047
1639,1639,4040
1640,1640,4035
1641,1641,4029
1642,1642,4023
1643,1643,4017
1644,1644,4012
1645,1645,4006
1646,1646,4000
1647,1647,3996
1648,1648,3990
1649,1649,3985
1650,1650,3979
1651,1651,3973
1652,1652,3968
1653,1653,3962
1654,1654,3955
1655,1655,3951
1656,1656,3943
1657,1657,3938
1658,1658,3932
1659,1659,3927
1660,1660,3922
1661,1661,3915
1662,1662,3910
1663,1663,3903
1664,1664,3898
1665,1665,3893
1666,1666,3887
1667,1667,3882
1668,1668,3875
1669,1669,3870
1670,1670,3863
1671,1671,3859
1672,1672,3852
1673,1673,3845
1674,1674,3840
1675,1675,3835
1676,1676,3830
1677,1677,3824
1678,1678,3817
1679,1679,3813
1680,1680,3805
1681,1681,3800
1682,1682,3792
1683,1683,3787
1684,1684,3781
1685,1685,3775
1686,1686,3770
1687,1687,3763
1688,1688,3759
1689,1689,3753
1690,1690,3747
1691,1691,3741
1692,1692,3736
1693,1693,3730
1694,1694,3723
1695,1695,3718
1696,1696,3712
1697,1697,3706
1698,1698,3699
1699,1699,3694
1700,1700,3690
1701,1701,3684
1702,1702,3678
1703,1703,3673
1704,1704,3666
1705,1705,3660
1706,1706,3655
1707,1707,3651
1708,1708,3644
1709,1709,3640
1710,1710,3633
1711,1711,3626
1712,1712,3621
1713,1713,3614
1714,1714,3608
1715,1715,3602
1716,1716,3598
1717,1717,3591
1718,1718,3586
1719,1719,3580
1720,1720,3576
1721,1721,3568
1722,1722,3564
1723,1723,3557
1724,1724,3551
1725,1725,3546
1726,1726,3539
1727,1727,3535
1728,1728,3529
1729,1729,3523
1730,1730,3516
1731,1731,3511
1732,1732,3507
1733,1733,3501
1734,1734,3493
1735,1735,3487
1736,1736,3481
1737,1737,3475
1738,1738,3470
1739,1739,3463
1740,1740,3458
1741,1741,3451
1742,1742,3445
1743,1743,3440
1744,1744,3433
1745,1745,3429
1746,1746,3422
1747,1747,3417
1748,1748,3410
1749,1749,3405
1750,1750,3398
1751,1751,3392
1752,1752,3387
1753,1753,3382
1754,1754,3374
1755,1755,3368
1756,1756,3363
1757,1757,3356
1758,1758,3351
1759,1759,3345
1760,1760,3338
1761,1761,3332
1762,1762,3328
1763,1763,3322
1764,1764,3315
1765,1765,3311
1766,1766,3304
1767,1767,3298
1768,1768,3292
1769,1769,3288
1770,1770,3284
1771,1771,3277
1772,1772,3270
1773,1773,3265
1774,1774,3259
1775,1775,3253
