ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
20352,457.819,182.423,514.737,197.867,648.237,190.859,0,114.014,343.804,4.01545
20353,899.327,152.878,484.654,194.58,355.918,174.069,0,95.5485,803.779,9.41226
20354,174.301,46.9328,574.521,736.275,611.505,754.151,0,29.333,144.968,5.94217
20355,711.873,221.279,400.335,300.415,355.132,174.492,0,138.299,573.574,5.14735
20356,101.099,55.815,573.04,636.151,613.183,613.036,0,34.8844,66.2147,2.89812
20357,554.312,171.98,240.63,342.308,250.78,184.741,0,107.488,446.824,5.15698
20358,413.716,117.037,605.534,459.105,615.647,539.637,0,73.1478,340.568,5.65589
20359,1047.49,203.251,487.384,217.159,356.332,173.169,0,127.032,920.46,8.24591
20360,151.7,84.2562,579.038,245.953,648.343,198.141,0,52.6601,99.0399,2.88074
20361,670.983,156.267,202.468,315.574,248.195,184.701,0,97.6666,573.317,6.87014
20362,799.352,251.219,286.312,393.347,252.107,184.221,0,157.012,642.34,5.09104
20363,119.099,68.1754,597.158,365.784,630.482,334.843,0,42.6096,76.4891,2.79511
20364,14.7,12.4221,136.374,632.759,138.959,620.603,0,7.76383,6.93619,1.8934
20365,319.21,173.955,305.855,681.19,313.289,818.165,0,108.722,210.489,2.93603
20366,753.063,283.616,285.913,462.162,67.6465,404.527,0,177.26,575.803,4.24836
20367,606.099,178.907,208.248,435.963,67.3834,406.146,0,111.817,494.282,5.42046
20368,415.016,136.233,545.904,388.763,630.763,335.546,0,85.1456,329.87,4.87419
20369,416.116,137.027,166.798,356.712,67.1313,403.32,0,85.6418,330.474,4.8588
20370,54.5997,29.3238,137.132,650.162,139.495,620.818,0,18.3273,36.2724,2.97914
20371,158.5,97.294,161.108,396.247,66.904,403.019,0,60.8088,97.6917,2.60654
20372,1417.7,303.61,402.705,271.543,382.307,174.383,1,189.756,1227.94,7.47116
20373,689.579,226.427,211.674,455.249,67.7369,405.556,0,141.517,548.062,4.87277
20374,32.9001,23.474,144.037,588.029,139.655,611.209,0,14.6712,18.2288,2.24249
20375,279.908,112.473,168.651,380.761,66.9331,402.861,0,70.2954,209.612,3.98188
20376,118.599,55.898,592.666,307.314,630.613,333.219,0,34.9362,83.6625,3.39472
20377,218.804,53.1251,298.161,205.053,253.034,183.632,0,33.2032,185.601,6.58986
20378,529.218,186.041,216.258,508.282,141.442,611.731,0,116.276,412.942,4.5514
20379,1417.7,282.267,359.758,452.911,334.198,245.317,1,176.417,1241.28,8.03609
20380,367.613,175.638,282.082,701.311,150.326,693.446,0,109.773,257.84,3.34883
20381,500.721,193.677,490.61,406.164,630.654,335.126,0,121.048,379.673,4.13654
20382,636.792,238.101,274.252,426.825,66.5533,402.292,0,148.813,487.978,4.27913
20383,204.903,57.9294,601.846,170.73,647.656,191.8,0,36.2059,168.697,5.65939
20384,1417.7,190.564,459.745,459.914,590.36,479.6,1,119.102,1298.6,11.9032
20385,153.7,66.6387,148.007,545.013,140.479,611.279,0,41.6492,112.051,3.69035
20386,518.52,149.827,469.504,157.28,356.089,173.576,0,93.6422,424.878,5.53725
20387,951.515,287.062,475.695,491.431,613.395,612.121,0,179.414,772.101,5.30347
20388,34.4,12.7809,603.647,743,611.957,752.923,0,7.98808,26.412,4.30642
20389,55.2997,21.731,602.908,528.618,615.633,539.631,0,13.5819,41.7178,4.07157
20390,232.205,86.5309,560.337,361.111,630.362,334.447,0,54.0818,178.123,4.29359
20391,590.003,202.708,238.858,500.045,139.483,611.24,0,126.692,463.311,4.65698
20392,1417.7,160.542,389.301,495.033,486.35,453.6,1,100.339,1317.36,14.1292
20393,220.904,92.4282,165.51,536.156,140.621,611.263,0,57.7676,163.137,3.82402
20394,549.413,114.782,213.802,249.002,248.179,184.68,0,71.7385,477.674,7.65855
20395,971.31,192.863,524.149,444.945,615.66,539.694,0,120.54,850.77,8.05801
20396,863.936,269.626,356.652,564.885,144.834,615.869,0,168.517,695.42,5.12671
20397,1417.7,222.166,451.517,466.876,594.361,494.313,1,138.854,1278.85,10.21
20398,878.633,247.296,501.524,490.198,613.536,611.878,0,154.56,724.072,5.68473
20399,893.029,244.125,493.329,504.439,613.381,612.245,0,152.578,740.451,5.85293
