step,time,alive
611,611,15566
612,612,15530
613,613,15498
614,614,15458
615,615,15425
616,616,15391
617,617,15352
618,618,15319
619,619,15280
620,620,15251
621,621,15213
622,622,15173
623,623,15140
624,624,15108
625,625,15071
626,626,15031
627,627,14996
628,628,14957
629,629,14925
630,630,14885
631,631,14851
632,632,14812
633,633,14779
634,634,14744
635,635,14707
636,636,14675
637,637,14641
638,638,14605
639,639,14570
640,640,14534
641,641,14500
642,642,14466
643,643,14436
644,644,14398
645,645,14365
646,646,14326
647,647,14299
648,648,14265
649,649,14229
650,650,14191
651,651,14159
652,652,14131
653,653,14088
654,654,14055
655,655,14027
656,656,13992
657,657,13954
658,658,13921
659,659,13888
660,660,13856
661,661,13824
662,662,13788
663,663,13752
664,664,13718
665,665,13681
666,666,13651
667,667,13615
668,668,13583
669,669,13547
670,670,13513
671,671,13480
672,672,13442
673,673,13417
674,674,13382
675,675,13345
676,676,13310
677,677,13279
678,678,13244
679,679,13215
680,680,13178
681,681,13143
682,682,13114
683,683,13077
684,684,13048
685,685,13009
686,686,12975
687,687,12943
688,688,12907
689,689,12872
690,690,12838
691,691,12804
692,692,12770
693,693,12737
694,694,12706
695,695,12672
696,696,12641
697,697,12604
698,698,12574
699,699,12541
700,700,12507
701,701,12472
702,702,12443
703,703,12407
704,704,12379
705,705,12346
706,706,12309
707,707,12282
708,708,12250
709,709,12219
710,710,12188
711,711,12154
712,712,12126
713,713,12092
714,714,12058
715,715,12027
716,716,11997
717,717,11968
718,718,11935
719,719,11906
720,720,11876
721,721,11849
722,722,11815
723,723,11789
724,724,11757
725,725,11731
726,726,11698
727,727,11670
728,728,11640
729,729,11609
730,730,11581
731,731,11558
732,732,11524
733,733,11499
734,734,11465
735,735,11439
736,736,11408
737,737,11382
738,738,11352
739,739,11324
740,740,11293
741,741,11264
742,742,11239
743,743,11210
744,744,11184
745,745,11151
746,746,11123
747,747,11094
748,748,11064
749,749,11043
750,750,11013
751,751,10987
752,752,10956
753,753,10930
754,754,10897
755,755,10868
756,756,10842
757,757,10819
758,758,10788
759,759,10758
760,760,10733
761,761,10702
762,762,10675
763,763,10652
764,764,10620
765,765,10595
766,766,10567
767,767,10542
768,768,10515
769,769,10489
770,770,10458
771,771,10430
772,772,10406
773,773,10381
774,774,10351
775,775,10327
776,776,10299
777,777,10275
778,778,10244
779,779,10219
780,780,10192
781,781,10167
782,782,10141
783,783,10113
784,784,10086
785,785,10061
786,786,10030
787,787,10008
788,788,9978
789,789,9953
790,790,9924
791,791,9902
792,792,9877
793,793,9848
794,794,9826
795,795,9797
796,796,9770
797,797,9745
798,798,9723
799,799,9702
800,800,9675
801,801,9655
802,802,9630
803,803,9609
804,804,9589
805,805,9564
806,806,9541
807,807,9520
808,808,9502
809,809,9480
810,810,9456
811,811,9436
812,812,9415
813,813,9396
814,814,9371
815,815,9353
816,816,9331
817,817,9309
818,818,9288
819,819,9269
820,820,9248
821,821,9226
822,822,9211
823,823,9183
824,824,9167
825,825,9144
826,826,9125
827,827,9102
828,828,9081
829,829,9065
830,830,9045
831,831,9023
832,832,8999
833,833,8982
834,834,8959
835,835,8942
836,836,8921
837,837,8902
838,838,8879
839,839,8860
840,840,8838
841,841,8822
842,842,8801
843,843,8783
844,844,8763
845,845,8749
846,846,8729
847,847,8710
848,848,8693
849,849,8674
850,850,8656
851,851,8637
852,852,8619
853,853,8602
854,854,8584
855,855,8564
856,856,8551
857,857,8530
858,858,8510
859,859,8494
860,860,8477
861,861,8459
862,862,8443
863,863,8420
864,864,8402
865,865,8384
866,866,8368
867,867,8346
868,868,8328
869,869,8309
870,870,8289
871,871,8273
872,872,8254
873,873,8236
874,874,8220
875,875,8202
876,876,8184
877,877,8164
878,878,8146
879,879,8128
880,880,8111
881,881,8092
882,882,8072
883,883,8060
884,884,8038
885,885,8022
886,886,8003
887,887,7988
888,888,7966
889,889,7956
890,890,7935
891,891,7917
892,892,7898
893,893,7882
894,894,7865
895,895,7850
896,896,7833
897,897,7813
898,898,7800
899,899,7781
900,900,7768
901,901,7747
902,902,7733
903,903,7713
904,904,7697
905,905,7682
906,906,7660
907,907,7644
908,908,7627
909,909,7610
910,910,7593
911,911,7576
912,912,7556
913,913,7542
914,914,7525
915,915,7510
916,916,7489
917,917,7474
918,918,7456
919,919,7439
920,920,7424
921,921,7408
922,922,7393
923,923,7372
924,924,7357
925,925,7340
926,926,7323
927,927,7306
928,928,7289
929,929,7273
930,930,7258
931,931,7242
932,932,7225
933,933,7212
934,934,7199
935,935,7184
936,936,7170
937,937,7156
938,938,7142
939,939,7128
940,940,7115
941,941,7098
942,942,7086
943,943,7073
944,944,7060
945,945,7045
946,946,7031
947,947,7015
948,948,7001
949,949,6987
950,950,6973
951,951,6957
952,952,6943
953,953,6930
954,954,6915
955,955,6899
956,956,6887
957,957,6874
958,958,6859
959,959,6848
960,960,6833
961,961,6819
962,962,6805
963,963,6792
964,964,6778
965,965,6764
966,966,6751
967,967,6737
968,968,6727
969,969,6710
970,970,6698
971,971,6687
972,972,6671
973,973,6659
974,974,6646
975,975,6635
976,976,6618
977,977,6608
978,978,6592
979,979,6582
980,980,6566
981,981,6556
982,982,6541
983,983,6529
984,984,6516
985,985,6502
986,986,6489
987,987,6478
988,988,6463
989,989,6453
990,990,6440
991,991,6425
992,992,6416
993,993,6401
994,994,6390
995,995,6377
996,996,6364
997,997,6350
998,998,6339
999,999,6326
1000,1000,6315
1001,1001,6303
1002,1002,6292
1003,1003,6279
1004,1004,6266
1005,1005,6254
1006,1006,6242
1007,1007,6229
1008,1008,6216
1009,1009,6207
1010,1010,6191
1011,1011,6179
1012,1012,6167
1013,1013,6154
1014,1014,6142
1015,1015,6130
1016,1016,6116
1017,1017,6102
1018,1018,6092
1019,1019,6075
1020,1020,6068
1021,1021,6052
1022,1022,6042
1023,1023,6030
1024,1024,6015
1025,1025,6003
1026,1026,5992
1027,1027,5979
1028,1028,5963
1029,1029,5950
1030,1030,5943
1031,1031,5930
1032,1032,5916
1033,1033,5903
1034,1034,5892
1035,1035,5879
1036,1036,5866
1037,1037,5854
1038,1038,5842
1039,1039,5830
1040,1040,5816
1041,1041,5803
1042,1042,5793
1043,1043,5779
1044,1044,5768
1045,1045,5757
1046,1046,5740
1047,1047,5729
1048,1048,5717
1049,1049,5705
1050,1050,5692
1051,1051,5680
1052,1052,5668
1053,1053,5658
1054,1054,5643
1055,1055,5631
1056,1056,5622
1057,1057,5609
1058,1058,5595
1059,1059,5582
1060,1060,5572
1061,1061,5559
1062,1062,5548
1063,1063,5538
1064,1064,5526
1065,1065,5514
1066,1066,5499
1067,1067,5486
1068,1068,5475
1069,1069,5464
1070,1070,5452
1071,1071,5437
1072,1072,5425
1073,1073,5415
1074,1074,5402
1075,1075,5392
1076,1076,5381
1077,1077,5371
1078,1078,5358
1079,1079,5348
1080,1080,5337
1081,1081,5327
1082,1082,5316
1083,1083,5307
1084,1084,5295
1085,1085,5283
1086,1086,5273
1087,1087,5261
1088,1088,5251
1089,1089,5241
1090,1090,5231
1091,1091,5219
1092,1092,5209
1093,1093,5199
1094,1094,5187
1095,1095,5176
1096,1096,5166
1097,1097,5154
1098,1098,5143
1099,1099,5134
1100,1100,5125
1101,1101,5112
1102,1102,5105
1103,1103,5092
1104,1104,5082
1105,1105,5069
1106,1106,5060
1107,1107,5048
1108,1108,5038
1109,1109,5027
1110,1110,5018
1111,1111,5008
1112,1112,4996
1113,1113,4988
1114,1114,4976
1115,1115,4964
1116,1116,4956
1117,1117,4944
1118,1118,4936
1119,1119,4923
1120,1120,4915
1121,1121,4906
1122,1122,4898
1123,1123,4886
1124,1124,4876
1125,1125,4865
1126,1126,4856
1127,1127,4847
1128,1128,4836
1129,1129,4826
1130,1130,4817
1131,1131,4806
1132,1132,4796
1133,1133,4784
1134,1134,4775
1135,1135,4765
1136,1136,4755
1137,1137,4744
1138,1138,4735
1139,1139,4723
1140,1140,4715
1141,1141,4705
1142,1142,4695
1143,1143,4685
1144,1144,4676
1145,1145,4667
1146,1146,4656
1147,1147,4646
1148,1148,4639
1149,1149,4627
1150,1150,4617
1151,1151,4610
1152,1152,4600
1153,1153,4590
1154,1154,4577
1155,1155,4567
1156,1156,4558
1157,1157,4547
1158,1158,4537
1159,1159,4528
1160,1160,4519
1161,1161,4507
1162,1162,4498
1163,1163,4488
1164,1164,4478
1165,1165,4469
1166,1166,4457
1167,1167,4448
1168,1168,4439
1169,1169,4428
1170,1170,4421
1171,1171,4409
1172,1172,4397
1173,1173,4389
1174,1174,4377
1175,1175,4369
1176,1176,4359
1177,1177,4347
1178,1178,4336
1179,1179,4326
1180,1180,4320
1181,1181,4308
1182,1182,4297
1183,1183,4289
1184,1184,4280
1185,1185,4271
1186,1186,4261
1187,1187,4250
1188,1188,4243
1189,1189,4232
1190,1190,4225
1191,1191,4213
1192,1192,4201
1193,1193,4192
1194,1194,4182
1195,1195,4172
1196,1196,4164
1197,1197,4152
1198,1198,4144
1199,1199,4132
1200,1200,4122
1201,1201,4112
1202,1202,4104
1203,1203,4093
1204,1204,4083
1205,1205,4075
1206,1206,4065
1207,1207,4053
1208,1208,4044
1209,1209,4034
1210,1210,4023
1211,1211,4013
1212,1212,4005
1213,1213,3994
1214,1214,3983
1215,1215,3973
1216,1216,3964
1217,1217,3955
1218,1218,3943
1219,1219,3936
1220,1220,3926
1221,1221,3914
1222,1222,3906
1223,1223,3893
1224,1224,3883
1225,1225,3871
1226,1226,3864
1227,1227,3855
1228,1228,3845
1229,1229,3836
1230,1230,3829
1231,1231,3818
1232,1232,3812
1233,1233,3801
1234,1234,3793
1235,1235,3786
1236,1236,3779
1237,1237,3770
1238,1238,3761
1239,1239,3755
1240,1240,3747
1241,1241,3736
1242,1242,3729
1243,1243,3722
1244,1244,3714
1245,1245,3705
1246,1246,3697
1247,1247,3687
1248,1248,3678
1249,1249,3672
1250,1250,3665
1251,1251,3657
1252,1252,3647
1253,1253,3639
1254,1254,3630
1255,1255,3623
1256,1256,3614
1257,1257,3606
1258,1258,3597
1259,1259,3588
1260,1260,3582
1261,1261,3574
1262,1262,3568
1263,1263,3555
1264,1264,3547
1265,1265,3540
1266,1266,3530
1267,1267,3523
1268,1268,3516
1269,1269,3508
1270,1270,3500
1271,1271,3492
1272,1272,3485
1273,1273,3476
1274,1274,3469
1275,1275,3460
1276,1276,3452
1277,1277,3444
1278,1278,3437
1279,1279,3428
1280,1280,3421
1281,1281,3415
1282,1282,3405
1283,1283,3398
1284,1284,3392
1285,1285,3382
1286,1286,3374
1287,1287,3367
1288,1288,3361
1289,1289,3353
1290,1290,3345
1291,1291,3338
1292,1292,3330
1293,1293,3321
1294,1294,3314
1295,1295,3307
1296,1296,3300
1297,1297,3289
1298,1298,3283
1299,1299,3275
1300,1300,3267
1301,1301,3261
1302,1302,3252
1303,1303,3243
1304,1304,3235
1305,1305,3227
1306,1306,3221
1307,1307,3213
1308,1308,3205
1309,1309,3198
1310,1310,3189
1311,1311,3181
1312,1312,3174
1313,1313,3166
1314,1314,3156
1315,1315,3150
1316,1316,3142
1317,1317,3135
1318,1318,3126
1319,1319,3120
1320,1320,3112
1321,1321,3105
1322,1322,3099
1323,1323,3091
1324,1324,3082
1325,1325,3075
1326,1326,3066
1327,1327,3058
1328,1328,3051
1329,1329,3043
1330,1330,3037
1331,1331,3030
1332,1332,3021
1333,1333,3013
1334,1334,3006
1335,1335,3000
1336,1336,2992
1337,1337,2983
1338,1338,2977
1339,1339,2971
1340,1340,2965
1341,1341,2959
1342,1342,2952
1343,1343,2947
1344,1344,2942
1345,1345,2935
1346,1346,2929
1347,1347,2924
1348,1348,2918
1349,1349,2912
1350,1350,2905
1351,1351,2899
1352,1352,2893
1353,1353,2889
1354,1354,2881
1355,1355,2876
1356,1356,2872
1357,1357,2864
1358,1358,2858
1359,1359,2852
1360,1360,2844
1361,1361,2839
1362,1362,2832
1363,1363,2826
1364,1364,2821
1365,1365,2814
1366,1366,2808
1367,1367,2804
1368,1368,2798
1369,1369,2792
1370,1370,2787
1371,1371,2779
1372,1372,2774
1373,1373,2768
1374,1374,2761
1375,1375,2756
1376,1376,2750
1377,1377,2744
1378,1378,2738
1379,1379,2730
1380,1380,2725
1381,1381,2719
1382,1382,2713
1383,1383,2708
1384,1384,2702
1385,1385,2695
1386,1386,2689
1387,1387,2685
1388,1388,2678
1389,1389,2674
1390,1390,2667
1391,1391,2662
1392,1392,2656
1393,1393,2648
1394,1394,2641
1395,1395,2636
1396,1396,2630
1397,1397,2624
1398,1398,2617
1399,1399,2612
1400,1400,2607
1401,1401,2600
1402,1402,2594
1403,1403,2587
1404,1404,2581
1405,1405,2576
1406,1406,2570
1407,1407,2566
1408,1408,2559
1409,1409,2552
1410,1410,2546
1411,1411,2541
1412,1412,2535
1413,1413,2529
1414,1414,2523
1415,1415,2518
1416,1416,2511
1417,1417,2507
1418,1417.8,2500
