ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
132,140.599,60.1357,615.275,241.164,635.81,282.096,0,37.5848,103.015,3.74086
133,579.905,195.977,257.656,352.705,250.918,184.749,0,122.486,457.42,4.73448
134,349.012,111.815,548.586,570.25,613.863,610.958,0,69.8844,279.128,4.99413
135,381.114,129.152,491.513,601.96,613.251,612.414,0,80.7198,300.394,4.72144
136,573.507,186.956,235.848,510.571,140.3,611.211,0,116.847,456.66,4.90817
137,128.499,50.3168,591.963,646.329,613.885,614.653,0,31.448,97.0506,4.08607
138,1404,232.323,459.588,473.711,594.208,499.265,1,145.202,1258.8,9.66931
139,1205.15,333.554,425.382,543.017,613.314,612.397,0,208.472,996.681,5.7809
140,598.201,197.912,324.338,618.626,144.008,617.923,0,123.695,474.506,4.8361
141,794.053,207.933,500.472,518.472,613.375,613.272,0,129.958,664.095,6.11006
142,424.617,142.661,285.958,636.031,144.075,617.941,0,89.1633,335.453,4.76224
143,776.557,292.055,306.795,515.445,139.854,611.087,0,182.534,594.023,4.25431
144,1117.97,243.167,480.413,431.057,615.556,540.201,0,151.979,965.995,7.3561
145,1227.35,344.936,426.24,540.224,613.284,613.196,0,215.585,1011.76,5.6931
146,1404,264.673,439.091,439.414,605.642,535.082,1,165.42,1238.58,8.48749
147,425.417,115.569,218.415,286.38,250.172,185.031,0,72.2308,353.186,5.88968
148,193.103,59.7952,261.967,241.195,250.381,184.943,0,37.372,155.731,5.16704
149,400.815,163.775,502.561,367.463,630.613,334.965,0,102.359,298.456,3.91577
150,771.559,237.707,464.099,426.388,630.278,334.052,0,148.567,622.992,5.19335
151,89.7992,32.1599,587.873,769.375,611.504,756.191,0,20.0999,69.6993,4.46764
152,729.469,196.807,482.633,689.503,613.864,614.661,0,123.004,606.465,5.93043
153,40.5,19.3998,315.54,799.009,312.639,817.992,0,12.1249,28.3751,3.34023
154,644.79,191.444,248.006,351.889,250.475,184.842,0,119.652,525.137,5.38886
155,305.009,100.374,552.672,665.496,613.773,614.386,0,62.734,242.275,4.86195
156,561.61,137.834,359.932,270.023,348.96,174.386,0,86.1464,475.464,6.51925
157,1404,295.046,497.735,464.432,606.466,538.349,1,184.404,1219.6,7.61376
158,160.101,80.7421,540.476,753.282,611.186,755.587,0,50.4638,109.637,3.17258
159,206.003,58.6598,592.867,699.437,612.361,752.062,0,36.6624,169.341,5.61893
160,1,0.312649,145.144,615.868,144.832,615.894,0,0.195406,0.804594,5.11756
161,1186.46,202.243,500.672,162.065,356.077,173.596,0,126.402,1060.06,9.38638
162,231.805,129.77,267.282,734.374,152.592,701.821,0,81.1064,150.699,2.85803
163,470.419,153.744,272.367,608.584,144.613,616.599,0,96.0899,374.33,4.89562
164,62.7996,30.4598,385.303,170.238,356.269,173.203,0,19.0374,43.7622,3.29875
165,798.052,199.743,510.422,518.469,613.314,612.41,0,124.84,673.213,6.39262
166,188.702,50.7582,598.071,707.535,612.358,751.898,0,31.7239,156.978,5.94827
167,35.6,21.6918,612.705,324.986,630.623,333.31,0,13.5574,22.0426,2.62587
168,117.799,52.586,405.576,165.417,356.284,173.066,0,32.8662,84.9325,3.58419
169,149.1,65.124,286.641,790.649,310.658,818.776,0,40.7025,108.397,3.66316
170,223.704,90.0893,155.643,398.21,67.3863,404.191,0,56.3058,167.399,3.97302
171,1404,215.118,465.048,477.653,589.872,482.622,1,134.449,1269.56,10.4427
172,258.407,159.158,397.679,708.848,315.698,819.179,0,99.4736,158.933,2.59774
173,243.006,135.109,269.275,716.341,153.737,700.204,0,84.4429,158.563,2.87775
174,865.036,159.037,195.758,316.765,248.174,184.71,0,99.398,765.638,8.70275
175,893.229,214.928,448.173,301.119,355.752,174.3,0,134.33,758.899,6.6495
176,518.021,144.169,467.511,201.494,356.339,173.216,0,90.1055,427.915,5.74904
177,482.42,175.375,173.553,332.095,66.5696,402.169,0,109.609,372.811,4.40127
178,145.6,55.6465,325.776,209.788,351.129,175.345,0,34.7791,110.821,4.18642
179,326.711,171.893,533.156,289.249,648.413,198.084,0,107.433,219.278,3.04107
180,280.808,145.516,560.032,285.031,648.397,198.131,0,90.9474,189.861,3.08759
181,110.899,51.5532,409.929,128.883,405.928,78.2155,0,32.2207,78.6781,3.44185
182,1404,111.267,417.063,487.904,483.67,460.616,1,69.542,1334.46,20.1893
183,353.812,148.954,151.443,477.086,67.8178,405.319,0,93.0965,260.716,3.80049
184,673.283,279.649,288.687,444.692,66.6083,402.207,0,174.781,498.502,3.85216
185,513.922,224.094,503.709,267.241,648.422,198.089,0,140.059,373.863,3.66933
186,390.015,140.841,265.93,615.178,144.417,617.115,0,88.0257,301.989,4.43069
187,34.6,16.6301,619.856,280.907,635.794,281.96,0,10.3938,24.2062,3.3289
188,637.491,203.075,325.942,341.449,253.001,183.805,0,126.922,510.57,5.02271
189,212.704,77.5601,545.645,783.271,611.503,756.427,0,48.4751,164.229,4.3879
190,616.596,241.672,325.35,373.629,253.695,182.227,0,151.045,465.551,4.0822
191,186.302,38.6485,233.721,217.439,248.25,184.726,0,24.1553,162.147,7.71269
192,1404,104.454,473.103,485.748,513.629,452.742,1,65.2839,1338.72,21.5061
193,896.828,318.953,311.277,480.56,139.937,611.085,0,199.346,697.482,4.49886
194,837.942,180.036,366.737,299.916,349.916,174.771,0,112.523,725.42,7.44688
195,190.602,65.7823,415.676,180.154,356.043,173.909,0,41.1139,149.488,4.63596
196,43.9999,27.1776,576.734,835.424,602.552,833.89,0,16.986,27.0139,2.59036
197,265.007,81.3693,419.816,159.729,356.089,173.632,0,50.8558,214.151,5.21095
198,385.314,144.889,271.328,653.644,144.489,616.797,0,90.5555,294.759,4.25501
199,223.404,78.2119,592.315,360.866,630.669,335.336,0,48.8825,174.522,4.57024
200,160.901,68.7065,590.222,486.349,615.658,539.678,0,42.9416,117.959,3.74696
201,276.408,109.49,519.585,586.975,613.573,611.7,0,68.4313,207.976,4.0392
202,536.816,169.493,302.964,641.242,144.008,618.101,0,105.933,430.883,5.0675
203,70.9995,35.5259,138.769,661.863,147.964,693.939,0,22.2037,48.7958,3.19764
204,206.503,78.8104,535.812,615.848,613.314,612.372,0,49.2565,157.247,4.19241
205,69.9995,60.4267,209.049,722.349,152.525,701.777,0,37.7667,32.2328,1.85347
206,391.415,131.662,522.053,668.344,613.622,613.773,0,82.2887,309.126,4.7566
207,161.601,41.1858,313.222,181.225,349.197,174.488,0,25.7411,135.86,6.27791
208,793.353,202.412,165.107,301.873,248.576,184.91,0,126.507,666.846,6.2712
209,1210.35,260.198,476.898,457.726,615.483,539.764,0,162.624,1047.73,7.44264
210,487.621,135.547,311.852,260.211,350.03,174.781,0,84.7168,402.904,5.75589
211,96.1991,81.9434,334.728,740.13,314.142,818.582,0,51.2146,44.9845,1.87835
212,11.1,6.27342,641.937,199.697,647.467,196.743,0,3.92089,7.17912,2.83099
213,503.422,166.508,196.542,354.47,66.9871,403.127,0,104.067,399.354,4.83746
214,33.1001,21.228,616.738,286.507,636.302,283.461,0,13.2675,19.8326,2.49482
215,83.9993,28.1742,601.466,591.375,614.483,610.67,0,17.6089,66.3904,4.77028
216,3.6,2.39114,652.103,201.862,651.369,199.411,0,1.49446,2.10554,2.40889
217,678.881,213.259,472.669,389.289,630.258,334.145,0,133.287,545.595,5.09339
218,321.61,95.8681,221.73,271.513,249.339,185.22,0,59.9176,261.693,5.36755
219,142.9,94.202,229.085,684.449,149.976,693.257,0,58.8763,84.0233,2.42712
220,203.703,132.863,350.252,694.18,314.884,818.939,0,83.0395,120.664,2.45309
221,24.9001,13.9566,640.309,133.629,653.498,130.202,0,8.72288,16.1772,2.85457
222,1113.38,328.516,346.457,482.873,144.597,616.507,0,205.323,908.052,5.42256
223,75.4994,37.0902,138.901,660.459,148.017,693.932,0,23.1814,52.318,3.2569
224,137.099,77.4385,211.274,696.78,153.732,700.218,0,48.399,88.7001,2.83268
225,122.099,78.7044,211.281,681.576,150.398,693.39,0,49.1902,72.9085,2.48217
226,83.0993,30.822,132.669,588.257,139.333,611.256,0,19.2638,63.8355,4.31376
227,311.81,93.2614,190.964,234.919,249.048,185.002,0,58.2884,253.521,5.34944
228,1404,171.439,370.471,509.477,489.605,460.811,1,107.149,1296.86,13.1033
229,1045.79,328.543,340.189,497.003,144.485,616.887,0,205.339,840.452,5.09299
230,65.3996,28.4609,614.024,271.969,635.77,282.005,0,17.7881,47.6115,3.6766
231,682.48,157.762,536.626,537.642,613.352,612.244,0,98.6014,583.879,6.92161
232,449.918,168.887,501.828,391.479,630.255,334.138,0,105.554,344.364,4.26244
233,1140.17,343.452,348.71,481.139,144.616,616.605,0,214.657,925.511,5.31158
234,82.6993,41.6525,572.512,617.755,613.56,611.685,0,26.0328,56.6665,3.17674
235,218.604,87.0047,204.784,577.044,144.792,615.882,0,54.3779,164.226,4.02009
236,1208.75,360.077,361.843,485.071,144.712,616.252,0,225.048,983.704,5.37108
237,1404,265.16,367.434,391.255,337.442,184.369,1,165.725,1238.28,8.4719
238,854.938,302.882,308.174,495.909,139.853,611.131,0,189.301,665.637,4.51628
239,690.179,214.081,466.438,380.417,630.396,334.522,0,133.801,556.378,5.15825
240,474.02,108.441,207.406,260.847,248.883,185.025,0,67.7758,406.244,6.99394
241,1046.19,219.372,491.373,247.788,356.121,173.616,0,137.108,909.084,7.63044
242,630.593,203.416,219.954,482.242,139.658,611.072,0,127.135,503.458,4.96002
243,386.014,114.663,534.05,714.637,611.828,753.288,0,71.6646,314.35,5.3864
244,23.9001,7.79134,344.497,180.065,349.941,174.83,0,4.86958,19.0305,4.90803
245,153.6,64.8054,602.909,153.487,654.218,131.882,0,40.5034,113.097,3.79228
246,1404,232.389,396.754,398.126,330.648,232.821,1,145.243,1258.76,9.6666
247,243.506,94.6637,166.481,534.513,140.08,611.114,0,59.1648,184.341,4.11572
248,183.502,58.8831,608.218,160.943,647.689,191.889,0,36.8019,146.7,4.98621
249,566.509,143.305,465.867,158.468,356.099,173.527,0,89.5655,476.943,6.32508
250,1323.22,277.556,441.08,436.951,615.606,539.732,0,173.473,1149.75,7.62785
251,580.905,182.854,280.802,587.702,144.262,617.374,0,114.284,466.621,5.083
252,383.214,115.434,513.309,641.157,613.192,612.815,0,72.146,311.068,5.31165
253,513.522,119.674,572.012,450.065,615.647,539.67,0,74.7962,438.725,6.86561
254,495.921,97.5587,606.944,705.136,611.992,752.934,0,60.9742,434.947,8.13329
255,63.9996,21.2477,602.229,733.744,612.398,751.981,0,13.2798,50.7198,4.81932
256,723.17,275.845,333.404,405.278,252.686,183.907,0,172.403,550.767,4.19464
257,1044.49,232.07,455.406,335.735,355.357,174.508,0,145.044,899.448,7.20123
258,989.206,266.879,413.36,642.452,613.814,614.284,0,166.799,822.406,5.93051
259,1404,229.31,372.574,502.787,517.792,442.634,1,143.319,1260.69,9.79638
260,53.6998,22.2276,377.57,175.836,356.118,173.542,0,13.8922,39.8075,3.86545
261,404.715,128.296,157.012,426.577,67.6244,405.862,0,80.1849,324.531,5.04728
262,483.12,90.8851,606.121,703.471,612.25,752.326,0,56.8032,426.317,8.50516
263,701.776,131.857,214.701,235.926,247.311,184.342,0,82.4108,619.365,8.51558
264,726.07,225.776,512.064,220.817,648.326,190.883,0,141.11,584.959,5.14541
265,181.602,102.812,324.897,724.829,313.956,818.464,0,64.2576,117.344,2.82615
266,601.6,199.404,248.767,405.257,66.9158,403.072,0,124.628,476.972,4.82718
267,630.593,132.882,468.158,170.992,356.01,173.839,0,83.0512,547.542,7.59282
268,115.299,57.8228,600.226,204.851,646.979,195.671,0,36.1392,79.1596,3.19041
269,405.216,144.066,496.067,339.591,630.605,333.186,0,90.0415,315.174,4.50032
270,587.504,195.367,184.767,520.352,139.487,611.229,0,122.104,465.399,4.81149
271,156.6,69.8325,584.336,132.867,653.48,130.112,0,43.6453,112.955,3.58802
272,231.705,126.495,256.41,678.155,150.169,693.449,0,79.0595,152.645,2.93077
273,380.014,167.488,482.295,115.185,653.708,129.528,0,104.68,275.334,3.63025
274,590.803,193.537,236.873,502.292,140.305,611.171,0,120.96,469.842,4.88427
275,170.901,97.1705,334.553,725.204,312.806,817.969,0,60.7316,110.17,2.81404
276,588.703,146.021,603.112,439.942,615.633,539.665,0,91.2634,497.44,6.4506
277,1232.75,391.825,367.939,477.977,144.728,616.251,0,244.891,987.855,5.03386
278,412.916,83.0968,600.837,680.837,612.326,752.315,0,51.9355,360.98,7.95056
279,59.7997,26.5802,602.684,562.478,616.162,541.7,0,16.6126,43.1871,3.59966
280,882.931,275.464,294.197,409.866,249.799,185.138,0,172.165,710.766,5.1284
281,549.313,153.923,454.696,211.462,355.439,174.448,0,96.202,453.111,5.71
282,399.215,158.47,279.706,657.19,143.885,618.189,0,99.0438,300.171,4.03069
283,615.297,207.389,214.044,453.776,67.384,406.313,0,129.618,485.679,4.74699
284,283.108,112.609,168.874,513.167,140.659,611.404,0,70.3804,212.728,4.02254
285,1404,303.347,406.375,270.637,369.272,174.385,1,189.592,1214.41,7.40539
286,121.499,71.0213,218.992,724.34,153.394,700.941,0,44.3883,77.1104,2.73718
287,232.405,63.3544,591.935,695.043,612.273,752.131,0,39.5965,192.809,5.86933
288,19.2,15.5933,82.3914,401.342,67.4081,403.971,0,9.74581,9.45423,1.97008
289,200.403,98.5788,520.848,761.997,611.154,754.802,0,61.6118,138.791,3.25268
290,12,8.51007,75.7601,407.589,67.5939,405.836,0,5.3188,6.68121,2.25615
291,76.8994,42.2259,613.73,175.035,648.414,190.788,0,26.3912,50.5082,2.91383
292,239.205,104.335,168.639,391.477,67.4183,404.032,0,65.2092,173.996,3.66828
293,135.199,107.397,350.655,720.217,316.008,819.322,0,67.1229,68.0761,2.0142
294,502.621,205.898,243.343,364.904,67.2753,403.886,0,128.686,373.935,3.90579
295,845.141,294.322,315.955,402.953,249.951,185.01,0,183.951,661.19,4.59438
296,1227.85,328.249,426.315,565.789,613.329,612.383,0,205.156,1022.69,5.98495
297,422.617,162.552,229.498,570.24,144.849,616.121,0,101.595,321.022,4.15982
298,418.516,125.197,342.009,267.895,349.584,174.642,0,78.2479,340.268,5.3486
299,1404,270.915,362.867,447.945,337.026,247.266,1,169.322,1234.68,8.29191
300,783.256,184.904,608.439,410.928,615.66,539.722,0,115.565,667.691,6.77763
301,657.387,204.263,395.683,295.346,355.32,174.531,0,127.664,529.722,5.14934
302,143.9,59.1495,594.765,132.513,653.491,130.076,0,36.9684,106.931,3.8925
303,221.004,103.442,165.195,387.885,67.2338,403.745,0,64.6511,156.353,3.41841
304,287.108,146.043,510.939,717.12,611.3,754.7,0,91.2771,195.831,3.14546
305,288.308,114.379,543.419,651.311,613.365,613.363,0,71.487,216.821,4.03302
306,37,22.3195,138.662,590.148,139.476,611.161,0,13.9497,23.0504,2.6524
307,742.766,174.762,358.091,317.069,349.384,174.548,0,109.226,633.539,6.80023
308,19.2,13.847,599.431,611.044,613.293,613.062,0,8.65438,10.5457,2.21854
309,733.768,276.26,256.298,470.4,67.7367,405.573,0,172.663,561.105,4.24972
310,87.2992,86.0262,338.302,736.72,314.908,818.914,0,53.7664,33.5329,1.62368
311,899.827,350.104,389.043,540.238,144.711,616.397,0,218.815,681.012,4.11227
312,273.107,159.487,394.099,702.578,315.891,819.329,0,99.6795,173.428,2.73985
313,304.809,161.456,342.208,666.23,315.125,818.924,0,100.91,203.899,3.0206
314,378.814,182.25,299.269,697.67,312.94,818.018,0,113.906,264.908,3.32567
315,365.313,113.709,513.027,636.762,613.4,612.07,0,71.068,294.245,5.14033
316,502.321,173.36,245.537,339.217,251.193,184.537,0,108.35,393.971,4.63609
317,438.018,148.841,542.692,177.775,647.733,191.893,0,93.0259,344.992,4.70856
318,771.759,200.782,475.324,667.483,613.313,613.167,0,125.489,646.27,6.15002
319,102.899,56.363,555.798,821.501,602.611,832.781,0,35.2268,67.6721,2.92104
320,908.725,226.501,457.311,688.364,613.837,614.407,0,141.563,767.162,6.41922
321,9.8,7.97928,348.714,182.889,351.69,175.545,0,4.98705,4.81295,1.96509
322,1167.76,332.763,366.84,521.905,144.698,616.308,0,207.977,959.785,5.61486
323,752.963,215.512,442.439,637.536,613.359,613.426,0,134.695,618.268,5.59013
324,194.303,62.9612,124.312,566.927,139.285,611.264,0,39.3507,154.952,4.93771
325,328.211,134.616,114.952,496.294,67.4185,406.27,0,84.1348,244.076,3.90101
326,347.812,107.934,564.344,471.496,615.659,539.597,0,67.4586,280.353,5.15593
327,330.111,162.935,541.459,279.719,647.849,197.616,0,101.834,228.276,3.24164
328,462.219,151.09,287.325,629.434,143.945,618.084,0,94.4314,367.788,4.89476
