step,time,alive
664,664,13758
665,665,13721
666,666,13688
667,667,13651
668,668,13621
669,669,13582
670,670,13548
671,671,13512
672,672,13479
673,673,13444
674,674,13410
675,675,13374
676,676,13343
677,677,13308
678,678,13277
679,679,13240
680,680,13209
681,681,13175
682,682,13144
683,683,13110
684,684,13077
685,685,13046
686,686,13009
687,687,12975
688,688,12944
689,689,12916
690,690,12880
691,691,12852
692,692,12813
693,693,12780
694,694,12754
695,695,12720
696,696,12682
697,697,12652
698,698,12618
699,699,12584
700,700,12557
701,701,12522
702,702,12492
703,703,12457
704,704,12424
705,705,12392
706,706,12360
707,707,12332
708,708,12296
709,709,12270
710,710,12232
711,711,12202
712,712,12168
713,713,12139
714,714,12107
715,715,12076
716,716,12044
717,717,12014
718,718,11978
719,719,11949
720,720,11921
721,721,11886
722,722,11857
723,723,11827
724,724,11794
725,725,11763
726,726,11730
727,727,11700
728,728,11671
729,729,11642
730,730,11606
731,731,11583
732,732,11547
733,733,11518
734,734,11487
735,735,11459
736,736,11430
737,737,11401
738,738,11369
739,739,11342
740,740,11312
741,741,11283
742,742,11254
743,743,11225
744,744,11200
745,745,11172
746,746,11145
747,747,11114
748,748,11086
749,749,11056
750,750,11027
751,751,11003
752,752,10980
753,753,10946
754,754,10921
755,755,10900
756,756,10874
757,757,10849
758,758,10819
759,759,10796
760,760,10771
761,761,10746
762,762,10719
763,763,10693
764,764,10668
765,765,10643
766,766,10615
767,767,10592
768,768,10569
769,769,10545
770,770,10519
771,771,10495
772,772,10471
773,773,10445
774,774,10419
775,775,10400
776,776,10374
777,777,10351
778,778,10325
779,779,10299
780,780,10275
781,781,10251
782,782,10225
783,783,10204
784,784,10178
785,785,10157
786,786,10132
787,787,10106
788,788,10084
789,789,10059
790,790,10032
791,791,10011
792,792,9984
793,793,9964
794,794,9936
795,795,9912
796,796,9890
797,797,9864
798,798,9842
799,799,9819
800,800,9794
801,801,9768
802,802,9751
803,803,9724
804,804,9704
805,805,9679
806,806,9654
807,807,9632
808,808,9610
809,809,9590
810,810,9567
811,811,9549
812,812,9528
813,813,9509
814,814,9483
815,815,9464
816,816,9442
817,817,9421
818,818,9401
819,819,9380
820,820,9363
821,821,9341
822,822,9319
823,823,9295
824,824,9279
825,825,9258
826,826,9235
827,827,9215
828,828,9193
829,829,9176
830,830,9150
831,831,9132
832,832,9110
833,833,9091
834,834,9069
835,835,9049
836,836,9030
837,837,9009
838,838,8989
839,839,8968
840,840,8953
841,841,8928
842,842,8908
843,843,8889
844,844,8869
845,845,8847
846,846,8829
847,847,8811
848,848,8789
849,849,8767
850,850,8747
851,851,8726
852,852,8706
853,853,8685
854,854,8664
855,855,8644
856,856,8626
857,857,8606
858,858,8584
859,859,8564
860,860,8545
861,861,8524
862,862,8505
863,863,8487
864,864,8465
865,865,8446
866,866,8427
867,867,8405
868,868,8386
869,869,8366
870,870,8348
871,871,8327
872,872,8307
873,873,8292
874,874,8273
875,875,8256
876,876,8239
877,877,8218
878,878,8202
879,879,8185
880,880,8167
881,881,8150
882,882,8132
883,883,8113
884,884,8095
885,885,8080
886,886,8062
887,887,8045
888,888,8027
889,889,8010
890,890,7994
891,891,7974
892,892,7958
893,893,7940
894,894,7922
895,895,7904
896,896,7887
897,897,7866
898,898,7851
899,899,7833
900,900,7815
901,901,7796
902,902,7780
903,903,7766
904,904,7744
905,905,7729
906,906,7710
907,907,7693
908,908,7676
909,909,7657
910,910,7642
911,911,7623
912,912,7607
913,913,7591
914,914,7577
915,915,7560
916,916,7542
917,917,7524
918,918,7508
919,919,7492
920,920,7475
921,921,7457
922,922,7441
923,923,7427
924,924,7411
925,925,7392
926,926,7375
927,927,7358
928,928,7341
929,929,7324
930,930,7308
931,931,7290
932,932,7273
933,933,7257
934,934,7241
935,935,7222
936,936,7205
937,937,7188
938,938,7176
939,939,7157
940,940,7141
941,941,7123
942,942,7105
943,943,7092
944,944,7073
945,945,7061
946,946,7042
947,947,7029
948,948,7007
949,949,6994
950,950,6975
951,951,6958
952,952,6942
953,953,6924
954,954,6908
955,955,6893
956,956,6874
957,957,6862
958,958,6848
959,959,6828
960,960,6815
961,961,6798
962,962,6783
963,963,6771
964,964,6757
965,965,6740
966,966,6727
967,967,6715
968,968,6700
969,969,6685
970,970,6676
971,971,6657
972,972,6644
973,973,6632
974,974,6617
975,975,6604
976,976,6588
977,977,6574
978,978,6563
979,979,6547
980,980,6535
981,981,6523
982,982,6506
983,983,6494
984,984,6481
985,985,6466
986,986,6455
987,987,6439
988,988,6423
989,989,6410
990,990,6397
991,991,6384
992,992,6371
993,993,6359
994,994,6346
995,995,6335
996,996,6324
997,997,6311
998,998,6300
999,999,6289
1000,1000,6277
1001,1001,6266
1002,1002,6253
1003,1003,6242
1004,1004,6230
1005,1005,6217
1006,1006,6205
1007,1007,6195
1008,1008,6180
1009,1009,6169
1010,1010,6157
1011,1011,6144
1012,1012,6132
1013,1013,6121
1014,1014,6110
1015,1015,6100
1016,1016,6086
1017,1017,6074
1018,1018,6061
1019,1019,6051
1020,1020,6039
1021,1021,6026
1022,1022,6017
1023,1023,6000
1024,1024,5991
1025,1025,5983
1026,1026,5967
1027,1027,5957
1028,1028,5944
1029,1029,5933
1030,1030,5921
1031,1031,5912
1032,1032,5900
1033,1033,5887
1034,1034,5875
1035,1035,5867
1036,1036,5855
1037,1037,5843
1038,1038,5831
1039,1039,5820
1040,1040,5809
1041,1041,5797
1042,1042,5786
1043,1043,5773
1044,1044,5765
1045,1045,5753
1046,1046,5743
1047,1047,5734
1048,1048,5720
1049,1049,5710
1050,1050,5696
1051,1051,5685
1052,1052,5672
1053,1053,5664
1054,1054,5653
1055,1055,5644
1056,1056,5632
1057,1057,5620
1058,1058,5611
1059,1059,5598
1060,1060,5590
1061,1061,5579
1062,1062,5566
1063,1063,5556
1064,1064,5544
1065,1065,5534
1066,1066,5523
1067,1067,5512
1068,1068,5499
1069,1069,5490
1070,1070,5476
1071,1071,5466
1072,1072,5455
1073,1073,5446
1074,1074,5435
1075,1075,5422
1076,1076,5412
1077,1077,5400
1078,1078,5391
1079,1079,5378
1080,1080,5366
1081,1081,5354
1082,1082,5344
1083,1083,5334
1084,1084,5323
1085,1085,5312
1086,1086,5301
1087,1087,5292
1088,1088,5281
1089,1089,5269
1090,1090,5258
1091,1091,5246
1092,1092,5237
1093,1093,5225
1094,1094,5214
1095,1095,5203
1096,1096,5191
1097,1097,5180
1098,1098,5172
1099,1099,5161
1100,1100,5151
1101,1101,5141
1102,1102,5129
1103,1103,5120
1104,1104,5110
1105,1105,5095
1106,1106,5086
1107,1107,5075
1108,1108,5064
1109,1109,5056
1110,1110,5045
1111,1111,5033
1112,1112,5025
1113,1113,5012
1114,1114,5001
1115,1115,4990
1116,1116,4981
1117,1117,4970
1118,1118,4959
1119,1119,4949
1120,1120,4940
1121,1121,4930
1122,1122,4918
1123,1123,4909
1124,1124,4898
1125,1125,4890
1126,1126,4880
1127,1127,4871
1128,1128,4860
1129,1129,4850
1130,1130,4838
1131,1131,4828
1132,1132,4819
1133,1133,4809
1134,1134,4800
1135,1135,4787
1136,1136,4777
1137,1137,4768
1138,1138,4759
1139,1139,4748
1140,1140,4738
1141,1141,4728
1142,1142,4718
1143,1143,4709
1144,1144,4699
1145,1145,4689
1146,1146,4680
1147,1147,4668
1148,1148,4660
1149,1149,4648
1150,1150,4639
1151,1151,4627
1152,1152,4619
1153,1153,4609
1154,1154,4599
1155,1155,4588
1156,1156,4578
1157,1157,4569
1158,1158,4558
1159,1159,4552
1160,1160,4542
1161,1161,4530
1162,1162,4521
1163,1163,4510
1164,1164,4500
1165,1165,4490
1166,1166,4480
1167,1167,4470
1168,1168,4460
1169,1169,4450
1170,1170,4440
1171,1171,4433
1172,1172,4424
1173,1173,4413
1174,1174,4402
1175,1175,4393
1176,1176,4383
1177,1177,4373
1178,1178,4363
1179,1179,4353
1180,1180,4343
1181,1181,4333
1182,1182,4321
1183,1183,4312
1184,1184,4302
1185,1185,4291
1186,1186,4281
1187,1187,4275
1188,1188,4262
1189,1189,4254
1190,1190,4244
1191,1191,4234
1192,1192,4226
1193,1193,4216
1194,1194,4206
1195,1195,4196
1196,1196,4188
1197,1197,4177
1198,1198,4167
1199,1199,4158
1200,1200,4147
1201,1201,4137
1202,1202,4127
1203,1203,4119
1204,1204,4108
1205,1205,4097
1206,1206,4087
1207,1207,4078
1208,1208,4069
1209,1209,4057
1210,1210,4050
1211,1211,4040
1212,1212,4030
1213,1213,4020
1214,1214,4008
1215,1215,4001
1216,1216,3989
1217,1217,3980
1218,1218,3971
1219,1219,3958
1220,1220,3947
1221,1221,3940
1222,1222,3928
1223,1223,3918
1224,1224,3907
1225,1225,3898
1226,1226,3888
1227,1227,3876
1228,1228,3866
1229,1229,3855
1230,1230,3847
1231,1231,3836
1232,1232,3829
1233,1233,3819
1234,1234,3809
1235,1235,3798
1236,1236,3789
1237,1237,3779
1238,1238,3769
1239,1239,3758
1240,1240,3750
1241,1241,3739
1242,1242,3731
1243,1243,3722
1244,1244,3712
1245,1245,3701
1246,1246,3695
1247,1247,3687
1248,1248,3678
1249,1249,3669
1250,1250,3662
1251,1251,3652
1252,1252,3644
1253,1253,3636
1254,1254,3629
1255,1255,3621
1256,1256,3614
1257,1257,3604
1258,1258,3598
1259,1259,3589
1260,1260,3582
1261,1261,3572
1262,1262,3566
1263,1263,3558
1264,1264,3550
1265,1265,3543
1266,1266,3536
1267,1267,3527
1268,1268,3519
1269,1269,3510
1270,1270,3503
1271,1271,3495
1272,1272,3486
1273,1273,3480
1274,1274,3470
1275,1275,3464
1276,1276,3458
1277,1277,3449
1278,1278,3442
1279,1279,3433
1280,1280,3427
1281,1281,3417
1282,1282,3409
1283,1283,3401
1284,1284,3394
1285,1285,3387
1286,1286,3377
1287,1287,3371
1288,1288,3361
1289,1289,3354
1290,1290,3346
1291,1291,3338
1292,1292,3330
1293,1293,3322
1294,1294,3313
1295,1295,3303
1296,1296,3295
1297,1297,3288
1298,1298,3281
1299,1299,3274
1300,1300,3264
1301,1301,3257
1302,1302,3250
1303,1303,3243
1304,1304,3234
1305,1305,3225
1306,1306,3217
1307,1307,3208
1308,1308,3200
1309,1309,3193
1310,1310,3186
1311,1311,3178
1312,1312,3168
1313,1313,3159
1314,1314,3152
1315,1315,3143
1316,1316,3135
1317,1317,3128
1318,1318,3119
1319,1319,3113
1320,1320,3104
1321,1321,3097
1322,1322,3089
1323,1323,3082
1324,1324,3074
1325,1325,3066
1326,1326,3057
1327,1327,3050
1328,1328,3043
1329,1329,3038
1330,1330,3029
1331,1331,3021
1332,1332,3014
1333,1333,3008
1334,1334,2997
1335,1335,2990
1336,1336,2984
1337,1337,2975
1338,1338,2970
1339,1339,2962
1340,1340,2952
1341,1341,2947
1342,1342,2940
1343,1343,2931
1344,1344,2924
1345,1345,2918
1346,1346,2912
1347,1347,2903
1348,1348,2896
1349,1349,2887
1350,1350,2881
1351,1351,2874
1352,1352,2867
1353,1353,2860
1354,1354,2855
1355,1355,2846
1356,1356,2840
1357,1357,2834
1358,1358,2826
1359,1359,2817
1360,1360,2811
1361,1361,2804
1362,1362,2798
1363,1363,2790
1364,1364,2784
1365,1365,2776
1366,1366,2769
1367,1367,2761
1368,1368,2754
1369,1369,2747
1370,1370,2741
1371,1371,2732
1372,1372,2726
1373,1373,2719
1374,1374,2711
1375,1375,2704
1376,1376,2696
1377,1377,2689
1378,1378,2681
1379,1379,2672
1380,1380,2667
1381,1381,2660
1382,1382,2653
1383,1383,2647
1384,1384,2639
1385,1385,2631
1386,1386,2624
1387,1387,2618
1388,1388,2610
1389,1389,2603
1390,1390,2598
1391,1391,2589
1392,1392,2581
1393,1393,2574
1394,1394,2566
1395,1395,2561
1396,1396,2554
1397,1397,2549
1398,1398,2542
1399,1399,2534
1400,1400,2528
1401,1401,2521
1402,1402,2514
1403,1403,2507
1404,1404,2501
1405,1404.1,2500
