ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
37,120.099,54.4513,111.289,419.424,67.7048,405.556,0,34.0321,86.0667,3.52899
38,406.516,119.472,184.19,251.672,247.416,184.362,0,74.6701,331.845,5.44415
39,32.2001,15.5472,637.664,129.035,653.592,129.681,0,9.71701,22.4831,3.31378
40,122.199,33.9597,271.183,211.2,252.509,184.013,0,21.2248,100.974,5.75734
41,411.216,141.401,164.502,439.705,67.4319,406.167,0,88.3758,322.84,4.65304
42,60.9996,50.4813,188.725,673.807,151.912,694.054,0,31.5508,29.4488,1.93338
43,18.1,13.1643,600.372,610.676,613.292,612.402,0,8.22771,9.87232,2.19989
44,60.7996,19.2889,617.508,281.109,636.203,283.156,0,12.0556,48.7441,5.04328
45,1907.58,389.359,417.73,422.221,564.137,341.228,1,243.349,1664.23,7.83887
46,403.815,150.752,269.271,658.311,144.38,617.064,0,94.2198,309.596,4.28589
47,474.02,166.148,303.159,638.617,144.385,616.933,0,103.842,370.177,4.56481
48,183.102,59.3722,305.974,204.151,253.289,183.136,0,37.1077,145.994,4.93435
49,109.999,39.2416,123.242,586.461,139.539,611.183,0,24.526,85.4729,4.48499
50,716.972,137.949,564.894,396.023,630.25,334.133,0,86.2184,630.754,8.31577
51,290.509,96.0092,220.788,268.462,248.822,185.002,0,60.0058,230.503,4.84134
52,637.691,203.521,307.887,655.546,144.635,616.548,0,127.201,510.49,5.01326
53,276.308,144.885,347.346,682.673,313.972,818.458,0,90.5529,185.755,3.05134
54,142.199,50.7475,405.401,171.247,355.736,174.336,0,31.7172,110.482,4.48336
55,118.199,39.7302,601.087,583.255,613.86,611.103,0,24.8314,93.3674,4.76005
56,1907.58,299.123,403.665,568.609,512.359,638.575,1,186.952,1720.63,10.2036
57,322.41,78.7093,204.475,213.663,247.353,184.441,0,49.1933,273.217,6.55395
58,584.104,124.899,561.731,373.946,630.265,334.093,0,78.0616,506.043,7.48261
59,70.2995,26.0725,275.506,195.762,253.22,183.443,0,16.2953,54.0042,4.31409
60,283.408,118.496,168.691,372.577,66.8131,402.694,0,74.0601,209.348,3.82673
61,116.899,79.6703,220.396,735.204,152.651,701.838,0,49.7939,67.1049,2.34765
62,42.9999,24.479,83.9277,417.599,67.0856,407.02,0,15.2994,27.7005,2.81056
63,337.711,125.439,297.533,279.844,253.139,183.41,0,78.3993,259.312,4.30758
64,46.9999,18.1655,247.416,202.852,248.908,184.996,0,11.3534,35.6464,4.13971
65,1370.31,248.755,458.384,425.193,615.63,540.273,0,155.472,1214.84,8.81388
66,186.702,79.4061,148.004,397.517,67.2826,403.773,0,49.6288,137.073,3.76197
67,928.82,300.751,346.95,528.182,144.749,616.298,0,187.969,740.851,4.94134
68,59.0997,26.3841,404.617,104.875,405.6,78.1468,0,16.49,42.6096,3.58396
69,733.268,158.727,191.092,305.746,247.992,184.609,0,99.2047,634.063,7.39147
70,45.8999,21.1848,580.123,833.985,602.469,833.718,0,13.2405,32.6594,3.46662
71,477.92,174.029,198.881,482.095,139.922,611.109,0,108.768,369.152,4.39393
72,140.499,86.8444,150.217,396.109,66.901,402.819,0,54.2778,86.2216,2.58853
73,142.8,86.3139,149.956,397.309,66.9292,402.785,0,53.9462,88.8533,2.64707
74,1346.12,257.889,500.031,480.48,615.747,539.476,0,161.181,1184.94,8.35161
75,420.116,133.719,163.65,434.062,67.4017,406.41,0,83.5746,336.542,5.02685
76,78.6994,32.732,620.476,131.149,653.56,129.67,0,20.4575,58.2419,3.84697
77,45.0999,19.2223,632.264,208.836,648.304,198.124,0,12.0139,33.086,3.75397
78,1343.82,273.334,491.801,282.543,356.115,173.453,0,170.834,1172.99,7.86624
79,1520.58,307.255,365.013,408.004,349.459,174.576,0,192.034,1328.54,7.91824
80,163.601,63.9101,269.255,787.268,310.617,818.822,0,39.9438,123.657,4.09577
81,530.518,176.296,305.025,631.334,144.014,618.132,0,110.185,420.332,4.81478
82,287.608,79.4212,430.811,179.939,355.91,173.991,0,49.6383,237.97,5.79408
83,189.302,115.326,246.218,679.134,149.659,693.225,0,72.0788,117.224,2.62632
84,1702.73,357.358,360.215,447.906,349.494,174.59,0,223.349,1479.38,7.62364
85,90.2992,21.831,333.058,188.006,351.342,175.285,0,13.6444,76.6548,6.61804
86,105.299,52.2831,602.687,137.04,654.402,132.2,0,32.6769,72.6221,3.22243
87,136.599,28.0422,271.666,204.263,252.887,183.84,0,17.5264,119.073,7.79391
88,768.959,245.634,274.078,393.468,250.782,184.695,0,153.521,615.438,5.00881
89,90.9992,50.4084,561.262,819.01,602.555,832.659,0,31.5053,59.4939,2.88838
90,24.3001,11.5803,644.878,137.435,654.427,132.316,0,7.23767,17.0624,3.35744
91,467.219,161.833,194.394,438.54,67.8157,405.34,0,101.146,366.074,4.61927
92,207.903,119.746,241.361,695.187,153.246,701.415,0,74.8411,133.062,2.77793
93,301.709,60.5432,208.521,213.178,247.765,184.473,0,37.8395,263.87,7.97339
94,1005.5,164.928,483.175,163.646,355.601,174.397,0,103.08,902.422,9.75459
95,999.403,189.227,596.088,388.584,630.337,334.132,0,118.267,881.136,8.45042
96,193.603,80.9261,579,141.973,654.157,131.903,0,50.5788,143.024,3.82774
97,713.573,164.757,189.263,303.822,247.453,184.445,0,102.973,610.6,6.92972
98,224.204,105.924,233.107,608.968,144.544,616.832,0,66.2025,158.002,3.38665
99,367.713,145.619,197.701,370.937,66.9822,403.093,0,91.0119,276.701,4.04028
100,1557.27,262.498,494.053,486.557,615.663,539.674,0,164.061,1393.21,9.492
101,1372.11,290.351,385.329,391.811,349.701,174.587,0,181.47,1190.64,7.56111
102,283.708,106.759,515.597,605.126,613.472,612.04,0,66.7243,216.984,4.25195
103,924.721,162.925,175.229,303.794,249.181,185.099,0,101.828,822.893,9.08119
104,256.806,111.06,166.182,379.647,66.7603,402.758,0,69.4124,187.394,3.69972
105,1012.2,218.228,499.344,245,356.143,173.56,0,136.392,875.807,7.42123
106,63.9996,48.1647,322.811,771.037,313.083,818.101,0,30.1029,33.8967,2.12603
107,1907.58,348.511,450.311,515.979,509.742,639.735,1,217.819,1689.76,8.75764
108,688.479,299.842,378.603,574.629,312.035,818.172,0,187.402,501.077,3.67382
109,77.0994,23.416,595.44,737.75,611.683,753.671,0,14.635,62.4644,5.26814
110,155.8,49.2109,326.99,199.549,350.802,175.08,0,30.7568,125.043,5.06555
111,239.705,92.914,177.348,555.29,140.86,611.514,0,58.0712,181.634,4.12778
112,1353.62,252.288,412.928,346.06,355.351,174.549,0,157.68,1195.94,8.58458
113,263.707,115.519,180.809,390.272,66.7991,402.625,0,72.1995,191.507,3.65247
114,696.577,218.571,240.391,438.968,67.742,405.591,0,136.607,559.97,5.09913
115,20.1,21.4308,320.032,798.021,315.067,818.868,0,13.3942,6.70581,1.50065
116,454.018,183.28,337.383,646.268,312.697,817.987,0,114.55,339.468,3.96349
117,537.916,164.451,302.061,639.13,144.039,617.674,0,102.782,435.134,5.23358
118,539.115,169.832,197.061,444.358,67.6018,405.661,0,106.145,432.97,5.07903
119,407.616,186.426,427.697,711.875,314.336,818.653,0,116.516,291.1,3.49837
120,266.507,116.928,547.729,152.589,654.069,131.44,0,73.0799,193.427,3.64679
121,308.91,87.5531,253.207,780.968,310.606,818.773,0,54.7207,254.189,5.64521
122,57.0997,34.894,617.34,213.957,647.888,197.82,0,21.8087,35.291,2.6182
123,1244.94,173.272,502.722,186.427,356.155,173.234,0,108.295,1136.65,11.4959
124,1570.36,234.371,471.244,399.843,630.256,334.098,0,146.482,1423.88,10.7205
125,1037.89,226.998,492.645,251.07,356.296,173.211,0,141.874,896.02,7.31563
126,647.089,158.998,477.619,152.634,356.145,173.558,0,99.3735,547.716,6.51169
127,450.418,153.781,309.908,298.831,253.709,182.145,0,96.1133,354.305,4.68633
128,936.618,181.59,446.89,277.2,355.509,174.414,0,113.493,823.125,8.25262
129,651.088,219.84,259.588,580.604,144.665,615.612,0,137.4,513.688,4.73864
130,1907.58,274.527,468.299,364.194,611.805,335.022,1,171.579,1736,11.1178
131,185.902,108.024,229.819,651.786,143.855,618.353,0,67.5148,118.387,2.7535
132,44.3999,25.2162,577.54,829.614,602.503,832.915,0,15.7601,28.6398,2.81723
133,52.6998,18.9512,597.687,741.711,611.877,753.22,0,11.8445,40.8552,4.4493
134,34.2001,17.2796,612.954,334.114,630.278,334.231,0,10.7998,23.4003,3.16674
135,1256.44,300.539,404.204,377.473,349.653,174.624,0,187.837,1068.6,6.68899
136,703.075,202.837,519.422,243.374,648.315,190.873,0,126.773,576.302,5.54593
137,1178.56,174.988,500.101,627.838,613.221,612.848,0,109.368,1069.19,10.7761
138,323.811,106.43,338.069,253.939,350.986,175.219,0,66.519,257.292,4.86794
139,649.089,238.549,262.299,435.591,66.5589,402.263,0,149.093,499.995,4.35358
140,888.23,227.117,389.507,324.553,349.673,174.622,0,141.948,746.282,6.25743
141,96.3991,61.307,417.022,137.8,407.079,77.8392,0,38.3169,58.0822,2.51584
142,978.408,220.541,526.16,455.998,615.471,540.17,0,137.838,840.57,7.09825
143,608.299,131.78,546.317,659.671,613.314,612.493,0,82.3624,525.936,7.38563
144,492.821,161.687,216.252,507.617,141.534,611.767,0,101.054,391.767,4.8768
145,27.6001,22.5332,143.063,589.147,140.248,611.151,0,14.0832,13.5168,1.95978
146,529.318,144.125,284.754,310.919,252.052,184.194,0,90.0784,439.239,5.87619
147,712.773,168.766,488.971,631.319,613.325,613.164,0,105.479,607.294,6.7575
148,793.553,169.623,427.53,291.369,355.58,174.421,0,106.014,687.539,7.48535
149,138.199,74.1438,204.604,702.352,153.646,700.189,0,46.3399,91.8594,2.9823
150,662.985,156.792,187.917,301.557,247.722,184.499,0,97.995,564.99,6.7655
151,0,0,406.526,75.8645,406.741,76.1331,0,0,0,0
152,200.803,114.344,557.84,159.488,654.417,132.165,0,71.4647,129.338,2.80982
153,101.699,41.7359,575.696,597.101,613.3,612.515,0,26.0849,75.6141,3.89877
154,474.42,132.136,181.417,261.712,249.04,185.024,0,82.5852,391.835,5.74461
155,7,4.48793,655.495,202.52,654.735,198.14,0,2.80496,4.19504,2.49558
156,1226.55,433.89,362.193,486.292,144.662,615.655,0,271.181,955.366,4.52298
157,1128.27,297.82,321.562,509.431,144.726,616.34,0,186.137,942.134,6.0615
158,90.7992,34.1727,142.091,655.339,140.29,620.785,0,21.3579,69.4413,4.25131
159,227.805,113.549,324.796,712.064,312.585,817.96,0,70.9682,156.837,3.20996
160,1567.86,240.299,474.882,407.866,630.32,334.115,0,150.187,1417.68,10.4394
161,510.522,144.013,307.79,297.19,253.242,183.297,0,90.0084,420.514,5.67194
162,758.462,163.268,187.151,309.036,247.551,184.391,0,102.042,656.42,7.43282
163,9.1,7.15617,609.764,544.382,616.204,541.631,0,4.47261,4.62739,2.03461
164,733.568,320.65,269.373,459.192,67.4956,406.034,0,200.406,533.162,3.66041
165,402.115,97.2622,556.67,325.78,630.257,334.092,0,60.7889,341.326,6.61495
166,118.299,62.6278,550.634,755.323,611.183,755.618,0,39.1423,79.1564,3.02227
167,338.011,92.0307,266.124,270.484,251.179,184.536,0,57.5192,280.492,5.8765
168,936.418,279.79,484.449,500.188,615.638,540.239,0,174.869,761.549,5.35497
169,636.892,191.958,244.001,349.422,249.963,185.017,0,119.973,516.918,5.3086
170,446.618,149.622,213.786,519.525,141.685,611.841,0,93.5136,353.104,4.77597
171,425.317,119.139,191.825,259.797,248.436,184.805,0,74.462,350.855,5.71187
172,120.799,64.7269,550.954,753.082,611.058,755.288,0,40.4543,80.3444,2.98605
173,1186.36,244.75,459.801,344.51,355.561,174.4,0,152.969,1033.39,7.75554
174,631.093,194.822,214.522,487.458,140.095,611.147,0,121.763,509.33,5.18294
175,207.903,82.3672,384.303,192.559,355.149,174.498,0,51.4795,156.424,4.03857
176,1668.64,275.831,472.585,404.071,630.319,334.097,0,172.394,1496.25,9.67919
177,1145.67,207.822,476.74,306.066,630.331,334.05,0,129.889,1015.78,8.82037
178,277.508,71.3033,587.729,684.844,612.302,752.213,0,44.5646,232.943,6.22709
179,0,0,407.63,74.0958,407.63,74.0958,0,0,0,0
180,150.3,51.956,303.417,191.852,351.057,175.219,0,32.4725,117.827,4.62853
181,1907.58,230.015,383.135,493.793,516.265,450.012,1,143.759,1763.82,13.2693
182,50.6998,33.4705,618.452,201.456,647.017,195.498,0,20.9191,29.7807,2.42362
183,520.72,157.289,164.198,456.773,67.4886,406.059,0,98.3056,422.414,5.29695
184,683.78,215.328,249.01,371.485,249.642,185.241,0,134.58,549.2,5.08084
185,745.265,236.61,276.349,386.784,249.561,185.218,0,147.881,597.384,5.03962
186,194.503,71.6878,417.621,152.686,355.811,174.348,0,44.8049,149.698,4.34111
187,564.309,191.339,239.492,374.452,67.4257,404.046,0,119.587,444.722,4.71882
188,64.8996,38.5588,565.681,834.985,602.627,833.98,0,24.0992,40.8004,2.69302
189,290.609,62.9219,599.919,645.684,613.254,613.225,0,39.3262,251.282,7.38969
190,740.966,312.165,389.995,568.908,312.286,818.118,0,195.103,545.863,3.79782
191,1620.65,257.703,455.254,439.186,615.576,539.611,0,161.065,1459.59,10.0621
192,55.5997,24.058,605.878,562.323,616.863,543.548,0,15.0363,40.5635,3.69771
193,644.09,206.673,323.834,604.128,144.394,616.972,0,129.171,514.919,4.98635
194,427.317,116.35,247.488,760.333,311.382,818.476,0,72.719,354.598,5.87628
195,1358.62,219.598,523.547,520.528,613.222,612.633,0,137.248,1221.37,9.89895
196,1907.58,148.236,397.155,485.251,490.958,452.961,1,92.6473,1814.93,20.5897
197,98.2991,55.4311,557.314,819.989,602.769,832.172,0,34.6444,63.6546,2.83737
198,435.217,130.618,175.757,255.533,247.21,184.281,0,81.6361,353.581,5.33119
199,1050.19,311.792,320.048,491.103,139.945,611.064,0,194.87,855.321,5.38919
200,212.004,88.6169,310.838,740.382,313.07,818.117,0,55.3856,156.618,3.82778
201,1384.51,302.71,384.169,389.703,349.529,174.556,0,189.194,1195.32,7.31794
202,777.557,220.229,284.267,571.302,144.747,615.597,0,137.643,639.914,5.64908
203,1.4,0.594072,144.893,617.477,144.342,617.256,0,0.371295,1.02871,3.77059
204,249.506,82.0096,583.699,316.46,630.382,333.855,0,51.256,198.25,4.86784
205,650.288,183.84,305.785,655.11,144.823,616.119,0,114.9,535.388,5.6596
206,209.104,39.6188,286.615,205.263,253.074,183.639,0,24.7617,184.342,8.44463
207,318.11,86.3799,257.276,785.759,310.77,818.743,0,53.9874,264.123,5.8923
208,462.019,199.768,529.784,309.384,648.39,198.116,0,124.855,337.164,3.70045
209,365.113,121.424,163.578,425.506,67.6036,404.616,0,75.8899,289.223,4.81109
210,748.764,149.275,448.909,140.755,355.834,174.349,0,93.2968,655.467,8.02562
211,649.388,154.302,487.068,587.569,613.425,612.103,0,96.4387,552.95,6.7337
212,750.164,319.329,388.528,571.174,312.227,818.172,0,199.581,550.583,3.7587
213,1078.78,220.45,566.468,532.677,613.195,612.595,0,137.781,941.002,7.82967
214,12,7.9145,140.015,628.787,140.261,620.788,0,4.94656,7.05344,2.42593
215,658.986,169.692,298.543,311.485,253.304,183.072,0,106.058,552.929,6.21348
216,455.519,125.36,466.387,178.812,356.091,173.463,0,78.35,377.169,5.81389
217,1907.58,271.641,456.631,480.392,603.17,533.191,1,169.775,1737.81,11.2359
218,424.517,134.237,160.602,481.368,140.184,611.155,0,83.8979,340.619,5.05992
219,840.642,189.985,377.801,304.266,349.69,174.557,0,118.74,721.901,7.07966
220,861.637,210.931,412.482,297.211,355.215,174.491,0,131.832,729.805,6.53588
221,0,0,638.896,332.359,638.896,332.359,0,0,0,0
222,320.01,76.8538,571.503,355.079,630.356,334.322,0,48.0336,271.977,6.66221
223,322.31,112.311,517.24,594.152,613.263,612.462,0,70.1946,252.116,4.59167
224,1106.08,212.576,427.933,315.793,355.627,174.428,0,132.86,973.217,8.32513
225,1190.26,172.744,495.491,628.425,613.183,612.845,0,107.965,1082.29,11.0245
226,153.1,70.7714,571.602,501.711,615.469,540.137,0,44.2321,108.868,3.46129
227,55.9997,25.4341,585.674,803.714,606.466,811.497,0,15.8963,40.1034,3.52281
228,429.317,141.931,508.87,711.019,611.454,754.122,0,88.7066,340.61,4.83974
229,374.514,187.364,406.846,689.043,315.391,819.109,0,117.103,257.411,3.19816
230,174.701,52.5922,580.751,337.929,630.289,334.06,0,32.8701,141.831,5.3149
231,93.6991,34.6581,266.671,214.871,251.628,184.419,0,21.6613,72.0378,4.32564
232,1273.64,235.272,522.22,425.201,630.378,334.15,0,147.045,1126.59,8.66155
233,1667.14,231.092,460.09,638.976,613.155,612.82,0,144.432,1522.71,11.5427
234,1720.53,267.622,446.24,441.994,615.542,539.752,0,167.264,1553.26,10.2863
235,459.219,133.51,535.523,690.369,612.065,752.708,0,83.444,375.775,5.50332
236,240.906,100.459,155.368,513.105,139.469,611.178,0,62.7867,178.119,3.83689
237,1489.88,232.796,444.117,624.64,613.163,612.785,0,145.498,1344.39,10.2399
238,1907.58,237.621,477.661,471.179,594.816,492.97,1,148.513,1759.07,12.8446
239,268.907,113.425,541.653,126.32,653.553,130.42,0,70.8909,198.016,3.79325
240,1134.87,253.234,488.573,503.961,615.568,540.01,0,158.272,976.598,7.1704
241,1022.1,227.641,390.719,333.143,349.613,174.601,0,142.276,879.822,7.18392
242,346.512,147.812,509.952,120.389,653.96,131.233,0,92.3828,254.129,3.75083
243,1907.58,220.902,453.432,472.678,590.98,490.589,1,138.064,1769.52,13.8167
244,402.215,166.426,235.968,571.564,144.713,615.72,0,104.017,298.199,3.86684
245,954.314,213.739,403.205,297.619,355.298,174.547,0,133.587,820.727,7.14377
246,300.809,171.431,390.424,690.26,315.014,818.881,0,107.145,193.665,2.80751
247,14.2,5.28439,625.244,335.573,630.52,334.586,0,3.30275,10.8973,4.29946
248,428.717,159.258,206.323,364.008,67.0695,403.501,0,99.5365,329.18,4.30713
249,480.62,202.866,330.727,634.847,312.309,818.055,0,126.791,353.829,3.79065
250,899.627,194.942,344.385,316.075,349.638,174.598,0,121.838,777.789,7.38377
251,1907.58,156.372,377.025,480.017,490.766,455.426,1,97.7323,1809.85,19.5184
252,637.991,213.816,330.485,603.148,144.384,617.235,0,133.635,504.356,4.77413
253,1218.45,283.129,400.528,380.336,350.021,174.779,0,176.956,1041.49,6.88562
254,41.0999,24.4423,316.556,794.76,312.081,818.181,0,15.2764,25.8235,2.69041
255,54.2997,26.3536,258.68,209.579,249.856,185.114,0,16.471,37.8287,3.29669
256,521.22,187.228,208.381,343.15,66.5773,402.136,0,117.018,404.202,4.45419
257,1011.5,215.725,467.36,278.531,355.771,174.288,0,134.828,876.672,7.50216
258,255.306,88.2414,534.906,777.85,611.367,755.985,0,55.1509,200.156,4.62924
259,125.399,37.3042,582.138,766.44,611.578,756.467,0,23.3151,102.084,5.37843
260,328.711,136.861,519.852,122.981,653.505,130.206,0,85.5379,243.173,3.84287
261,350.312,128.905,131.173,500.609,140.361,611.295,0,80.5656,269.747,4.34816
262,1907.58,228.393,402.725,604.848,518.46,631.839,1,142.745,1764.84,13.3635
263,216.804,102.299,327.884,721.904,312.384,818.085,0,63.9371,152.867,3.3909
264,1232.75,389.174,330.134,477.583,144.809,615.881,0,243.234,989.512,5.06815
265,56.1997,23.595,378.018,180.384,355.817,174.22,0,14.7469,41.4528,3.81095
266,1864.49,257.782,458.427,378.989,630.341,334.075,0,161.114,1703.38,11.5725
267,739.866,115.783,229.232,289.751,249.273,185.206,0,72.3645,667.502,10.2242
268,1223.75,207.981,486.316,391.197,630.288,334.07,0,129.988,1093.76,9.41429
269,227.905,61.6756,304.971,767.79,311.882,818.26,0,38.5472,189.357,5.91235
270,802.851,192.07,475.168,555.937,613.267,613.175,0,120.044,682.807,6.68798
271,510.622,148.324,178.284,439.949,67.4097,406.147,0,92.7027,417.919,5.50817
272,356.213,114.304,423.779,235.556,355.728,174.337,0,71.44,284.773,4.98618
273,470.82,155.984,117.264,500.724,139.571,611.185,0,97.4898,373.33,4.82942
274,527.918,201.539,195.462,455.851,140.79,611.397,0,125.962,401.956,4.1911
275,309.01,119.938,536.068,129.806,653.511,130.024,0,74.961,234.049,4.12227
276,406.116,134.297,305.49,279.17,253.212,183.351,0,83.9358,322.18,4.83841
277,1907.58,222.818,479.527,491.11,585.994,476.752,1,139.261,1768.32,13.6979
278,818.647,281.947,346.93,548.561,144.477,616.907,0,176.217,642.43,4.64568
279,85.7993,40.8411,561.604,833.221,602.7,834.125,0,25.5257,60.2736,3.36129
280,268.907,82.5579,533.981,611.878,613.26,612.426,0,51.5987,217.309,5.21151
281,407.716,124.086,189.085,249.303,247.353,184.337,0,77.554,330.162,5.25719
282,1907.58,149.056,434.17,510.195,510.562,454.85,1,93.1603,1814.42,20.4763
283,46.6999,33.0521,416.417,109.474,409.09,76.9324,0,20.6575,26.0423,2.26067
284,407.216,98.0364,566.394,674.975,613.296,613.208,0,61.2727,345.943,6.64595
285,782.156,131.393,222.347,303.925,248.381,184.819,0,82.1206,700.035,9.52448
286,332.811,152.292,501.012,719.228,611.302,754.588,0,95.1827,237.628,3.49655
287,149.1,35.5611,316.704,182.141,349.078,174.42,0,22.2257,126.874,6.70844
288,1443.19,243.06,476.37,391.378,630.323,334.118,0,151.912,1291.28,9.50018
289,129.799,48.8312,111.531,414.508,67.8249,405.24,0,30.5195,99.2792,4.25298
290,54.5997,52.0637,201.249,719.856,152.592,701.849,0,32.5398,22.0599,1.67794
291,91.9992,25.8107,328.944,187.176,351.009,175.196,0,16.1317,75.8675,5.70302
292,668.284,178.928,276.447,338.77,252.325,184.048,0,111.83,556.454,5.97588
293,1805.61,322.861,426.434,425.422,615.514,540.186,0,201.788,1603.82,8.94804
294,394.515,121.103,151.41,493.759,139.858,611.065,0,75.6896,318.825,5.21227
295,783.956,184.833,362.481,307.42,349.687,174.602,0,115.521,668.435,6.78628
296,464.719,179.812,229.948,550.977,144.756,616.131,0,112.382,352.337,4.13517
297,287.508,73.8847,304.665,758.876,311.95,818.157,0,46.1779,241.33,6.2261
298,44.7999,37.2448,175.267,673.53,151.472,693.886,0,23.278,21.5219,1.92456
299,22.5,18.8498,414.624,94.6749,408.443,77.2209,0,11.7811,10.7189,1.90984
300,9.1,5.80176,352.911,181.683,352.478,175.727,0,3.6261,5.4739,2.50958
301,62.7996,48.5519,185.74,672.532,151.399,693.936,0,30.345,32.4547,2.06952
302,916.323,203.271,440.708,314.513,355.192,174.494,0,127.045,789.279,7.21261
303,674.382,245.943,279.7,430.291,67.3234,403.883,0,153.714,520.668,4.38725
304,32.1001,19.8464,316.798,798.847,313.105,818.097,0,12.404,19.6961,2.58788
305,412.816,117.498,257.474,291.724,251.672,184.324,0,73.4361,339.38,5.62144
306,142.6,39.7132,593.256,635.791,613.427,613.513,0,24.8207,117.779,5.74517
307,396.515,144.281,202.243,413.131,67.6766,404.859,0,90.1754,306.34,4.39715
308,537.016,156.007,318.997,297.305,253.544,182.47,0,97.5044,439.512,5.50761
309,349.312,115.575,561.39,207.412,647.739,191.763,0,72.2344,277.078,4.83581
310,275.708,89.6442,333.908,241.039,349.362,174.55,0,56.0276,219.68,4.92092
311,633.492,121.104,228.05,297.737,249.048,185.023,0,75.6898,557.803,8.36958
312,1907.58,274.589,421.982,390.93,591.944,336.862,1,171.618,1735.96,11.1153
313,412.516,150.559,276.478,648.764,144.279,617.422,0,94.0993,318.417,4.38384
314,1907.58,247.19,436.861,475.426,590.512,485.968,1,154.494,1753.09,12.3473
315,551.912,171.872,481.24,696.662,611.822,753.285,0,107.42,444.492,5.13789
316,163.201,92.5863,223.072,741.758,152.633,701.778,0,57.8665,105.334,2.8203
317,66.4996,35.952,177.703,623.796,144.688,616.265,0,22.47,44.0296,2.95949
318,241.006,93.9486,586.048,462.79,615.598,539.674,0,58.7179,182.288,4.10447
319,149.9,82.0689,230.841,726.6,153.299,701.287,0,51.2931,98.6069,2.92242
320,1162.36,172.525,489.42,630.98,613.358,613.107,0,107.828,1054.54,10.7798
321,281.708,47.1694,296.775,184.003,253.759,181.946,0,29.4809,252.227,9.55562
322,137.099,33.4668,252.874,218.085,250.128,185.04,0,20.9167,116.182,6.55452
323,398.315,158.281,510.756,144.985,653.619,130.41,0,98.9259,299.389,4.0264
324,55.5997,33.0916,618.104,202.541,647.078,195.908,0,20.6822,34.9175,2.68828
325,1112.08,200.587,505.438,444.692,615.494,540.036,0,125.367,986.709,8.87058
326,107.299,38.5974,617.899,262.125,635.802,282.004,0,24.1233,83.1756,4.44793
