ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
63,351.612,158.386,494.387,114.925,653.905,129.01,0,98.9913,252.621,3.55195
64,324.611,133.424,224.366,595.019,144.795,616.207,0,83.3899,241.221,3.89269
65,139.399,61.824,406.437,154.897,356.25,173.387,0,38.64,100.759,3.60765
66,340.112,91.5319,178.539,208.128,247.567,184.419,0,57.2074,282.904,5.94524
67,102.499,73.1572,221.461,724.688,152.634,701.841,0,45.7233,56.7757,2.24172
68,1130.47,318.803,455.337,557.521,613.32,613.099,0,199.252,931.219,5.67358
69,460.219,162.699,278.276,661.503,144.085,617.726,0,101.687,358.532,4.52584
70,219.604,120.571,241.612,695.172,153.652,700.201,0,75.3567,144.247,2.91419
71,897.028,240.203,477.41,422.207,630.291,334.142,0,150.127,746.901,5.97513
72,1245.14,282.641,431.264,432.865,615.474,540.197,0,176.651,1068.49,7.04862
73,814.248,209.976,498.415,517.676,613.428,612.283,0,131.235,683.013,6.20451
74,310.51,103.219,141.765,522.387,139.25,611.275,0,64.5117,245.998,4.81323
75,378.314,140.254,224.139,588.12,144.834,615.834,0,87.6589,290.655,4.31575
76,1267.34,326.864,397.324,602.894,613.255,612.974,0,204.29,1063.05,6.20363
77,254.006,88.0127,557.688,324.735,630.688,332.929,0,55.0079,198.998,4.61763
78,887.43,248.14,485.547,503.394,613.612,611.711,0,155.088,732.343,5.72212
79,295.509,131.427,269.509,640.277,144.278,617.385,0,82.1417,213.367,3.59755
80,848.74,189.462,529.922,440.374,615.595,540.3,0,118.414,730.326,7.16757
81,828.345,255.904,313.986,388.95,251.064,184.561,0,159.94,668.405,5.17909
82,192.603,94.6531,161.314,394.822,67.3119,403.793,0,59.1582,133.444,3.25572
83,259.507,93.4753,150.833,525.477,139.466,611.217,0,58.422,201.085,4.44193
84,204.603,67.8075,266.419,249.312,250.833,184.695,0,42.3797,162.224,4.82786
85,1084.58,289.466,428.067,594.756,613.332,612.445,0,180.916,903.666,5.99494
86,474.02,188.876,335.526,643.951,312.43,818.051,0,118.048,355.972,4.0155
87,579.506,271.924,392.701,631.588,313.647,818.326,0,169.952,409.553,3.40981
88,966.311,258.03,462.543,689.854,613.803,614.24,0,161.269,805.042,5.99193
89,1426.8,512.469,580.982,537.952,576.075,544.999,1,320.293,1106.51,4.45466
90,124.699,77.8432,212.479,679.457,150.486,693.465,0,48.652,76.0466,2.56307
91,1426.8,264.459,399.58,469.169,589.212,486.214,1,165.287,1261.51,8.63224
92,72.6995,26.8667,598.456,788.25,607.249,809.911,0,16.7917,55.9078,4.32949
93,361.813,133.714,280.039,293.75,253.026,183.647,0,83.5714,278.241,4.32939
94,931.22,282.146,473.818,492.306,613.378,612.287,0,176.341,754.879,5.28079
95,1207.75,299.042,394.934,619.149,613.315,612.483,0,186.901,1020.85,6.46199
96,127.799,73.7077,602.479,240.093,648.593,198.24,0,46.0673,81.7313,2.77417
97,169.801,31.1321,277.099,204.371,252.685,183.937,0,19.4576,150.344,8.72674
98,740.866,303.641,269.233,460.434,67.736,405.618,0,189.776,551.09,3.9039
99,39.7,28.7553,620.959,206.714,647.31,196.307,0,17.9721,21.7279,2.20898
100,660.086,169.753,284.687,331.316,251.977,184.243,0,106.095,553.99,6.22162
101,804.451,181.089,334.068,306.775,349.893,174.792,0,113.181,691.27,7.10767
102,98.1991,88.9049,338.414,733.36,314.036,818.478,0,55.5656,42.6335,1.76726
103,369.613,161.62,507.045,392.068,630.406,333.721,0,101.013,268.601,3.65908
104,944.516,302.31,361.81,547.826,144.489,616.762,0,188.943,755.573,4.99894
105,346.412,164.648,341.54,666.46,313.102,818.08,0,102.905,243.507,3.36633
106,1076.18,296.905,446.986,572.721,613.295,612.441,0,185.566,890.619,5.79948
107,54.0997,35.298,412.725,112.288,407.853,77.3799,0,22.0613,32.0385,2.45225
108,0,0,140.546,619.419,140.576,619.318,0,0,0,0
109,546.414,110.036,207.711,266.284,247.382,184.439,0,68.7724,477.641,7.94524
110,1426.8,109.331,471.997,474.087,499.5,453.593,1,68.3316,1358.47,20.8805
111,620.695,180.447,506.211,536.518,613.681,611.491,0,112.78,507.916,5.50362
112,606.499,177.173,244.35,345.419,250.639,184.847,0,110.733,495.766,5.47713
113,83.4993,30.3689,235.281,206.125,247.306,184.305,0,18.9806,64.5187,4.3992
114,72.1995,29.9345,622.849,128.316,653.706,129.535,0,18.7091,53.4904,3.85906
115,98.6991,26.0469,278.842,186.834,253.724,182.19,0,16.2793,82.4197,6.06285
116,719.471,261.935,241.899,472.149,67.538,405.934,0,163.709,555.762,4.39481
117,1426.8,84.4758,454.541,475.837,498.417,450.075,1,52.7974,1374,27.024
118,306.009,118.802,227.913,605.705,144.841,615.772,0,74.2514,231.758,4.12126
119,377.014,165.4,504.905,146.236,653.961,131.302,0,103.375,273.639,3.64705
120,102.699,59.1721,597.106,207.661,647.685,197.212,0,36.9825,65.7165,2.77696
121,1426.8,267.584,397.564,418.553,341.446,267.735,1,167.24,1259.56,8.53144
122,353.212,143.484,365.953,253.327,350.797,175.086,0,89.6774,263.535,3.9387
123,488.021,132.644,272.069,742.038,310.654,818.838,0,82.9026,405.118,5.88667
124,704.775,186.807,270.639,337.626,251.294,184.522,0,116.755,588.02,6.03638
125,65.5996,19.3713,267.226,196.172,252.613,184.021,0,12.107,53.4925,5.4183
126,660.886,177.296,485.986,636.94,613.613,614.048,0,110.81,550.075,5.96412
127,125.699,83.9397,232.155,727.625,152.57,701.846,0,52.4623,73.2364,2.39598
128,632.493,199.434,295.745,700.079,310.503,818.896,0,124.646,507.846,5.07431
129,681.081,200.001,468.001,541.897,613.263,613.053,0,125.001,556.08,5.44862
130,498.421,178.686,204.488,475.998,141.099,611.521,0,111.678,386.743,4.463
131,151.4,102.946,249.339,732.379,152.607,701.821,0,64.3411,87.0589,2.35308
132,372.314,102.296,554.913,498.653,615.535,540.244,0,63.9349,308.379,5.82332
133,375.314,124.36,203.655,534.116,141.649,611.785,0,77.7249,297.589,4.82875
134,149.6,61.7418,128.2,402.48,67.5843,404.575,0,38.5887,111.011,3.87679
135,1036.69,191.532,404.745,300.28,355.339,174.541,0,119.708,916.986,8.66021
136,268.507,94.4874,149.422,523.102,139.483,611.22,0,59.0546,209.453,4.54676
137,686.18,279.202,233.902,479.98,67.5801,405.915,0,174.501,511.678,3.93223
138,264.307,94.6929,571.444,481.254,615.541,539.981,0,59.1831,205.124,4.46592
139,46.6999,36.0074,614.976,179.57,648.026,191.138,0,22.5046,24.1953,2.07513
140,948.815,188.777,529.743,436.074,615.622,540.352,0,117.986,830.829,8.04177
141,269.207,67.0865,596.707,693.7,612.366,751.894,0,41.9291,227.278,6.42054
142,1281.83,295.899,428.24,416.016,630.357,334.144,0,184.937,1096.9,6.93119
143,555.211,168.962,198.269,339.644,66.5547,402.149,0,105.602,449.61,5.25761
144,598.101,249.658,259.815,527.05,144.739,615.697,0,156.036,442.065,3.83309
145,60.5996,29.7507,86.9553,422.329,67.4429,406.37,0,18.5942,42.0055,3.25907
146,24.8001,27.6906,179.103,710.975,153.639,700.237,0,17.3066,7.49343,1.43298
147,491.321,186.13,486.043,304.026,630.615,333.21,0,116.331,374.99,4.22346
148,73.5994,42.6906,602.934,287.095,636.287,283.549,0,26.6816,46.9178,2.75843
149,121.099,65.1402,594.196,231.449,648.097,198.04,0,40.7126,80.3861,2.97447
150,85.7993,25.1544,275.412,188.857,253.686,182.054,0,15.7215,70.0778,5.45746
151,332.311,106.432,146.823,512.203,139.179,611.279,0,66.5202,265.791,4.99564
152,777.257,209.021,302.885,345.54,252.323,184.15,0,130.638,646.619,5.94971
153,1426.8,234.681,378.426,454.388,341.089,264.699,1,146.676,1280.12,9.72757
154,476.82,138.163,305.064,295.492,253.113,183.427,0,86.3517,390.468,5.52183
155,55.7997,31.1396,149.78,643.495,140.247,620.785,0,19.4623,36.3375,2.86707
156,0,0,612.336,816.953,612.172,816.787,0,0,0,0
157,1093.78,268.368,452.64,434.717,615.668,540.312,0,167.73,926.05,6.52107
158,104.699,44.323,146.708,568.021,140.155,611.161,0,27.7019,76.9971,3.77949
159,2.8,1.24641,255.277,182.326,253.777,181.872,0,0.779009,2.02099,3.59431
160,590.003,124.158,219.701,298.822,249.574,185.212,0,77.5987,512.404,7.60326
161,1426.8,250.055,423.179,474.374,588.489,483.128,1,156.285,1270.51,9.12949
162,751.763,161.276,201.698,316.884,248.76,184.951,0,100.798,650.966,7.45815
163,894.929,232.002,430.626,619.249,613.883,614.7,0,145.002,749.927,6.17186
164,758.462,286.811,299.376,453.24,67.4131,404.213,0,179.257,579.205,4.23114
165,692.178,235.666,326.143,373.044,252.43,184.043,0,147.292,544.886,4.69937
166,423.617,171.957,496.96,392.47,630.623,334.932,0,107.473,316.144,3.94162
167,329.311,116.48,264.831,295.455,251.68,184.308,0,72.7998,256.511,4.52351
168,304.909,120.533,235.85,747.526,153.45,701.192,0,75.3331,229.576,4.04748
169,1426.8,257.823,376.775,457.877,333.99,237.174,1,161.14,1265.66,8.85442
170,123.999,46.7195,400.716,170.729,355.406,174.398,0,29.1997,94.799,4.24658
171,22,12.4464,80.5481,406.705,67.7643,405.449,0,7.779,14.221,2.82813
172,103.299,47.9331,584.218,338.046,630.384,333.838,0,29.9582,73.3408,3.44811
173,649.588,210.176,473.434,406.438,630.734,335.332,0,131.36,518.229,4.9451
174,31.1001,19.6453,87.0716,400.959,67.5251,404.419,0,12.2783,18.8218,2.53293
175,350.412,176.532,340.012,659.642,314.895,818.931,0,110.333,240.079,3.17596
176,61.1996,25.5693,627.599,129.83,653.577,129.609,0,15.9808,45.2188,3.82958
177,45.6999,31.8542,169.082,673.897,151.119,693.736,0,19.9089,25.791,2.29545
178,354.012,151.132,471.115,584.337,613.719,611.448,0,94.4576,259.555,3.74784
179,266.407,135.719,259.227,673.75,150.341,693.463,0,84.8247,181.582,3.14068
180,651.088,171.129,506.862,686.766,613.904,614.667,0,106.955,544.133,6.08748
181,187.902,38.6864,283.552,205.365,253.216,183.286,0,24.179,163.723,7.7713
182,262.707,73.0637,314.97,222.081,351.145,175.32,0,45.6648,217.042,5.75293
183,459.419,149.967,162.103,465.676,139.483,611.207,0,93.7292,365.69,4.90155
184,492.821,167.733,188.806,343.577,66.8373,402.719,0,104.833,387.988,4.70101
185,544.814,170.974,205.369,437.287,67.6824,405.61,0,106.859,437.955,5.09844
186,851.239,230.465,460.412,682.24,614.041,614.773,0,144.041,707.199,5.90971
187,533.317,144.58,328.24,278.107,349.145,174.403,0,90.3624,442.954,5.90197
188,90.1992,36.0979,617.116,128.925,653.615,129.631,0,22.5612,67.638,3.99798
189,557.911,201.163,471.315,306.54,630.405,334.435,0,125.727,432.184,4.43748
190,634.492,210.474,369.738,644.385,312.522,817.981,0,131.546,502.946,4.82335
191,47.8998,21.4163,146.981,672.436,149.221,693.37,0,13.3852,34.5147,3.57857
192,660.386,183.901,509.883,529.462,613.4,612.178,0,114.938,545.448,5.74559
193,68.6995,47.053,606.024,218.154,647.688,197.236,0,29.4081,39.2914,2.33607
194,756.862,276.157,294.712,451.652,67.6209,404.718,0,172.598,584.264,4.38511
195,93.6991,29.0844,590.209,768.812,611.413,755.98,0,18.1778,75.5214,5.1546
196,676.882,172.938,544.091,470.502,615.56,540.067,0,108.086,568.795,6.26242
197,15,12.9546,597.545,802.518,606.575,811.223,0,8.09664,6.90338,1.85262
198,117.899,60.8104,185.309,591.597,144.663,615.601,0,38.0065,79.8922,3.10207
199,1426.8,454.703,564.929,182.242,563.527,182.599,1,284.19,1142.61,5.02059
200,56.5997,19.9531,616.51,282.405,635.953,282.688,0,12.4707,44.129,4.53861
201,22.6,11.2503,591.175,833.617,602.454,832.952,0,7.03143,15.5686,3.21415
202,508.822,150.411,497.924,619.958,613.376,613.54,0,94.0068,414.815,5.41261
203,54.8997,28.1982,83.0309,421.738,67.1066,407.099,0,17.6239,37.2759,3.11508
204,287.008,140.819,249.06,654.608,143.965,617.973,0,88.0118,198.996,3.26102
205,772.358,231.942,620.705,382.959,615.63,539.561,0,144.964,627.395,5.32795
206,83.9993,76.7399,333.564,744.628,314.457,818.666,0,47.9624,36.0369,1.75136
207,1426.8,138.833,386.306,483.722,484.215,461.746,1,86.7708,1340.03,16.4433
208,434.717,124.713,612.56,456.943,615.569,539.69,0,77.9459,356.771,5.57717
209,187.502,72.1109,581.341,127.522,653.806,129.097,0,45.0693,142.433,4.16031
210,150.2,70.7546,583.766,312.77,630.563,333.233,0,44.2216,105.978,3.39653
211,62.8996,25.3449,590.129,743.755,611.682,753.679,0,15.8406,47.059,3.97079
212,200.103,87.2063,545.437,785.978,611.812,756.911,0,54.504,145.599,3.67135
213,237.705,88.589,530.113,779.366,611.479,756.235,0,55.3681,182.337,4.29318
214,130.999,70.9412,546.355,605.897,613.697,611.484,0,44.3383,86.6605,2.95453
215,340.412,82.2383,298.653,770.761,311.437,818.461,0,51.3989,289.013,6.62293
216,725.57,153.26,335.392,289.186,349.957,174.758,0,95.7874,629.782,7.5748
217,497.821,164.988,482.206,718.363,611.706,753.672,0,103.117,394.704,4.82772
218,54.7997,42.1116,107.481,397.43,67.258,403.967,0,26.3197,28.48,2.08208
219,235.705,108.605,524.787,350.727,630.417,333.785,0,67.878,167.827,3.47248
220,227.105,103.612,168.902,393.395,67.1822,403.769,0,64.7577,162.347,3.50699
221,640.491,260.503,290.028,434.327,66.6397,402.17,0,162.814,477.676,3.93387
222,251.906,76.717,587.48,684.252,612.296,752.254,0,47.9481,203.958,5.25372
223,625.794,199.806,329.661,628.152,144.106,617.895,0,124.878,500.916,5.01123
224,1426.8,245.492,453.418,460.492,596.821,514.538,1,153.433,1273.37,9.29918
225,347.312,121.215,512.219,640.42,613.225,613.047,0,75.7595,271.553,4.5844
226,81.0993,22.4019,270.094,197.118,252.685,183.948,0,14.0012,67.0981,5.79231
227,275.608,125.764,529.362,374.096,630.505,334.625,0,78.6023,197.005,3.50636
228,608.898,147.949,199.137,312.22,248.941,185.04,0,92.4684,516.43,6.58494
229,749.964,313.214,333.914,437.33,253.213,183.15,0,195.759,554.205,3.83107
230,820.547,211.976,460.529,637.734,613.319,613.166,0,132.485,688.062,6.19352
231,491.721,150.625,135.8,494.382,139.57,611.17,0,94.1406,397.58,5.22326
232,596.102,188.617,356.52,649.553,312.825,817.956,0,117.885,478.216,5.05662
233,341.812,109.357,263.335,284.548,250.837,184.695,0,68.3481,273.464,5.00104
234,1426.8,260.836,357.781,443.726,327.207,222.56,1,163.023,1263.78,8.75214
235,175.001,38.4045,227.276,210.306,247.843,184.458,0,24.0028,150.999,7.29088
236,120.099,29.4581,251.385,213.89,249.5,185.205,0,18.4113,101.687,6.5231
237,530.418,201.107,480.877,283.747,630.569,333.221,0,125.692,404.726,4.21998
238,157.2,39.0972,283.899,203.951,253.036,183.697,0,24.4357,132.765,6.43322
239,1323.82,364.595,451.952,416.236,630.37,334.055,0,227.872,1095.95,5.80951
240,544.714,181.153,201.732,345.792,67.3325,403.772,0,113.221,431.493,4.81108
241,295.309,97.4484,268.168,278.014,251.543,184.41,0,60.9053,234.404,4.84866
242,115.199,56.8753,596.865,135.57,653.718,130.516,0,35.5471,79.6518,3.24074
243,136.299,56.3477,607.642,164.173,647.673,192.003,0,35.2173,101.082,3.87023
244,431.517,140.663,295.402,293.95,253.23,183.401,0,87.9143,343.603,4.90838
245,1426.8,197.83,379.024,487.774,488.953,452.284,1,123.644,1303.15,11.5396
246,170.201,100.72,572.457,239.083,647.784,197.496,0,62.9498,107.251,2.70376
247,554.412,200.866,213.369,443.334,67.5396,405.991,0,125.541,428.871,4.41618
248,558.111,216.356,479.964,323.243,630.749,332.864,0,135.222,422.888,4.12735
249,314.71,129.463,195.243,401.01,67.3273,403.878,0,80.9142,233.796,3.88943
250,585.304,144.686,550.532,453.816,615.605,540.375,0,90.429,494.875,6.47253
251,357.213,137.387,202.889,403.866,67.4744,404.282,0,85.8671,271.345,4.16006
252,1426.8,152.671,398.717,510.435,478.651,457.575,1,95.4195,1331.38,14.9529
253,298.909,119.4,534.642,124.79,653.454,130.007,0,74.6249,224.284,4.00548
254,549.213,128.34,241.808,791.19,310.282,818.879,0,80.2128,469,6.84695
255,0,0,614.494,811.641,614.494,811.641,0,0,0,0
256,818.547,337.319,316.292,434.401,67.5659,404.576,0,210.824,607.723,3.8826
257,76.9994,52.7267,189.761,673.136,151.458,693.923,0,32.9542,44.0452,2.33656
258,233.405,104.45,243.157,623.089,144.365,617.137,0,65.2811,168.124,3.57538
259,86.2993,52.7608,575.996,635.366,613.212,612.935,0,32.9755,53.3238,2.61707
260,83.9993,75.0333,332.618,745.876,313.635,818.283,0,46.8958,37.1034,1.79119
261,325.811,90.6704,575.227,682.503,612.073,752.568,0,56.669,269.142,5.74936
262,91.5992,49.8192,98.3699,431.003,67.7167,405.534,0,31.137,60.4622,2.94181
263,218.104,79.7573,538.795,600.224,613.52,611.892,0,49.8483,168.256,4.37536
264,591.903,214.372,352.99,629.048,312.593,817.998,0,133.983,457.92,4.41775
265,1363.41,378.614,414.767,421.928,630.3,334.058,0,236.634,1126.78,5.76171
266,973.109,273.137,320.167,534.586,144.75,616.328,0,170.711,802.399,5.70035
267,652.488,287.811,380.946,585.962,313.588,818.274,0,179.882,472.606,3.62731
268,595.202,166.519,547.225,421.938,630.777,335.444,0,104.074,491.127,5.719
269,459.719,122.919,179.293,257.218,248.256,184.837,0,76.8241,382.895,5.98405
270,310.21,106.344,540.046,714.612,611.401,754.333,0,66.4652,243.745,4.66725
271,0,0,617.936,754.194,617.936,754.194,0,0,0,0
272,1424,256.902,422.82,351.282,355.608,174.393,0,160.564,1263.44,8.86876
273,1211.65,327.176,424.3,565.338,613.257,613.221,0,204.485,1007.17,5.92538
274,91.6992,37.7372,405.484,116.528,405.6,78.1341,0,23.5858,68.1134,3.8879
275,708.274,207.361,274.992,361.961,252.883,183.836,0,129.601,578.673,5.46505
276,551.013,175.19,232.84,336.087,250.774,184.718,0,109.494,441.519,5.03236
277,44.9999,23.3113,258.304,206.832,250.431,184.905,0,14.5695,30.4303,3.08863
278,576.906,188.018,254.318,344.83,250.736,184.84,0,117.512,459.395,4.90936
279,178.402,51.9544,599.948,708.216,612.48,751.767,0,32.4715,145.93,5.4941
280,442.218,146.426,177.727,351.711,66.775,402.591,0,91.5164,350.701,4.83211
281,603.6,145.138,368.613,264.192,349.467,174.581,0,90.711,512.889,6.6541
282,84.6993,59.9001,191.497,685.623,153.699,700.214,0,37.4376,47.2617,2.26241
283,611.698,129.617,226.184,304.732,248.284,184.827,0,81.0108,530.687,7.55082
284,1426.8,89.6929,468.125,480.185,500.54,452.937,1,56.0581,1370.74,25.4522
285,232.805,114.303,527.457,363.114,630.26,334.242,0,71.4396,161.365,3.25877
286,372.514,171.263,366.794,680.581,313.445,818.319,0,107.039,265.474,3.48016
287,727.369,227.264,468.874,372.861,630.311,334.132,0,142.04,585.329,5.12087
288,908.925,193.932,513.982,456.069,615.499,540.118,0,121.208,787.717,7.49891
289,385.714,126.243,317.179,247.076,350.808,175.068,0,78.9021,306.812,4.88852
290,154.3,104.471,94.8844,476.156,67.6075,405.941,0,65.2942,89.0061,2.36316
291,1189.36,271.812,500.86,469.736,615.659,539.536,0,169.882,1019.47,7.00107
292,379.914,153.287,518.404,135.775,653.593,130.444,0,95.8041,284.11,3.96553
293,153.9,74.1384,150.134,537.534,141.5,611.694,0,46.3365,107.564,3.32136
294,32.9001,17.5125,152.65,675.828,150.096,693.29,0,10.9453,21.9548,3.00586
295,128.899,41.2795,312.993,188.806,350.148,174.808,0,25.7997,103.099,4.99613
296,660.086,229.827,344.082,624.317,144.207,617.431,0,143.642,516.444,4.59535
297,460.719,153.777,210.953,518.927,141.089,611.519,0,96.1109,364.608,4.79362
298,642.99,164.448,538.003,444.27,615.495,540.242,0,102.78,540.21,6.25599
299,22.5,11.2842,366.253,177.372,356.371,172.925,0,7.05265,15.4474,3.1903
300,147,69.7812,561.616,790.374,606.398,811.611,0,43.6133,103.386,3.37053
301,146.6,79.0723,330.976,742.909,312.808,817.978,0,49.4202,97.1796,2.96639
302,1368.51,288.091,429.519,436.369,615.628,539.652,0,180.057,1188.46,7.60045
303,66.7996,43.046,321.163,776.384,312.899,817.988,0,26.9038,39.8958,2.48291
304,486.82,120.215,435.993,207.755,356.337,173.121,0,75.1345,411.686,6.47932
305,385.514,185.986,535.307,302.272,648.348,198.135,0,116.241,269.273,3.3165
306,228.305,88.418,334.826,240.414,350.929,175.23,0,55.2612,173.043,4.13137
307,1036.89,222.566,475.008,435.943,615.562,539.703,0,139.104,897.79,7.45411
308,60.0997,52.5693,202.927,718.274,153.386,701.123,0,32.8558,27.2438,1.82919
309,797.452,162.404,184.631,301.856,248.802,185.007,0,101.503,695.95,7.85647
310,100.599,50.0616,280.702,793.2,310.301,818.93,0,31.2885,69.3105,3.21521
311,242.306,152.017,311.267,697.822,313.585,818.329,0,95.0103,147.295,2.55031
312,542.115,161.249,466.991,600.557,613.515,613.745,0,100.781,441.334,5.37915
313,589.403,198.089,250.84,400.258,67.6792,404.759,0,123.806,465.598,4.76072
314,855.238,196.712,336.112,315.06,349.574,174.583,0,122.945,732.293,6.95627
315,476.22,121.969,240.883,759.379,310.255,818.877,0,76.2304,399.989,6.24711
316,500.821,147.59,508.543,706.914,611.666,753.597,0,92.2439,408.577,5.42932
317,1109.88,307.278,454.121,553.576,613.343,613.203,0,192.049,917.828,5.77914
318,11.4,7.27458,639.785,192.861,646.923,193.754,0,4.54661,6.8534,2.50736
319,160.901,61.4483,561.764,773.323,611.359,756.057,0,38.4052,122.495,4.18956
320,423.417,152.475,471.433,582.839,613.593,611.675,0,95.2969,328.12,4.44313
321,93.9991,50.1144,280.898,794.469,310.602,818.773,0,31.3215,62.6776,3.00111
322,1156.46,345.65,369.722,521.795,144.75,616.411,0,216.031,940.433,5.35323
323,285.708,140.785,528.992,147.396,654.284,132.119,0,87.9907,197.718,3.24703
324,525.119,178.109,539.389,234.074,648.262,190.915,0,111.318,413.8,4.71727
325,493.421,153.997,281.074,649.254,144.597,616.678,0,96.2481,397.173,5.12655
326,439.818,143.166,115.607,503.453,139.525,611.212,0,89.4787,350.339,4.91533
327,791.754,282.235,257.181,546.971,139.946,611.099,0,176.397,615.357,4.48848
